Date,Regroupement,Croisement,Nom,vac_quo_tot_n,vac_cum_tot_n,cv_xbb_tot_n,pop_tot_n,cv_xbb_tot_p,vac_quo_tot_m
2022-04-24,Groupe d'âge 1,GR1_80_,80 ans et plus,2007,1343107,,,,
2022-04-24,Groupe d'âge 1,TOT,Total,13334,19342391,,,,30342
2022-04-24,Sexe,FEM,Féminin,7239,9970510,,,,
2022-04-24,Sexe,INC,Inconnu,4,3559,,,,
2022-04-24,Sexe,MASC,Masculin,6091,9368322,,,,
2022-04-24,Sexe,TOT,Total,13334,19342391,,,,30342
2022-04-24,Groupe prioritaire,GRP-Autres,Autres raisons,8762,15161493,,,,
2022-04-24,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,22,147493,,,,
2022-04-24,Groupe prioritaire,GRP-MC,Maladie chronique,3972,2516422,,,,
2022-04-24,Groupe prioritaire,GRP-RPA,Résident en RPA,494,460588,,,,
2022-04-24,Groupe prioritaire,GRP-TS,Travailleur de la santé,84,1056395,,,,
2022-04-24,Groupe prioritaire,TOT,Total,13334,19342391,,,,30342
2022-04-24,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,320,,,,
2022-04-24,Groupe d'âge 2,GR2_05_11,5 à 11 ans,394,741808,,,,
2022-04-24,Groupe d'âge 2,GR2_12_17,12 à 17 ans,382,1091340,,,,
2022-04-24,Groupe d'âge 2,GR2_18_29,18 à 29 ans,324,2445734,,,,
2022-04-24,Groupe d'âge 2,GR2_30_49,30 à 49 ans,709,5037224,,,,
2022-04-24,Groupe d'âge 2,GR2_50_69,50 à 69 ans,5531,6231117,,,,
2022-04-24,Groupe d'âge 2,GR2_70_79,70 à 79 ans,3987,2451741,,,,
2022-04-24,Groupe d'âge 2,GR2_80_,80 ans et plus,2007,1343107,,,,
2022-04-24,Groupe d'âge 2,TOT,Total,13334,19342391,,,,30342
2022-04-24,Groupe d'âge 2,GR2_12_,12 ans et +,12940,18600263,,,,
2022-04-24,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,320,,,,
2022-04-24,Groupe d'âge 3,GR3_05_11,5 à 11 ans,394,741808,,,,
2022-04-24,Groupe d'âge 3,GR3_12_17,12 à 17 ans,382,1091340,,,,
2022-04-24,Groupe d'âge 3,GR3_18_59,18 à 59 ans,1742,10380331,,,,
2022-04-24,Groupe d'âge 3,GR3_60_69,60 à 69 ans,4822,3333744,,,,
2022-04-24,Groupe d'âge 3,GR3_70_79,70 à 79 ans,3987,2451741,,,,
2022-04-24,Groupe d'âge 3,GR3_80_,80 ans et +,2007,1343107,,,,
2022-04-24,Groupe d'âge 3,TOT,Total,13334,19342391,,,,30342
2022-04-24,Groupe d'âge 3,GR3_18_,18 ans et +,12558,17508923,,,,
2022-04-24,Groupe d'âge 3,GR3_60_,60 ans et +,10816,7128592,,,,
2022-04-25,Région,RSS00,Inconnue,0,5118,,,,
2022-04-25,Région,RSS01,01 - Bas-Saint-Laurent,1246,486868,,,,
2022-04-25,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1625,682814,,,,
2022-04-25,Région,RSS03,03 - Capitale-Nationale,2339,1767015,,,,
2022-04-25,Région,RSS04,04 - Mauricie et Centre-du-Québec,681,1213778,,,,
2022-04-25,Région,RSS05,05 - Estrie,1468,1159864,,,,
2022-04-25,Région,RSS06,06 - Montréal,5434,4204665,,,,
2022-04-25,Région,RSS07,07 - Outaouais,909,879000,,,,
2022-04-25,Région,RSS08,08 - Abitibi-Témiscamingue,41,341626,,,,
2022-04-25,Région,RSS09,09 - Côte-Nord,439,211543,,,,
2022-04-25,Région,RSS10,10 - Nord-du-Québec,4,29425,,,,
2022-04-25,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,278,246587,,,,
2022-04-25,Région,RSS12,12 - Chaudière-Appalaches,489,997251,,,,
2022-04-25,Région,RSS13,13 - Laval,1398,951180,,,,
2022-04-25,Région,RSS14,14 - Lanaudière,2014,1243158,,,,
2022-04-25,Région,RSS15,15 - Laurentides,2502,1480799,,,,
2022-04-25,Région,RSS16,16 - Montérégie,2505,3388074,,,,
2022-04-25,Région,RSS17,17 - Nunavik,3,21515,,,,
2022-04-25,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,39,42988,,,,
2022-04-25,Région,RSS98,Hors Québec,7,12544,,,,
2022-04-25,Région,RSS99,Ensemble du Québec,23421,19365812,,,,29138
2022-04-25,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,577,1508856,,,,
2022-04-25,Groupe d'âge 1,GR1_16_59,16 à 59 ans,2256,10707776,,,,
2022-04-25,Groupe d'âge 1,GR1_60_69,60 à 69 ans,8323,3342067,,,,
2022-04-25,Groupe d'âge 1,GR1_70_79,70 à 79 ans,7632,2459373,,,,
2022-04-25,Groupe d'âge 1,GR1_80_,80 ans et plus,4633,1347740,,,,
2022-04-25,Groupe d'âge 1,TOT,Total,23421,19365812,,,,29138
2022-04-25,Sexe,FEM,Féminin,12978,9983488,,,,
2022-04-25,Sexe,INC,Inconnu,2,3561,,,,
2022-04-25,Sexe,MASC,Masculin,10441,9378763,,,,
2022-04-25,Sexe,TOT,Total,23421,19365812,,,,29138
2022-04-25,Groupe prioritaire,GRP-Autres,Autres raisons,14066,15175559,,,,
2022-04-25,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,186,147679,,,,
2022-04-25,Groupe prioritaire,GRP-MC,Maladie chronique,5731,2522153,,,,
2022-04-25,Groupe prioritaire,GRP-RPA,Résident en RPA,3175,463763,,,,
2022-04-25,Groupe prioritaire,GRP-TS,Travailleur de la santé,263,1056658,,,,
2022-04-25,Groupe prioritaire,TOT,Total,23421,19365812,,,,29138
2022-04-25,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,320,,,,
2022-04-25,Groupe d'âge 2,GR2_05_11,5 à 11 ans,142,741950,,,,
2022-04-25,Groupe d'âge 2,GR2_12_17,12 à 17 ans,644,1091984,,,,
2022-04-25,Groupe d'âge 2,GR2_18_29,18 à 29 ans,397,2446131,,,,
2022-04-25,Groupe d'âge 2,GR2_30_49,30 à 49 ans,804,5038028,,,,
2022-04-25,Groupe d'âge 2,GR2_50_69,50 à 69 ans,9169,6240286,,,,
2022-04-25,Groupe d'âge 2,GR2_70_79,70 à 79 ans,7632,2459373,,,,
2022-04-25,Groupe d'âge 2,GR2_80_,80 ans et plus,4633,1347740,,,,
2022-04-25,Groupe d'âge 2,TOT,Total,23421,19365812,,,,29138
2022-04-25,Groupe d'âge 2,GR2_12_,12 ans et +,23279,18623542,,,,
2022-04-25,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,320,,,,
2022-04-25,Groupe d'âge 3,GR3_05_11,5 à 11 ans,142,741950,,,,
2022-04-25,Groupe d'âge 3,GR3_12_17,12 à 17 ans,644,1091984,,,,
2022-04-25,Groupe d'âge 3,GR3_18_59,18 à 59 ans,2047,10382378,,,,
2022-04-25,Groupe d'âge 3,GR3_60_69,60 à 69 ans,8323,3342067,,,,
2022-04-25,Groupe d'âge 3,GR3_70_79,70 à 79 ans,7632,2459373,,,,
2022-04-25,Groupe d'âge 3,GR3_80_,80 ans et +,4633,1347740,,,,
2022-04-25,Groupe d'âge 3,TOT,Total,23421,19365812,,,,29138
2022-04-25,Groupe d'âge 3,GR3_18_,18 ans et +,22635,17531558,,,,
2022-04-25,Groupe d'âge 3,GR3_60_,60 ans et +,20588,7149180,,,,
2022-04-26,Région,RSS00,Inconnue,0,5118,,,,
2022-04-26,Région,RSS01,01 - Bas-Saint-Laurent,1028,487896,,,,
2022-04-26,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1261,684075,,,,
2022-04-26,Région,RSS03,03 - Capitale-Nationale,2583,1769598,,,,
2022-04-26,Région,RSS04,04 - Mauricie et Centre-du-Québec,2315,1216093,,,,
2022-04-26,Région,RSS05,05 - Estrie,574,1160438,,,,
2022-04-26,Région,RSS06,06 - Montréal,5385,4210050,,,,
2022-04-26,Région,RSS07,07 - Outaouais,816,879816,,,,
2022-04-26,Région,RSS08,08 - Abitibi-Témiscamingue,658,342284,,,,
2022-04-26,Région,RSS09,09 - Côte-Nord,668,212211,,,,
2022-04-26,Région,RSS10,10 - Nord-du-Québec,3,29428,,,,
2022-04-26,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,312,246899,,,,
2022-04-26,Région,RSS12,12 - Chaudière-Appalaches,1504,998755,,,,
2022-04-26,Région,RSS13,13 - Laval,1019,952199,,,,
2022-04-26,Région,RSS14,14 - Lanaudière,1736,1244894,,,,
2022-04-26,Région,RSS15,15 - Laurentides,3084,1483883,,,,
2022-04-26,Région,RSS16,16 - Montérégie,8008,3396082,,,,
2022-04-26,Région,RSS17,17 - Nunavik,3,21518,,,,
2022-04-26,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,59,43047,,,,
2022-04-26,Région,RSS98,Hors Québec,4,12548,,,,
2022-04-26,Région,RSS99,Ensemble du Québec,31020,19396832,,,,28006
2022-04-26,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,445,1509301,,,,
2022-04-26,Groupe d'âge 1,GR1_16_59,16 à 59 ans,2822,10710598,,,,
2022-04-26,Groupe d'âge 1,GR1_60_69,60 à 69 ans,11173,3353240,,,,
2022-04-26,Groupe d'âge 1,GR1_70_79,70 à 79 ans,10589,2469962,,,,
2022-04-26,Groupe d'âge 1,GR1_80_,80 ans et plus,5991,1353731,,,,
2022-04-26,Groupe d'âge 1,TOT,Total,31020,19396832,,,,28006
2022-04-26,Sexe,FEM,Féminin,17231,10000719,,,,
2022-04-26,Sexe,INC,Inconnu,2,3563,,,,
2022-04-26,Sexe,MASC,Masculin,13787,9392550,,,,
2022-04-26,Sexe,TOT,Total,31020,19396832,,,,28006
2022-04-26,Groupe prioritaire,GRP-Autres,Autres raisons,17878,15193437,,,,
2022-04-26,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,103,147782,,,,
2022-04-26,Groupe prioritaire,GRP-MC,Maladie chronique,8806,2530959,,,,
2022-04-26,Groupe prioritaire,GRP-RPA,Résident en RPA,3899,467662,,,,
2022-04-26,Groupe prioritaire,GRP-TS,Travailleur de la santé,334,1056992,,,,
2022-04-26,Groupe prioritaire,TOT,Total,31020,19396832,,,,28006
2022-04-26,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,320,,,,
2022-04-26,Groupe d'âge 2,GR2_05_11,5 à 11 ans,136,742086,,,,
2022-04-26,Groupe d'âge 2,GR2_12_17,12 à 17 ans,538,1092522,,,,
2022-04-26,Groupe d'âge 2,GR2_18_29,18 à 29 ans,470,2446601,,,,
2022-04-26,Groupe d'âge 2,GR2_30_49,30 à 49 ans,983,5039011,,,,
2022-04-26,Groupe d'âge 2,GR2_50_69,50 à 69 ans,12313,6252599,,,,
2022-04-26,Groupe d'âge 2,GR2_70_79,70 à 79 ans,10589,2469962,,,,
2022-04-26,Groupe d'âge 2,GR2_80_,80 ans et plus,5991,1353731,,,,
2022-04-26,Groupe d'âge 2,TOT,Total,31020,19396832,,,,28006
2022-04-26,Groupe d'âge 2,GR2_12_,12 ans et +,30884,18654426,,,,
2022-04-26,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,320,,,,
2022-04-26,Groupe d'âge 3,GR3_05_11,5 à 11 ans,136,742086,,,,
2022-04-26,Groupe d'âge 3,GR3_12_17,12 à 17 ans,538,1092522,,,,
2022-04-26,Groupe d'âge 3,GR3_18_59,18 à 59 ans,2593,10384971,,,,
2022-04-26,Groupe d'âge 3,GR3_60_69,60 à 69 ans,11173,3353240,,,,
2022-04-26,Groupe d'âge 3,GR3_70_79,70 à 79 ans,10589,2469962,,,,
2022-04-26,Groupe d'âge 3,GR3_80_,80 ans et +,5991,1353731,,,,
2022-04-26,Groupe d'âge 3,TOT,Total,31020,19396832,,,,28006
2022-04-26,Groupe d'âge 3,GR3_18_,18 ans et +,30346,17561904,,,,
2022-04-26,Groupe d'âge 3,GR3_60_,60 ans et +,27753,7176933,,,,
2022-04-27,Région,RSS00,Inconnue,0,5118,,,,
2022-04-27,Région,RSS01,01 - Bas-Saint-Laurent,1032,488928,,,,
2022-04-27,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,990,685065,,,,
2022-04-27,Région,RSS03,03 - Capitale-Nationale,3329,1772927,,,,
2022-04-27,Région,RSS04,04 - Mauricie et Centre-du-Québec,3719,1219812,,,,
2022-04-27,Région,RSS05,05 - Estrie,2792,1163230,,,,
2022-04-27,Région,RSS06,06 - Montréal,4940,4214990,,,,
2022-04-27,Région,RSS07,07 - Outaouais,1335,881151,,,,
2022-04-27,Région,RSS08,08 - Abitibi-Témiscamingue,687,342971,,,,
2022-04-27,Région,RSS09,09 - Côte-Nord,544,212755,,,,
2022-04-27,Région,RSS10,10 - Nord-du-Québec,75,29503,,,,
2022-04-27,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,446,247345,,,,
2022-04-27,Région,RSS12,12 - Chaudière-Appalaches,2186,1000941,,,,
2022-04-27,Région,RSS13,13 - Laval,558,952757,,,,
2022-04-27,Région,RSS14,14 - Lanaudière,1429,1246323,,,,
2022-04-27,Région,RSS15,15 - Laurentides,3307,1487190,,,,
2022-04-27,Région,RSS16,16 - Montérégie,6397,3402479,,,,
2022-04-27,Région,RSS17,17 - Nunavik,5,21523,,,,
2022-04-27,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,37,43084,,,,
2022-04-27,Région,RSS98,Hors Québec,10,12558,,,,
2022-04-27,Région,RSS99,Ensemble du Québec,33818,19430650,,,,27113
2022-04-27,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,410,1509711,,,,
2022-04-27,Groupe d'âge 1,GR1_16_59,16 à 59 ans,3046,10713644,,,,
2022-04-27,Groupe d'âge 1,GR1_60_69,60 à 69 ans,11766,3365006,,,,
2022-04-27,Groupe d'âge 1,GR1_70_79,70 à 79 ans,11611,2481573,,,,
2022-04-27,Groupe d'âge 1,GR1_80_,80 ans et plus,6985,1360716,,,,
2022-04-27,Groupe d'âge 1,TOT,Total,33818,19430650,,,,27113
2022-04-27,Sexe,FEM,Féminin,18830,10019549,,,,
2022-04-27,Sexe,INC,Inconnu,2,3565,,,,
2022-04-27,Sexe,MASC,Masculin,14986,9407536,,,,
2022-04-27,Sexe,TOT,Total,33818,19430650,,,,27113
2022-04-27,Groupe prioritaire,GRP-Autres,Autres raisons,18514,15211951,,,,
2022-04-27,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,350,148132,,,,
2022-04-27,Groupe prioritaire,GRP-MC,Maladie chronique,10030,2540989,,,,
2022-04-27,Groupe prioritaire,GRP-RPA,Résident en RPA,4566,472228,,,,
2022-04-27,Groupe prioritaire,GRP-TS,Travailleur de la santé,358,1057350,,,,
2022-04-27,Groupe prioritaire,TOT,Total,33818,19430650,,,,27113
2022-04-27,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,320,,,,
2022-04-27,Groupe d'âge 2,GR2_05_11,5 à 11 ans,205,742291,,,,
2022-04-27,Groupe d'âge 2,GR2_12_17,12 à 17 ans,301,1092823,,,,
2022-04-27,Groupe d'âge 2,GR2_18_29,18 à 29 ans,498,2447099,,,,
2022-04-27,Groupe d'âge 2,GR2_30_49,30 à 49 ans,1239,5040250,,,,
2022-04-27,Groupe d'âge 2,GR2_50_69,50 à 69 ans,12979,6265578,,,,
2022-04-27,Groupe d'âge 2,GR2_70_79,70 à 79 ans,11611,2481573,,,,
2022-04-27,Groupe d'âge 2,GR2_80_,80 ans et plus,6985,1360716,,,,
2022-04-27,Groupe d'âge 2,TOT,Total,33818,19430650,,,,27113
2022-04-27,Groupe d'âge 2,GR2_12_,12 ans et +,33613,18688039,,,,
2022-04-27,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,320,,,,
2022-04-27,Groupe d'âge 3,GR3_05_11,5 à 11 ans,205,742291,,,,
2022-04-27,Groupe d'âge 3,GR3_12_17,12 à 17 ans,301,1092823,,,,
2022-04-27,Groupe d'âge 3,GR3_18_59,18 à 59 ans,2950,10387921,,,,
2022-04-27,Groupe d'âge 3,GR3_60_69,60 à 69 ans,11766,3365006,,,,
2022-04-27,Groupe d'âge 3,GR3_70_79,70 à 79 ans,11611,2481573,,,,
2022-04-27,Groupe d'âge 3,GR3_80_,80 ans et +,6985,1360716,,,,
2022-04-27,Groupe d'âge 3,TOT,Total,33818,19430650,,,,27113
2022-04-27,Groupe d'âge 3,GR3_18_,18 ans et +,33312,17595216,,,,
2022-04-27,Groupe d'âge 3,GR3_60_,60 ans et +,30362,7207295,,,,
2022-04-28,Région,RSS00,Inconnue,1,5119,,,,
2022-04-28,Région,RSS01,01 - Bas-Saint-Laurent,1349,490277,,,,
2022-04-28,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,748,685813,,,,
2022-04-28,Région,RSS03,03 - Capitale-Nationale,3703,1776630,,,,
2022-04-28,Région,RSS04,04 - Mauricie et Centre-du-Québec,2876,1222688,,,,
2022-04-28,Région,RSS05,05 - Estrie,3266,1166496,,,,
2022-04-28,Région,RSS06,06 - Montréal,5552,4220542,,,,
2022-04-28,Région,RSS07,07 - Outaouais,1640,882791,,,,
2022-04-28,Région,RSS08,08 - Abitibi-Témiscamingue,1044,344015,,,,
2022-04-28,Région,RSS09,09 - Côte-Nord,842,213597,,,,
2022-04-28,Région,RSS10,10 - Nord-du-Québec,57,29560,,,,
2022-04-28,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,240,247585,,,,
2022-04-28,Région,RSS12,12 - Chaudière-Appalaches,1441,1002382,,,,
2022-04-28,Région,RSS13,13 - Laval,1336,954093,,,,
2022-04-28,Région,RSS14,14 - Lanaudière,1699,1248022,,,,
2022-04-28,Région,RSS15,15 - Laurentides,3025,1490215,,,,
2022-04-28,Région,RSS16,16 - Montérégie,5202,3407681,,,,
2022-04-28,Région,RSS17,17 - Nunavik,25,21548,,,,
2022-04-28,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,52,43136,,,,
2022-04-28,Région,RSS98,Hors Québec,4,12562,,,,
2022-04-28,Région,RSS99,Ensemble du Québec,34102,19464752,,,,26347
2022-04-28,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,706,1510417,,,,
2022-04-28,Groupe d'âge 1,GR1_16_59,16 à 59 ans,3376,10717020,,,,
2022-04-28,Groupe d'âge 1,GR1_60_69,60 à 69 ans,12781,3377787,,,,
2022-04-28,Groupe d'âge 1,GR1_70_79,70 à 79 ans,10984,2492557,,,,
2022-04-28,Groupe d'âge 1,GR1_80_,80 ans et plus,6255,1366971,,,,
2022-04-28,Groupe d'âge 1,TOT,Total,34102,19464752,,,,26347
2022-04-28,Sexe,FEM,Féminin,18810,10038359,,,,
2022-04-28,Sexe,INC,Inconnu,1,3566,,,,
2022-04-28,Sexe,MASC,Masculin,15291,9422827,,,,
2022-04-28,Sexe,TOT,Total,34102,19464752,,,,26347
2022-04-28,Groupe prioritaire,GRP-Autres,Autres raisons,19683,15231634,,,,
2022-04-28,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,182,148314,,,,
2022-04-28,Groupe prioritaire,GRP-MC,Maladie chronique,9993,2550982,,,,
2022-04-28,Groupe prioritaire,GRP-RPA,Résident en RPA,3912,476140,,,,
2022-04-28,Groupe prioritaire,GRP-TS,Travailleur de la santé,332,1057682,,,,
2022-04-28,Groupe prioritaire,TOT,Total,34102,19464752,,,,26347
2022-04-28,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,1,321,,,,
2022-04-28,Groupe d'âge 2,GR2_05_11,5 à 11 ans,303,742594,,,,
2022-04-28,Groupe d'âge 2,GR2_12_17,12 à 17 ans,510,1093333,,,,
2022-04-28,Groupe d'âge 2,GR2_18_29,18 à 29 ans,561,2447660,,,,
2022-04-28,Groupe d'âge 2,GR2_30_49,30 à 49 ans,1292,5041542,,,,
2022-04-28,Groupe d'âge 2,GR2_50_69,50 à 69 ans,14196,6279774,,,,
2022-04-28,Groupe d'âge 2,GR2_70_79,70 à 79 ans,10984,2492557,,,,
2022-04-28,Groupe d'âge 2,GR2_80_,80 ans et plus,6255,1366971,,,,
2022-04-28,Groupe d'âge 2,TOT,Total,34102,19464752,,,,26347
2022-04-28,Groupe d'âge 2,GR2_12_,12 ans et +,33798,18721837,,,,
2022-04-28,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,1,321,,,,
2022-04-28,Groupe d'âge 3,GR3_05_11,5 à 11 ans,303,742594,,,,
2022-04-28,Groupe d'âge 3,GR3_12_17,12 à 17 ans,510,1093333,,,,
2022-04-28,Groupe d'âge 3,GR3_18_59,18 à 59 ans,3268,10391189,,,,
2022-04-28,Groupe d'âge 3,GR3_60_69,60 à 69 ans,12781,3377787,,,,
2022-04-28,Groupe d'âge 3,GR3_70_79,70 à 79 ans,10984,2492557,,,,
2022-04-28,Groupe d'âge 3,GR3_80_,80 ans et +,6255,1366971,,,,
2022-04-28,Groupe d'âge 3,TOT,Total,34102,19464752,,,,26347
2022-04-28,Groupe d'âge 3,GR3_18_,18 ans et +,33288,17628504,,,,
2022-04-28,Groupe d'âge 3,GR3_60_,60 ans et +,30020,7237315,,,,
2022-04-29,Région,RSS00,Inconnue,2,5121,,,,
2022-04-29,Région,RSS01,01 - Bas-Saint-Laurent,102,490379,,,,
2022-04-29,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1593,687406,,,,
2022-04-29,Région,RSS03,03 - Capitale-Nationale,2957,1779587,,,,
2022-04-29,Région,RSS04,04 - Mauricie et Centre-du-Québec,2180,1224868,,,,
2022-04-29,Région,RSS05,05 - Estrie,3278,1169774,,,,
2022-04-29,Région,RSS06,06 - Montréal,5409,4225951,,,,
2022-04-29,Région,RSS07,07 - Outaouais,1063,883854,,,,
2022-04-29,Région,RSS08,08 - Abitibi-Témiscamingue,225,344240,,,,
2022-04-29,Région,RSS09,09 - Côte-Nord,145,213742,,,,
2022-04-29,Région,RSS10,10 - Nord-du-Québec,101,29661,,,,
2022-04-29,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,351,247936,,,,
2022-04-29,Région,RSS12,12 - Chaudière-Appalaches,1769,1004151,,,,
2022-04-29,Région,RSS13,13 - Laval,1728,955821,,,,
2022-04-29,Région,RSS14,14 - Lanaudière,1312,1249334,,,,
2022-04-29,Région,RSS15,15 - Laurentides,2898,1493113,,,,
2022-04-29,Région,RSS16,16 - Montérégie,5844,3413525,,,,
2022-04-29,Région,RSS17,17 - Nunavik,4,21552,,,,
2022-04-29,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,28,43164,,,,
2022-04-29,Région,RSS98,Hors Québec,4,12566,,,,
2022-04-29,Région,RSS99,Ensemble du Québec,30993,19495745,,,,24993
2022-04-29,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,899,1511316,,,,
2022-04-29,Groupe d'âge 1,GR1_16_59,16 à 59 ans,3637,10720657,,,,
2022-04-29,Groupe d'âge 1,GR1_60_69,60 à 69 ans,11993,3389780,,,,
2022-04-29,Groupe d'âge 1,GR1_70_79,70 à 79 ans,9437,2501994,,,,
2022-04-29,Groupe d'âge 1,GR1_80_,80 ans et plus,5027,1371998,,,,
2022-04-29,Groupe d'âge 1,TOT,Total,30993,19495745,,,,24993
2022-04-29,Sexe,FEM,Féminin,17078,10055437,,,,
2022-04-29,Sexe,INC,Inconnu,2,3568,,,,
2022-04-29,Sexe,MASC,Masculin,13913,9436740,,,,
2022-04-29,Sexe,TOT,Total,30993,19495745,,,,24993
2022-04-29,Groupe prioritaire,GRP-Autres,Autres raisons,19059,15250693,,,,
2022-04-29,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,124,148438,,,,
2022-04-29,Groupe prioritaire,GRP-MC,Maladie chronique,8334,2559316,,,,
2022-04-29,Groupe prioritaire,GRP-RPA,Résident en RPA,3148,479288,,,,
2022-04-29,Groupe prioritaire,GRP-TS,Travailleur de la santé,328,1058010,,,,
2022-04-29,Groupe prioritaire,TOT,Total,30993,19495745,,,,24993
2022-04-29,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,321,,,,
2022-04-29,Groupe d'âge 2,GR2_05_11,5 à 11 ans,389,742983,,,,
2022-04-29,Groupe d'âge 2,GR2_12_17,12 à 17 ans,730,1094063,,,,
2022-04-29,Groupe d'âge 2,GR2_18_29,18 à 29 ans,578,2448238,,,,
2022-04-29,Groupe d'âge 2,GR2_30_49,30 à 49 ans,1423,5042965,,,,
2022-04-29,Groupe d'âge 2,GR2_50_69,50 à 69 ans,13409,6293183,,,,
2022-04-29,Groupe d'âge 2,GR2_70_79,70 à 79 ans,9437,2501994,,,,
2022-04-29,Groupe d'âge 2,GR2_80_,80 ans et plus,5027,1371998,,,,
2022-04-29,Groupe d'âge 2,TOT,Total,30993,19495745,,,,24993
2022-04-29,Groupe d'âge 2,GR2_12_,12 ans et +,30604,18752441,,,,
2022-04-29,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,321,,,,
2022-04-29,Groupe d'âge 3,GR3_05_11,5 à 11 ans,389,742983,,,,
2022-04-29,Groupe d'âge 3,GR3_12_17,12 à 17 ans,730,1094063,,,,
2022-04-29,Groupe d'âge 3,GR3_18_59,18 à 59 ans,3417,10394606,,,,
2022-04-29,Groupe d'âge 3,GR3_60_69,60 à 69 ans,11993,3389780,,,,
2022-04-29,Groupe d'âge 3,GR3_70_79,70 à 79 ans,9437,2501994,,,,
2022-04-29,Groupe d'âge 3,GR3_80_,80 ans et +,5027,1371998,,,,
2022-04-29,Groupe d'âge 3,TOT,Total,30993,19495745,,,,24993
2022-04-29,Groupe d'âge 3,GR3_18_,18 ans et +,29874,17658378,,,,
2022-04-29,Groupe d'âge 3,GR3_60_,60 ans et +,26457,7263772,,,,
2022-04-30,Région,RSS00,Inconnue,0,5121,,,,
2022-04-30,Région,RSS01,01 - Bas-Saint-Laurent,910,491289,,,,
2022-04-30,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,497,687903,,,,
2022-04-30,Région,RSS03,03 - Capitale-Nationale,2053,1781640,,,,
2022-04-30,Région,RSS04,04 - Mauricie et Centre-du-Québec,1374,1226242,,,,
2022-04-30,Région,RSS05,05 - Estrie,1724,1171498,,,,
2022-04-30,Région,RSS06,06 - Montréal,3204,4229155,,,,
2022-04-30,Région,RSS07,07 - Outaouais,1219,885073,,,,
2022-04-30,Région,RSS08,08 - Abitibi-Témiscamingue,133,344373,,,,
2022-04-30,Région,RSS09,09 - Côte-Nord,3,213745,,,,
2022-04-30,Région,RSS10,10 - Nord-du-Québec,19,29680,,,,
2022-04-30,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,50,247986,,,,
2022-04-30,Région,RSS12,12 - Chaudière-Appalaches,1159,1005310,,,,
2022-04-30,Région,RSS13,13 - Laval,1475,957296,,,,
2022-04-30,Région,RSS14,14 - Lanaudière,853,1250187,,,,
2022-04-30,Région,RSS15,15 - Laurentides,2268,1495381,,,,
2022-04-30,Région,RSS16,16 - Montérégie,6153,3419678,,,,
2022-04-30,Région,RSS17,17 - Nunavik,0,21552,,,,
2022-04-30,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,43164,,,,
2022-04-30,Région,RSS98,Hors Québec,6,12572,,,,
2022-04-30,Région,RSS99,Ensemble du Québec,23100,19518845,,,,23324
2022-04-30,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,1326,1512642,,,,
2022-04-30,Groupe d'âge 1,GR1_16_59,16 à 59 ans,3180,10723837,,,,
2022-04-30,Groupe d'âge 1,GR1_60_69,60 à 69 ans,9376,3399156,,,,
2022-04-30,Groupe d'âge 1,GR1_70_79,70 à 79 ans,6665,2508659,,,,
