Date,Regroupement,Croisement,Nom,vac_quo_1_n,vac_quo_2_n,vac_cum_1_n,vac_cum_2_n,vac_quo_tot_n,vac_cum_tot_n,cvac_cum_tot_1_p
2021-02-11,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,3838,49866,11.95297634
2021-02-11,Groupe d'âge 1,TOT,Total,,,,,9757,283256,3.330217727
2021-02-11,Sexe,FEM,Féminin,,,,,6008,198346,
2021-02-11,Sexe,INC,Inconnu,,,,,0,123,
2021-02-11,Sexe,MASC,Masculin,,,,,3749,84787,
2021-02-11,Sexe,TOT,Total,,,,,9757,283256,
2021-02-11,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,2867,35079,
2021-02-11,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,68,34124,
2021-02-11,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,990,9793,
2021-02-11,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,4570,26483,
2021-02-11,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,1262,177777,
2021-02-11,Groupe prioritaire,TOT,Total,,,,,9757,283256,
2021-02-12,Région,RSS00,Inconnue,,,,,252,11868,4.090053819
2021-02-12,Région,RSS01,01 - Bas-Saint-Laurent,,,,,8,6360,3.213699034
2021-02-12,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,15,9750,3.540058557
2021-02-12,Région,RSS03,03 - Capitale-Nationale,,,,,1033,26467,3.658222759
2021-02-12,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,566,14954,2.874030692
2021-02-12,Région,RSS05,05 - Estrie,,,,,453,12384,2.510535355
2021-02-12,Région,RSS06,06 - Montréal,,,,,1819,58573,3.181392629
2021-02-12,Région,RSS07,07 - Outaouais,,,,,326,8880,2.335980549
2021-02-12,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,396,8134,5.561766542
2021-02-12,Région,RSS09,09 - Côte-Nord,,,,,1780,11706,13.05948026
2021-02-12,Région,RSS10,10 - Nord-du-Québec,,,,,123,6436,48.50999623
2021-02-12,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,97,7630,8.382111401
2021-02-12,Région,RSS12,12 - Chaudière-Appalaches,,,,,529,13092,3.053531804
2021-02-12,Région,RSS13,13 - Laval,,,,,366,10458,2.454239688
2021-02-12,Région,RSS14,14 - Lanaudière,,,,,408,16121,3.085959423
2021-02-12,Région,RSS15,15 - Laurentides,,,,,709,16501,2.645050644
2021-02-12,Région,RSS16,16 - Montérégie,,,,,1101,42934,3.051123734
2021-02-12,Région,RSS17,17 - Nunavik,,,,,134,2285,18.05808341
2021-02-12,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,53,8657,50.29270577
2021-02-12,Région,RSS98,Hors Québec,,,,,14,248,3100
2021-02-12,Région,RSS99,Ensemble du Québec,,,,,10182,293438,3.449926529
2021-02-12,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,44,0.00234645
2021-02-12,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,3652,188447,3.962533351
2021-02-12,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,860,28108,2.565327465
2021-02-12,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,1446,22749,2.953864123
2021-02-12,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,4224,54090,12.97841525
2021-02-12,Groupe d'âge 1,TOT,Total,,,,,10182,293438,3.449926529
2021-02-12,Sexe,FEM,Féminin,,,,,6709,205055,
2021-02-12,Sexe,INC,Inconnu,,,,,2,125,
2021-02-12,Sexe,MASC,Masculin,,,,,3471,88258,
2021-02-12,Sexe,TOT,Total,,,,,10182,293438,
2021-02-12,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,2468,37547,
2021-02-12,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,91,34215,
2021-02-12,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,576,10369,
2021-02-12,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,4845,31328,
2021-02-12,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,2202,179979,
2021-02-12,Groupe prioritaire,TOT,Total,,,,,10182,293438,
2021-02-13,Région,RSS00,Inconnue,,,,,23,11891,4.097663222
2021-02-13,Région,RSS01,01 - Bas-Saint-Laurent,,,,,5,6365,3.21624192
2021-02-13,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,13,9763,3.544798568
2021-02-13,Région,RSS03,03 - Capitale-Nationale,,,,,15,26482,3.660309278
2021-02-13,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,9,14963,2.875773703
2021-02-13,Région,RSS05,05 - Estrie,,,,,4,12388,2.511351259
2021-02-13,Région,RSS06,06 - Montréal,,,,,70,58643,3.185211696
2021-02-13,Région,RSS07,07 - Outaouais,,,,,191,9071,2.386193956
2021-02-13,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,21,8155,5.576169933
2021-02-13,Région,RSS09,09 - Côte-Nord,,,,,721,12427,13.86604916
2021-02-13,Région,RSS10,10 - Nord-du-Québec,,,,,90,6526,49.18898529
2021-02-13,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,1,7631,8.383213731
2021-02-13,Région,RSS12,12 - Chaudière-Appalaches,,,,,6,13098,3.054939178
2021-02-13,Région,RSS13,13 - Laval,,,,,8,10466,2.456127928
2021-02-13,Région,RSS14,14 - Lanaudière,,,,,283,16404,3.139967557
2021-02-13,Région,RSS15,15 - Laurentides,,,,,20,16521,2.648113165
2021-02-13,Région,RSS16,16 - Montérégie,,,,,21,42955,3.052623759
2021-02-13,Région,RSS17,17 - Nunavik,,,,,129,2414,19.07889531
2021-02-13,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,8657,50.29270577
2021-02-13,Région,RSS98,Hors Québec,,,,,1,249,3112.5
2021-02-13,Région,RSS99,Ensemble du Québec,,,,,1631,295069,3.469142848
2021-02-13,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,1,45,0.00241547
2021-02-13,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,897,189344,3.981371781
2021-02-13,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,191,28299,2.582235224
2021-02-13,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,195,22944,2.979628022
2021-02-13,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,347,54437,13.06328416
2021-02-13,Groupe d'âge 1,TOT,Total,,,,,1631,295069,3.469142848
2021-02-13,Sexe,FEM,Féminin,,,,,889,205944,
2021-02-13,Sexe,INC,Inconnu,,,,,1,126,
2021-02-13,Sexe,MASC,Masculin,,,,,741,88999,
2021-02-13,Sexe,TOT,Total,,,,,1631,295069,
2021-02-13,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,760,38307,
2021-02-13,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,1,34216,
2021-02-13,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,292,10661,
2021-02-13,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,436,31764,
2021-02-13,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,142,180121,
2021-02-13,Groupe prioritaire,TOT,Total,,,,,1631,295069,
2021-02-14,Région,RSS00,Inconnue,,,,,11,11902,4.101467923
2021-02-14,Région,RSS01,01 - Bas-Saint-Laurent,,,,,3,6368,3.217767651
2021-02-14,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,6,9769,3.546986265
2021-02-14,Région,RSS03,03 - Capitale-Nationale,,,,,6,26488,3.661143885
2021-02-14,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,1,14964,2.875967371
2021-02-14,Région,RSS05,05 - Estrie,,,,,1,12389,2.511555235
2021-02-14,Région,RSS06,06 - Montréal,,,,,43,58686,3.187557695
2021-02-14,Région,RSS07,07 - Outaouais,,,,,228,9299,2.446185763
2021-02-14,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,4,8159,5.578913436
2021-02-14,Région,RSS09,09 - Côte-Nord,,,,,585,13012,14.52047745
2021-02-14,Région,RSS10,10 - Nord-du-Québec,,,,,2,6528,49.20407393
2021-02-14,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,6,7637,8.389827706
2021-02-14,Région,RSS12,12 - Chaudière-Appalaches,,,,,0,13098,3.054939178
2021-02-14,Région,RSS13,13 - Laval,,,,,6,10472,2.457544108
2021-02-14,Région,RSS14,14 - Lanaudière,,,,,10,16414,3.141889554
2021-02-14,Région,RSS15,15 - Laurentides,,,,,2,16523,2.648435536
2021-02-14,Région,RSS16,16 - Montérégie,,,,,7,42962,3.053123768
2021-02-14,Région,RSS17,17 - Nunavik,,,,,0,2414,19.07889531
2021-02-14,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,0,8657,50.29270577
2021-02-14,Région,RSS98,Hors Québec,,,,,0,249,3112.5
2021-02-14,Région,RSS99,Ensemble du Québec,,,,,921,295990,3.480022241
2021-02-14,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,45,0.00241547
2021-02-14,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,460,189804,3.991077069
2021-02-14,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,145,28444,2.595117326
2021-02-14,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,97,23041,2.992708156
2021-02-14,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,219,54656,13.11623656
2021-02-14,Groupe d'âge 1,TOT,Total,,,,,921,295990,3.480022241
2021-02-14,Sexe,FEM,Féminin,,,,,530,206474,
2021-02-14,Sexe,INC,Inconnu,,,,,1,127,
2021-02-14,Sexe,MASC,Masculin,,,,,390,89389,
2021-02-14,Sexe,TOT,Total,,,,,921,295990,
2021-02-14,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,461,38768,
2021-02-14,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,1,34217,
2021-02-14,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,181,10842,
2021-02-14,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,221,31985,
2021-02-14,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,57,180178,
2021-02-14,Groupe prioritaire,TOT,Total,,,,,921,295990,
2021-02-15,Région,RSS00,Inconnue,,,,,85,11987,4.130522005
2021-02-15,Région,RSS01,01 - Bas-Saint-Laurent,,,,,2,6370,3.218784806
2021-02-15,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,27,9796,3.556830902
2021-02-15,Région,RSS03,03 - Capitale-Nationale,,,,,35,26523,3.665873326
2021-02-15,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,26,14990,2.881002735
2021-02-15,Région,RSS05,05 - Estrie,,,,,50,12439,2.52175403
2021-02-15,Région,RSS06,06 - Montréal,,,,,798,59484,3.230985952
2021-02-15,Région,RSS07,07 - Outaouais,,,,,3,9302,2.446978606
2021-02-15,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,197,8356,5.71403096
2021-02-15,Région,RSS09,09 - Côte-Nord,,,,,928,13940,15.55861328
2021-02-15,Région,RSS10,10 - Nord-du-Québec,,,,,231,6759,50.9392682
2021-02-15,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,3,7640,8.393134694
2021-02-15,Région,RSS12,12 - Chaudière-Appalaches,,,,,6,13104,3.056346552
2021-02-15,Région,RSS13,13 - Laval,,,,,196,10668,2.503805983
2021-02-15,Région,RSS14,14 - Lanaudière,,,,,71,16485,3.155535738
2021-02-15,Région,RSS15,15 - Laurentides,,,,,93,16616,2.663425768
2021-02-15,Région,RSS16,16 - Montérégie,,,,,68,43030,3.057909564
2021-02-15,Région,RSS17,17 - Nunavik,,,,,128,2542,20.08388067
2021-02-15,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,44,8701,50.3805175
2021-02-15,Région,RSS98,Hors Québec,,,,,4,253,3162.5
2021-02-15,Région,RSS99,Ensemble du Québec,,,,,2995,298985,3.514966379
2021-02-15,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,45,0.00241547
2021-02-15,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,1600,191404,4.024664145
2021-02-15,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,469,28913,2.636268484
2021-02-15,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,365,23406,3.039611665
2021-02-15,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,561,55217,13.25043099
2021-02-15,Groupe d'âge 1,TOT,Total,,,,,2995,298985,3.514966379
2021-02-15,Sexe,FEM,Féminin,,,,,1660,208134,
2021-02-15,Sexe,INC,Inconnu,,,,,0,127,
2021-02-15,Sexe,MASC,Masculin,,,,,1335,90724,
2021-02-15,Sexe,TOT,Total,,,,,2995,298985,
2021-02-15,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,1270,40038,
2021-02-15,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,38,34255,
2021-02-15,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,371,11213,
2021-02-15,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,594,32579,
2021-02-15,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,722,180900,
2021-02-15,Groupe prioritaire,TOT,Total,,,,,2995,298985,
2021-02-16,Région,RSS00,Inconnue,,,,,34,12021,4.142281991
2021-02-16,Région,RSS01,01 - Bas-Saint-Laurent,,,,,3,6373,3.220310537
2021-02-16,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,23,9819,3.565217074
2021-02-16,Région,RSS03,03 - Capitale-Nationale,,,,,11,26534,3.667125237
2021-02-16,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,52,15042,2.891073462
2021-02-16,Région,RSS05,05 - Estrie,,,,,2,12441,2.522161981
2021-02-16,Région,RSS06,06 - Montréal,,,,,157,59641,3.239333344
2021-02-16,Région,RSS07,07 - Outaouais,,,,,7,9309,2.448828574
2021-02-16,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,240,8596,5.878641143
2021-02-16,Région,RSS09,09 - Côte-Nord,,,,,1091,15031,16.77238201
2021-02-16,Région,RSS10,10 - Nord-du-Québec,,,,,49,6808,51.30894002
2021-02-16,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,2,7642,8.395339352
2021-02-16,Région,RSS12,12 - Chaudière-Appalaches,,,,,7,13111,3.057519363
2021-02-16,Région,RSS13,13 - Laval,,,,,7,10675,2.505458193
2021-02-16,Région,RSS14,14 - Lanaudière,,,,,4,16489,3.156304537
2021-02-16,Région,RSS15,15 - Laurentides,,,,,9,16625,2.664876435
2021-02-16,Région,RSS16,16 - Montérégie,,,,,12,43042,3.058766722
2021-02-16,Région,RSS17,17 - Nunavik,,,,,130,2672,21.08095276
2021-02-16,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,87,8788,50.60882801
2021-02-16,Région,RSS98,Hors Québec,,,,,12,265,3312.5
2021-02-16,Région,RSS99,Ensemble du Québec,,,,,1939,300924,3.536973499
2021-02-16,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,45,0.00241547
2021-02-16,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,894,192298,4.043036382
2021-02-16,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,206,29119,2.654070834
2021-02-16,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,515,23921,3.103030495
2021-02-16,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,324,55541,13.3265954
2021-02-16,Groupe d'âge 1,TOT,Total,,,,,1939,300924,3.536973499
2021-02-16,Sexe,FEM,Féminin,,,,,1051,209185,
2021-02-16,Sexe,INC,Inconnu,,,,,0,127,
2021-02-16,Sexe,MASC,Masculin,,,,,888,91612,
2021-02-16,Sexe,TOT,Total,,,,,1939,300924,
2021-02-16,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,1173,41211,
2021-02-16,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,3,34258,
2021-02-16,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,416,11629,
2021-02-16,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,215,32794,
2021-02-16,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,132,181032,
2021-02-16,Groupe prioritaire,TOT,Total,,,,,1939,300924,
2021-02-17,Région,RSS00,Inconnue,,,,,103,12124,4.177907829
2021-02-17,Région,RSS01,01 - Bas-Saint-Laurent,,,,,0,6373,3.220310537
2021-02-17,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,4,9823,3.566675539
2021-02-17,Région,RSS03,03 - Capitale-Nationale,,,,,12,26546,3.668794452
2021-02-17,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,3,15045,2.891654466
2021-02-17,Région,RSS05,05 - Estrie,,,,,13,12454,2.524813668
2021-02-17,Région,RSS06,06 - Montréal,,,,,418,60059,3.262084076
2021-02-17,Région,RSS07,07 - Outaouais,,,,,175,9484,2.495077765
2021-02-17,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,172,8768,5.995925898
2021-02-17,Région,RSS09,09 - Côte-Nord,,,,,693,15724,17.54762784
2021-02-17,Région,RSS10,10 - Nord-du-Québec,,,,,1,6809,51.31648435
2021-02-17,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,304,7946,8.730447435
2021-02-17,Région,RSS12,12 - Chaudière-Appalaches,,,,,3,13114,3.05822305
2021-02-17,Région,RSS13,13 - Laval,,,,,86,10761,2.525756771
2021-02-17,Région,RSS14,14 - Lanaudière,,,,,32,16521,3.162454929
2021-02-17,Région,RSS15,15 - Laurentides,,,,,390,17015,2.727416329
2021-02-17,Région,RSS16,16 - Montérégie,,,,,27,43069,3.060623896
2021-02-17,Région,RSS17,17 - Nunavik,,,,,48,2720,21.4449632
2021-02-17,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,92,8880,50.82543028
2021-02-17,Région,RSS98,Hors Québec,,,,,5,270,3375
2021-02-17,Région,RSS99,Ensemble du Québec,,,,,2581,303505,3.566702624
2021-02-17,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,0,45,0.00241547
2021-02-17,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,1119,193417,4.06651555
2021-02-17,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,316,29435,2.681355841
2021-02-17,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,466,24387,3.160371687
2021-02-17,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,680,56221,13.48787052
2021-02-17,Groupe d'âge 1,TOT,Total,,,,,2581,303505,3.566702624
2021-02-17,Sexe,FEM,Féminin,,,,,1527,210712,
2021-02-17,Sexe,INC,Inconnu,,,,,2,129,
2021-02-17,Sexe,MASC,Masculin,,,,,1052,92664,
2021-02-17,Sexe,TOT,Total,,,,,2581,303505,
2021-02-17,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,1047,42258,
2021-02-17,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,12,34270,
2021-02-17,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,440,12069,
2021-02-17,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,803,33597,
2021-02-17,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,279,181311,
2021-02-17,Groupe prioritaire,TOT,Total,,,,,2581,303505,
2021-02-18,Région,RSS00,Inconnue,,,,,290,12414,4.277867707
2021-02-18,Région,RSS01,01 - Bas-Saint-Laurent,,,,,7,6380,3.223870577
2021-02-18,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,6,9829,3.568863236
2021-02-18,Région,RSS03,03 - Capitale-Nationale,,,,,1590,28136,3.889965378
2021-02-18,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,35,15080,2.89843284
2021-02-18,Région,RSS05,05 - Estrie,,,,,1378,13832,2.804464624
2021-02-18,Région,RSS06,06 - Montréal,,,,,2398,62457,3.392805313
2021-02-18,Région,RSS07,07 - Outaouais,,,,,574,10058,2.64677511
2021-02-18,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,347,9115,6.233924787
2021-02-18,Région,RSS09,09 - Côte-Nord,,,,,924,16648,18.58128894
2021-02-18,Région,RSS10,10 - Nord-du-Québec,,,,,58,6867,51.73142211
2021-02-18,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,192,8138,8.942094646
2021-02-18,Région,RSS12,12 - Chaudière-Appalaches,,,,,57,13171,3.0715931
2021-02-18,Région,RSS13,13 - Laval,,,,,660,11421,2.681536555
2021-02-18,Région,RSS14,14 - Lanaudière,,,,,1490,18011,3.44767938
2021-02-18,Région,RSS15,15 - Laurentides,,,,,1152,18167,2.9129406
2021-02-18,Région,RSS16,16 - Montérégie,,,,,250,43319,3.078481345
2021-02-18,Région,RSS17,17 - Nunavik,,,,,232,2952,23.25710216
2021-02-18,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,78,8958,51.03032432
2021-02-18,Région,RSS98,Hors Québec,,,,,6,276,3450
2021-02-18,Région,RSS99,Ensemble du Québec,,,,,11724,315229,3.704492504
2021-02-18,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,1,46,0.00248448
2021-02-18,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,3325,196742,4.136423288
2021-02-18,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,911,30346,2.761511142
2021-02-18,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,2488,26875,3.481033146
2021-02-18,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,4999,61220,14.70384135
2021-02-18,Groupe d'âge 1,TOT,Total,,,,,11724,315229,3.704492504
2021-02-18,Sexe,FEM,Féminin,,,,,7747,218459,
2021-02-18,Sexe,INC,Inconnu,,,,,6,135,
2021-02-18,Sexe,MASC,Masculin,,,,,3971,96635,
2021-02-18,Sexe,TOT,Total,,,,,11724,315229,
2021-02-18,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,1494,43752,
2021-02-18,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,25,34295,
2021-02-18,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,512,12581,
2021-02-18,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,7272,40869,
2021-02-18,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,2421,183732,
2021-02-18,Groupe prioritaire,TOT,Total,,,,,11724,315229,
2021-02-19,Région,RSS00,Inconnue,,,,,456,12870,4.435243985
2021-02-19,Région,RSS01,01 - Bas-Saint-Laurent,,,,,6,6386,3.22692204
2021-02-19,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,740,10569,3.838314598
2021-02-19,Région,RSS03,03 - Capitale-Nationale,,,,,1869,30005,4.149667339
2021-02-19,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,1531,16611,3.194163626
2021-02-19,Région,RSS05,05 - Estrie,,,,,1439,15271,3.096762087
2021-02-19,Région,RSS06,06 - Montréal,,,,,3831,66288,3.601708324
2021-02-19,Région,RSS07,07 - Outaouais,,,,,724,10782,2.837586057
2021-02-19,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,285,9400,6.429399379
2021-02-19,Région,RSS09,09 - Côte-Nord,,,,,362,17010,18.98625141
2021-02-19,Région,RSS10,10 - Nord-du-Québec,,,,,134,7001,52.74236137
2021-02-19,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,692,8830,9.703804138
2021-02-19,Région,RSS12,12 - Chaudière-Appalaches,,,,,1380,14551,3.395054489
2021-02-19,Région,RSS13,13 - Laval,,,,,631,12052,2.83047147
2021-02-19,Région,RSS14,14 - Lanaudière,,,,,1480,19491,3.731942832
2021-02-19,Région,RSS15,15 - Laurentides,,,,,1262,19429,3.116195253
2021-02-19,Région,RSS16,16 - Montérégie,,,,,1297,44616,3.170911501
2021-02-19,Région,RSS17,17 - Nunavik,,,,,133,3085,24.2937406
2021-02-19,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,33,8991,51.11813605
2021-02-19,Région,RSS98,Hors Québec,,,,,4,280,3500
2021-02-19,Région,RSS99,Ensemble du Québec,,,,,18289,333518,3.920188299
2021-02-19,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,7,53,0.00289856
2021-02-19,Groupe d'âge 1,GR1_16_59,16 à 59 ans,,,,,4257,200999,4.225911126
2021-02-19,Groupe d'âge 1,GR1_60_69,60 à 69 ans,,,,,1421,31767,2.887201095
2021-02-19,Groupe d'âge 1,GR1_70_79,70 à 79 ans,,,,,3393,30268,3.919944297
2021-02-19,Groupe d'âge 1,GR1_80_,80 ans et plus,,,,,9211,70431,16.94863617
2021-02-19,Groupe d'âge 1,TOT,Total,,,,,18289,333518,3.920188299
2021-02-19,Sexe,FEM,Féminin,,,,,12772,231231,
2021-02-19,Sexe,INC,Inconnu,,,,,6,141,
2021-02-19,Sexe,MASC,Masculin,,,,,5511,102146,
2021-02-19,Sexe,TOT,Total,,,,,18289,333518,
2021-02-19,Groupe prioritaire,GRP-Autres,Autres raisons,,,,,1740,45492,
2021-02-19,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,,,,,130,34425,
2021-02-19,Groupe prioritaire,GRP-MC,Maladie chronique,,,,,372,12953,
2021-02-19,Groupe prioritaire,GRP-RPA,Résident en RPA,,,,,12127,52996,
2021-02-19,Groupe prioritaire,GRP-TS,Travailleur de la santé,,,,,3920,187652,
2021-02-19,Groupe prioritaire,TOT,Total,,,,,18289,333518,
2021-02-20,Région,RSS00,Inconnue,,,,,211,13081,4.508225072
2021-02-20,Région,RSS01,01 - Bas-Saint-Laurent,,,,,6,6392,3.229973503
2021-02-20,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,,,,,423,10992,3.992547245
2021-02-20,Région,RSS03,03 - Capitale-Nationale,,,,,1805,31810,4.400327722
2021-02-20,Région,RSS04,04 - Mauricie et Centre-du-Québec,,,,,1157,17768,3.418043645
2021-02-20,Région,RSS05,05 - Estrie,,,,,1924,17195,3.4859481
2021-02-20,Région,RSS06,06 - Montréal,,,,,2531,68819,3.739631231
2021-02-20,Région,RSS07,07 - Outaouais,,,,,506,11288,2.970783726
2021-02-20,Région,RSS08,08 - Abitibi-Témiscamingue,,,,,149,9549,6.531594867
2021-02-20,Région,RSS09,09 - Côte-Nord,,,,,55,17065,19.04777886
2021-02-20,Région,RSS10,10 - Nord-du-Québec,,,,,219,7220,54.38702377
2021-02-20,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,,,,,580,9410,10.34205276
2021-02-20,Région,RSS12,12 - Chaudière-Appalaches,,,,,931,15482,3.613197412
2021-02-20,Région,RSS13,13 - Laval,,,,,147,12199,2.865167876
2021-02-20,Région,RSS14,14 - Lanaudière,,,,,1099,20590,3.942593774
2021-02-20,Région,RSS15,15 - Laurentides,,,,,865,20294,3.255459346
2021-02-20,Région,RSS16,16 - Montérégie,,,,,2216,46832,3.32905707
2021-02-20,Région,RSS17,17 - Nunavik,,,,,14,3099,24.40452639
2021-02-20,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,,,,,1,8992,51.12399017
2021-02-20,Région,RSS98,Hors Québec,,,,,9,289,3612.5
2021-02-20,Région,RSS99,Ensemble du Québec,,,,,14848,348366,4.095263751
2021-02-20,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,,,,,1,54,0.00296757
