Date,Statut_Vaccinal,Nb_Nvelles_Hosp,GrAge_Admission
2021-10-24,Vacciné 1 dose,0,90 ans et plus
2021-10-24,Vacciné 2 doses,1,90 ans et plus
2021-10-25,0 à 4 ans,0,0-9 ans
2021-10-25,Non-vacciné,0,0-9 ans
2021-10-25,Vacciné 1 dose,0,0-9 ans
2021-10-25,Vacciné 2 doses,0,0-9 ans
2021-10-25,Non-vacciné,0,10-19 ans
2021-10-25,Vacciné 1 dose,0,10-19 ans
2021-10-25,Vacciné 2 doses,0,10-19 ans
2021-10-25,Non-vacciné,1,20-29 ans
2021-10-25,Vacciné 1 dose,0,20-29 ans
2021-10-25,Vacciné 2 doses,0,20-29 ans
2021-10-25,Non-vacciné,0,30-39 ans
2021-10-25,Vacciné 1 dose,0,30-39 ans
2021-10-25,Vacciné 2 doses,0,30-39 ans
2021-10-25,Non-vacciné,2,40-49 ans
2021-10-25,Vacciné 1 dose,0,40-49 ans
2021-10-25,Vacciné 2 doses,0,40-49 ans
2021-10-25,Non-vacciné,2,50-59 ans
2021-10-25,Vacciné 1 dose,0,50-59 ans
2021-10-25,Vacciné 2 doses,0,50-59 ans
2021-10-25,Non-vacciné,1,60-69 ans
2021-10-25,Vacciné 1 dose,0,60-69 ans
2021-10-25,Vacciné 2 doses,0,60-69 ans
2021-10-25,Non-vacciné,1,70-79 ans
2021-10-25,Vacciné 1 dose,1,70-79 ans
2021-10-25,Vacciné 2 doses,1,70-79 ans
2021-10-25,Non-vacciné,0,80-89 ans
2021-10-25,Vacciné 1 dose,1,80-89 ans
2021-10-25,Vacciné 2 doses,0,80-89 ans
2021-10-25,Non-vacciné,0,90 ans et plus
2021-10-25,Vacciné 1 dose,0,90 ans et plus
2021-10-25,Vacciné 2 doses,0,90 ans et plus
2021-10-26,0 à 4 ans,2,0-9 ans
2021-10-26,Non-vacciné,1,0-9 ans
2021-10-26,Vacciné 1 dose,0,0-9 ans
2021-10-26,Vacciné 2 doses,0,0-9 ans
2021-10-26,Non-vacciné,0,10-19 ans
2021-10-26,Vacciné 1 dose,1,10-19 ans
2021-10-26,Vacciné 2 doses,0,10-19 ans
2021-10-26,Non-vacciné,0,20-29 ans
2021-10-26,Vacciné 1 dose,0,20-29 ans
2021-10-26,Vacciné 2 doses,1,20-29 ans
2021-10-26,Non-vacciné,0,30-39 ans
2021-10-26,Vacciné 1 dose,0,30-39 ans
2021-10-26,Vacciné 2 doses,0,30-39 ans
2021-10-26,Non-vacciné,2,40-49 ans
2021-10-26,Vacciné 1 dose,1,40-49 ans
2021-10-26,Vacciné 2 doses,2,40-49 ans
2021-10-26,Non-vacciné,6,50-59 ans
2021-10-26,Vacciné 1 dose,0,50-59 ans
2021-10-26,Vacciné 2 doses,2,50-59 ans
2021-10-26,Non-vacciné,1,60-69 ans
2021-10-26,Vacciné 1 dose,0,60-69 ans
2021-10-26,Vacciné 2 doses,0,60-69 ans
2021-10-26,Non-vacciné,2,70-79 ans
2021-10-26,Vacciné 1 dose,0,70-79 ans
2021-10-26,Vacciné 2 doses,2,70-79 ans
2021-10-26,Non-vacciné,0,80-89 ans
2021-10-26,Vacciné 1 dose,0,80-89 ans
2021-10-26,Vacciné 2 doses,5,80-89 ans
2021-10-26,Non-vacciné,0,90 ans et plus
2021-10-26,Vacciné 1 dose,0,90 ans et plus
2021-10-26,Vacciné 2 doses,3,90 ans et plus
2021-10-27,0 à 4 ans,0,0-9 ans
2021-10-27,Non-vacciné,0,0-9 ans
2021-10-27,Vacciné 1 dose,0,0-9 ans
2021-10-27,Vacciné 2 doses,0,0-9 ans
2021-10-27,Non-vacciné,0,10-19 ans
2021-10-27,Vacciné 1 dose,1,10-19 ans
2021-10-27,Vacciné 2 doses,0,10-19 ans
2021-10-27,Non-vacciné,1,20-29 ans
2021-10-27,Vacciné 1 dose,0,20-29 ans
2021-10-27,Vacciné 2 doses,0,20-29 ans
2021-10-27,Non-vacciné,1,30-39 ans
2021-10-27,Vacciné 1 dose,0,30-39 ans
2021-10-27,Vacciné 2 doses,0,30-39 ans
2021-10-27,Non-vacciné,1,40-49 ans
2021-10-27,Vacciné 1 dose,1,40-49 ans
2021-10-27,Vacciné 2 doses,1,40-49 ans
2021-10-27,Non-vacciné,4,50-59 ans
2021-10-27,Vacciné 1 dose,0,50-59 ans
2021-10-27,Vacciné 2 doses,1,50-59 ans
2021-10-27,Non-vacciné,1,60-69 ans
2021-10-27,Vacciné 1 dose,0,60-69 ans
2021-10-27,Vacciné 2 doses,0,60-69 ans
2021-10-27,Non-vacciné,0,70-79 ans
2021-10-27,Vacciné 1 dose,0,70-79 ans
2021-10-27,Vacciné 2 doses,3,70-79 ans
2021-10-27,Non-vacciné,1,80-89 ans
2021-10-27,Vacciné 1 dose,0,80-89 ans
2021-10-27,Vacciné 2 doses,2,80-89 ans
2021-10-27,Non-vacciné,0,90 ans et plus
2021-10-27,Vacciné 1 dose,0,90 ans et plus
2021-10-27,Vacciné 2 doses,1,90 ans et plus
2021-10-28,0 à 4 ans,0,0-9 ans
2021-10-28,Non-vacciné,0,0-9 ans
2021-10-28,Vacciné 1 dose,0,0-9 ans
2021-10-28,Vacciné 2 doses,0,0-9 ans
2021-10-28,Non-vacciné,0,10-19 ans
2021-10-28,Vacciné 1 dose,0,10-19 ans
2021-10-28,Vacciné 2 doses,0,10-19 ans
2021-10-28,Non-vacciné,0,20-29 ans
2021-10-28,Vacciné 1 dose,1,20-29 ans
2021-10-28,Vacciné 2 doses,0,20-29 ans
2021-10-28,Non-vacciné,1,30-39 ans
2021-10-28,Vacciné 1 dose,0,30-39 ans
2021-10-28,Vacciné 2 doses,0,30-39 ans
2021-10-28,Non-vacciné,0,40-49 ans
2021-10-28,Vacciné 1 dose,0,40-49 ans
2021-10-28,Vacciné 2 doses,0,40-49 ans
2021-10-28,Non-vacciné,0,50-59 ans
2021-10-28,Vacciné 1 dose,0,50-59 ans
2021-10-28,Vacciné 2 doses,1,50-59 ans
2021-10-28,Non-vacciné,1,60-69 ans
2021-10-28,Vacciné 1 dose,0,60-69 ans
2021-10-28,Vacciné 2 doses,3,60-69 ans
2021-10-28,Non-vacciné,1,70-79 ans
2021-10-28,Vacciné 1 dose,1,70-79 ans
2021-10-28,Vacciné 2 doses,2,70-79 ans
2021-10-28,Non-vacciné,1,80-89 ans
2021-10-28,Vacciné 1 dose,0,80-89 ans
2021-10-28,Vacciné 2 doses,3,80-89 ans
2021-10-28,Non-vacciné,0,90 ans et plus
2021-10-28,Vacciné 1 dose,0,90 ans et plus
2021-10-28,Vacciné 2 doses,1,90 ans et plus
2021-10-29,0 à 4 ans,0,0-9 ans
2021-10-29,Non-vacciné,0,0-9 ans
2021-10-29,Vacciné 1 dose,0,0-9 ans
2021-10-29,Vacciné 2 doses,0,0-9 ans
2021-10-29,Non-vacciné,0,10-19 ans
2021-10-29,Vacciné 1 dose,0,10-19 ans
2021-10-29,Vacciné 2 doses,0,10-19 ans
2021-10-29,Non-vacciné,2,20-29 ans
2021-10-29,Vacciné 1 dose,0,20-29 ans
2021-10-29,Vacciné 2 doses,1,20-29 ans
2021-10-29,Non-vacciné,0,30-39 ans
2021-10-29,Vacciné 1 dose,0,30-39 ans
2021-10-29,Vacciné 2 doses,3,30-39 ans
2021-10-29,Non-vacciné,1,40-49 ans
2021-10-29,Vacciné 1 dose,0,40-49 ans
2021-10-29,Vacciné 2 doses,0,40-49 ans
2021-10-29,Non-vacciné,0,50-59 ans
2021-10-29,Vacciné 1 dose,0,50-59 ans
2021-10-29,Vacciné 2 doses,0,50-59 ans
2021-10-29,Non-vacciné,2,60-69 ans
2021-10-29,Vacciné 1 dose,0,60-69 ans
2021-10-29,Vacciné 2 doses,2,60-69 ans
2021-10-29,Non-vacciné,1,70-79 ans
2021-10-29,Vacciné 1 dose,0,70-79 ans
2021-10-29,Vacciné 2 doses,2,70-79 ans
2021-10-29,Non-vacciné,0,80-89 ans
2021-10-29,Vacciné 1 dose,0,80-89 ans
2021-10-29,Vacciné 2 doses,4,80-89 ans
2021-10-29,Non-vacciné,0,90 ans et plus
2021-10-29,Vacciné 1 dose,0,90 ans et plus
2021-10-29,Vacciné 2 doses,3,90 ans et plus
2021-10-30,0 à 4 ans,1,0-9 ans
2021-10-30,Non-vacciné,1,0-9 ans
2021-10-30,Vacciné 1 dose,0,0-9 ans
2021-10-30,Vacciné 2 doses,0,0-9 ans
2021-10-30,Non-vacciné,0,10-19 ans
2021-10-30,Vacciné 1 dose,0,10-19 ans
2021-10-30,Vacciné 2 doses,0,10-19 ans
2021-10-30,Non-vacciné,0,20-29 ans
2021-10-30,Vacciné 1 dose,0,20-29 ans
2021-10-30,Vacciné 2 doses,0,20-29 ans
2021-10-30,Non-vacciné,4,30-39 ans
2021-10-30,Vacciné 1 dose,0,30-39 ans
2021-10-30,Vacciné 2 doses,0,30-39 ans
2021-10-30,Non-vacciné,1,40-49 ans
2021-10-30,Vacciné 1 dose,0,40-49 ans
2021-10-30,Vacciné 2 doses,2,40-49 ans
2021-10-30,Non-vacciné,1,50-59 ans
2021-10-30,Vacciné 1 dose,0,50-59 ans
2021-10-30,Vacciné 2 doses,1,50-59 ans
2021-10-30,Non-vacciné,0,60-69 ans
2021-10-30,Vacciné 1 dose,0,60-69 ans
2021-10-30,Vacciné 2 doses,2,60-69 ans
2021-10-30,Non-vacciné,0,70-79 ans
2021-10-30,Vacciné 1 dose,0,70-79 ans
2021-10-30,Vacciné 2 doses,1,70-79 ans
2021-10-30,Non-vacciné,0,80-89 ans
2021-10-30,Vacciné 1 dose,0,80-89 ans
2021-10-30,Vacciné 2 doses,3,80-89 ans
2021-10-30,Non-vacciné,0,90 ans et plus
2021-10-30,Vacciné 1 dose,0,90 ans et plus
2021-10-30,Vacciné 2 doses,3,90 ans et plus
2021-10-31,0 à 4 ans,0,0-9 ans
2021-10-31,Non-vacciné,2,0-9 ans
2021-10-31,Vacciné 1 dose,0,0-9 ans
2021-10-31,Vacciné 2 doses,0,0-9 ans
2021-10-31,Non-vacciné,0,10-19 ans
2021-10-31,Vacciné 1 dose,0,10-19 ans
2021-10-31,Vacciné 2 doses,0,10-19 ans
2021-10-31,Non-vacciné,1,20-29 ans
2021-10-31,Vacciné 1 dose,0,20-29 ans
2021-10-31,Vacciné 2 doses,0,20-29 ans
2021-10-31,Non-vacciné,0,30-39 ans
2021-10-31,Vacciné 1 dose,0,30-39 ans
2021-10-31,Vacciné 2 doses,1,30-39 ans
2021-10-31,Non-vacciné,0,40-49 ans
2021-10-31,Vacciné 1 dose,0,40-49 ans
2021-10-31,Vacciné 2 doses,0,40-49 ans
2021-10-31,Non-vacciné,0,50-59 ans
2021-10-31,Vacciné 1 dose,1,50-59 ans
2021-10-31,Vacciné 2 doses,3,50-59 ans
2021-10-31,Non-vacciné,4,60-69 ans
2021-10-31,Vacciné 1 dose,0,60-69 ans
2021-10-31,Vacciné 2 doses,1,60-69 ans
2021-10-31,Non-vacciné,2,70-79 ans
2021-10-31,Vacciné 1 dose,0,70-79 ans
2021-10-31,Vacciné 2 doses,3,70-79 ans
2021-10-31,Non-vacciné,0,80-89 ans
2021-10-31,Vacciné 1 dose,0,80-89 ans
2021-10-31,Vacciné 2 doses,1,80-89 ans
2021-10-31,Non-vacciné,1,90 ans et plus
2021-10-31,Vacciné 1 dose,0,90 ans et plus
2021-10-31,Vacciné 2 doses,0,90 ans et plus
2021-11-01,0 à 4 ans,1,0-9 ans
2021-11-01,Non-vacciné,1,0-9 ans
2021-11-01,Vacciné 1 dose,0,0-9 ans
2021-11-01,Vacciné 2 doses,0,0-9 ans
2021-11-01,Non-vacciné,0,10-19 ans
2021-11-01,Vacciné 1 dose,0,10-19 ans
2021-11-01,Vacciné 2 doses,0,10-19 ans
2021-11-01,Non-vacciné,1,20-29 ans
2021-11-01,Vacciné 1 dose,0,20-29 ans
2021-11-01,Vacciné 2 doses,0,20-29 ans
2021-11-01,Non-vacciné,2,30-39 ans
2021-11-01,Vacciné 1 dose,0,30-39 ans
2021-11-01,Vacciné 2 doses,0,30-39 ans
2021-11-01,Non-vacciné,2,40-49 ans
2021-11-01,Vacciné 1 dose,0,40-49 ans
2021-11-01,Vacciné 2 doses,0,40-49 ans
2021-11-01,Non-vacciné,0,50-59 ans
2021-11-01,Vacciné 1 dose,0,50-59 ans
2021-11-01,Vacciné 2 doses,0,50-59 ans
2021-11-01,Non-vacciné,1,60-69 ans
2021-11-01,Vacciné 1 dose,0,60-69 ans
2021-11-01,Vacciné 2 doses,1,60-69 ans
2021-11-01,Non-vacciné,1,70-79 ans
2021-11-01,Vacciné 1 dose,0,70-79 ans
2021-11-01,Vacciné 2 doses,5,70-79 ans
2021-11-01,Non-vacciné,0,80-89 ans
2021-11-01,Vacciné 1 dose,0,80-89 ans
2021-11-01,Vacciné 2 doses,1,80-89 ans
2021-11-01,Non-vacciné,0,90 ans et plus
2021-11-01,Vacciné 1 dose,0,90 ans et plus
2021-11-01,Vacciné 2 doses,2,90 ans et plus
2021-11-02,0 à 4 ans,0,0-9 ans
2021-11-02,Non-vacciné,1,0-9 ans
2021-11-02,Vacciné 1 dose,0,0-9 ans
2021-11-02,Vacciné 2 doses,0,0-9 ans
2021-11-02,Non-vacciné,0,10-19 ans
2021-11-02,Vacciné 1 dose,0,10-19 ans
2021-11-02,Vacciné 2 doses,0,10-19 ans
2021-11-02,Non-vacciné,1,20-29 ans
2021-11-02,Vacciné 1 dose,0,20-29 ans
2021-11-02,Vacciné 2 doses,0,20-29 ans
2021-11-02,Non-vacciné,2,30-39 ans
2021-11-02,Vacciné 1 dose,0,30-39 ans
2021-11-02,Vacciné 2 doses,3,30-39 ans
2021-11-02,Non-vacciné,1,40-49 ans
2021-11-02,Vacciné 1 dose,0,40-49 ans
2021-11-02,Vacciné 2 doses,0,40-49 ans
2021-11-02,Non-vacciné,1,50-59 ans
2021-11-02,Vacciné 1 dose,0,50-59 ans
2021-11-02,Vacciné 2 doses,0,50-59 ans
2021-11-02,Non-vacciné,0,60-69 ans
2021-11-02,Vacciné 1 dose,0,60-69 ans
2021-11-02,Vacciné 2 doses,0,60-69 ans
2021-11-02,Non-vacciné,1,70-79 ans
2021-11-02,Vacciné 1 dose,0,70-79 ans
2021-11-02,Vacciné 2 doses,1,70-79 ans
2021-11-02,Non-vacciné,2,80-89 ans
2021-11-02,Vacciné 1 dose,0,80-89 ans
2021-11-02,Vacciné 2 doses,7,80-89 ans
2021-11-02,Non-vacciné,0,90 ans et plus
2021-11-02,Vacciné 1 dose,0,90 ans et plus
2021-11-02,Vacciné 2 doses,2,90 ans et plus
2021-11-03,0 à 4 ans,0,0-9 ans
2021-11-03,Non-vacciné,0,0-9 ans
2021-11-03,Vacciné 1 dose,0,0-9 ans
2021-11-03,Vacciné 2 doses,0,0-9 ans
2021-11-03,Non-vacciné,0,10-19 ans
2021-11-03,Vacciné 1 dose,0,10-19 ans
2021-11-03,Vacciné 2 doses,0,10-19 ans
2021-11-03,Non-vacciné,0,20-29 ans
2021-11-03,Vacciné 1 dose,0,20-29 ans
2021-11-03,Vacciné 2 doses,0,20-29 ans
2021-11-03,Non-vacciné,3,30-39 ans
2021-11-03,Vacciné 1 dose,0,30-39 ans
2021-11-03,Vacciné 2 doses,2,30-39 ans
2021-11-03,Non-vacciné,3,40-49 ans
2021-11-03,Vacciné 1 dose,0,40-49 ans
2021-11-03,Vacciné 2 doses,0,40-49 ans
2021-11-03,Non-vacciné,0,50-59 ans
2021-11-03,Vacciné 1 dose,0,50-59 ans
2021-11-03,Vacciné 2 doses,2,50-59 ans
2021-11-03,Non-vacciné,2,60-69 ans
2021-11-03,Vacciné 1 dose,0,60-69 ans
2021-11-03,Vacciné 2 doses,4,60-69 ans
2021-11-03,Non-vacciné,1,70-79 ans
2021-11-03,Vacciné 1 dose,1,70-79 ans
2021-11-03,Vacciné 2 doses,4,70-79 ans
2021-11-03,Non-vacciné,0,80-89 ans
2021-11-03,Vacciné 1 dose,0,80-89 ans
2021-11-03,Vacciné 2 doses,2,80-89 ans
2021-11-03,Non-vacciné,0,90 ans et plus
2021-11-03,Vacciné 1 dose,0,90 ans et plus
2021-11-03,Vacciné 2 doses,5,90 ans et plus
2021-11-04,0 à 4 ans,0,0-9 ans
2021-11-04,Non-vacciné,0,0-9 ans
2021-11-04,Vacciné 1 dose,0,0-9 ans
2021-11-04,Vacciné 2 doses,0,0-9 ans
2021-11-04,Non-vacciné,0,10-19 ans
2021-11-04,Vacciné 1 dose,0,10-19 ans
2021-11-04,Vacciné 2 doses,0,10-19 ans
2021-11-04,Non-vacciné,0,20-29 ans
2021-11-04,Vacciné 1 dose,0,20-29 ans
2021-11-04,Vacciné 2 doses,0,20-29 ans
2021-11-04,Non-vacciné,2,30-39 ans
2021-11-04,Vacciné 1 dose,0,30-39 ans
2021-11-04,Vacciné 2 doses,0,30-39 ans
2021-11-04,Non-vacciné,1,40-49 ans
2021-11-04,Vacciné 1 dose,0,40-49 ans
2021-11-04,Vacciné 2 doses,2,40-49 ans
2021-11-04,Non-vacciné,0,50-59 ans
2021-11-04,Vacciné 1 dose,0,50-59 ans
2021-11-04,Vacciné 2 doses,1,50-59 ans
2021-11-04,Non-vacciné,1,60-69 ans
2021-11-04,Vacciné 1 dose,0,60-69 ans
2021-11-04,Vacciné 2 doses,0,60-69 ans
2021-11-04,Non-vacciné,0,70-79 ans
2021-11-04,Vacciné 1 dose,0,70-79 ans
2021-11-04,Vacciné 2 doses,7,70-79 ans
2021-11-04,Non-vacciné,1,80-89 ans
2021-11-04,Vacciné 1 dose,0,80-89 ans
2021-11-04,Vacciné 2 doses,3,80-89 ans
2021-11-04,Non-vacciné,0,90 ans et plus
2021-11-04,Vacciné 1 dose,0,90 ans et plus
2021-11-04,Vacciné 2 doses,0,90 ans et plus
2021-11-05,0 à 4 ans,0,0-9 ans
2021-11-05,Non-vacciné,2,0-9 ans
2021-11-05,Vacciné 1 dose,0,0-9 ans
2021-11-05,Vacciné 2 doses,0,0-9 ans
2021-11-05,Non-vacciné,0,10-19 ans
2021-11-05,Vacciné 1 dose,0,10-19 ans
2021-11-05,Vacciné 2 doses,0,10-19 ans
2021-11-05,Non-vacciné,1,20-29 ans
2021-11-05,Vacciné 1 dose,0,20-29 ans
2021-11-05,Vacciné 2 doses,0,20-29 ans
2021-11-05,Non-vacciné,2,30-39 ans
2021-11-05,Vacciné 1 dose,0,30-39 ans
2021-11-05,Vacciné 2 doses,0,30-39 ans
2021-11-05,Non-vacciné,2,40-49 ans
2021-11-05,Vacciné 1 dose,0,40-49 ans
2021-11-05,Vacciné 2 doses,1,40-49 ans
2021-11-05,Non-vacciné,1,50-59 ans
2021-11-05,Vacciné 1 dose,0,50-59 ans
2021-11-05,Vacciné 2 doses,0,50-59 ans
2021-11-05,Non-vacciné,0,60-69 ans
2021-11-05,Vacciné 1 dose,0,60-69 ans
2021-11-05,Vacciné 2 doses,6,60-69 ans
2021-11-05,Non-vacciné,3,70-79 ans
2021-11-05,Vacciné 1 dose,0,70-79 ans
2021-11-05,Vacciné 2 doses,2,70-79 ans
2021-11-05,Non-vacciné,0,80-89 ans
2021-11-05,Vacciné 1 dose,0,80-89 ans
2021-11-05,Vacciné 2 doses,5,80-89 ans
2021-11-05,Non-vacciné,0,90 ans et plus
2021-11-05,Vacciné 1 dose,0,90 ans et plus
2021-11-05,Vacciné 2 doses,0,90 ans et plus
2021-11-06,0 à 4 ans,2,0-9 ans
2021-11-06,Non-vacciné,0,0-9 ans
2021-11-06,Vacciné 1 dose,0,0-9 ans
2021-11-06,Vacciné 2 doses,0,0-9 ans
2021-11-06,Non-vacciné,0,10-19 ans
2021-11-06,Vacciné 1 dose,0,10-19 ans
2021-11-06,Vacciné 2 doses,0,10-19 ans
2021-11-06,Non-vacciné,1,20-29 ans
2021-11-06,Vacciné 1 dose,0,20-29 ans
2021-11-06,Vacciné 2 doses,0,20-29 ans
2021-11-06,Non-vacciné,3,30-39 ans
2021-11-06,Vacciné 1 dose,0,30-39 ans
2021-11-06,Vacciné 2 doses,1,30-39 ans
2021-11-06,Non-vacciné,0,40-49 ans
2021-11-06,Vacciné 1 dose,0,40-49 ans
2021-11-06,Vacciné 2 doses,0,40-49 ans
2021-11-06,Non-vacciné,1,50-59 ans
2021-11-06,Vacciné 1 dose,0,50-59 ans
2021-11-06,Vacciné 2 doses,1,50-59 ans
2021-11-06,Non-vacciné,2,60-69 ans
2021-11-06,Vacciné 1 dose,0,60-69 ans
2021-11-06,Vacciné 2 doses,1,60-69 ans
2021-11-06,Non-vacciné,0,70-79 ans
2021-11-06,Vacciné 1 dose,0,70-79 ans
2021-11-06,Vacciné 2 doses,0,70-79 ans
2021-11-06,Non-vacciné,1,80-89 ans
2021-11-06,Vacciné 1 dose,0,80-89 ans
2021-11-06,Vacciné 2 doses,3,80-89 ans
2021-11-06,Non-vacciné,1,90 ans et plus
2021-11-06,Vacciné 1 dose,0,90 ans et plus
2021-11-06,Vacciné 2 doses,1,90 ans et plus
2021-11-07,0 à 4 ans,0,0-9 ans
2021-11-07,Non-vacciné,0,0-9 ans
2021-11-07,Vacciné 1 dose,0,0-9 ans
2021-11-07,Vacciné 2 doses,0,0-9 ans
2021-11-07,Non-vacciné,0,10-19 ans
2021-11-07,Vacciné 1 dose,0,10-19 ans
2021-11-07,Vacciné 2 doses,0,10-19 ans
2021-11-07,Non-vacciné,0,20-29 ans
2021-11-07,Vacciné 1 dose,0,20-29 ans
2021-11-07,Vacciné 2 doses,0,20-29 ans
2021-11-07,Non-vacciné,1,30-39 ans
2021-11-07,Vacciné 1 dose,0,30-39 ans
2021-11-07,Vacciné 2 doses,2,30-39 ans
2021-11-07,Non-vacciné,2,40-49 ans
2021-11-07,Vacciné 1 dose,0,40-49 ans
2021-11-07,Vacciné 2 doses,0,40-49 ans
2021-11-07,Non-vacciné,0,50-59 ans
2021-11-07,Vacciné 1 dose,0,50-59 ans
2021-11-07,Vacciné 2 doses,0,50-59 ans
2021-11-07,Non-vacciné,0,60-69 ans
2021-11-07,Vacciné 1 dose,0,60-69 ans
2021-11-07,Vacciné 2 doses,2,60-69 ans
2021-11-07,Non-vacciné,0,70-79 ans
2021-11-07,Vacciné 1 dose,0,70-79 ans
2021-11-07,Vacciné 2 doses,2,70-79 ans
2021-11-07,Non-vacciné,1,80-89 ans
2021-11-07,Vacciné 1 dose,0,80-89 ans
2021-11-07,Vacciné 2 doses,1,80-89 ans
2021-11-07,Non-vacciné,0,90 ans et plus
2021-11-07,Vacciné 1 dose,0,90 ans et plus
2021-11-07,Vacciné 2 doses,1,90 ans et plus
2021-11-08,0 à 4 ans,0,0-9 ans
2021-11-08,Non-vacciné,1,0-9 ans
2021-11-08,Vacciné 1 dose,0,0-9 ans
2021-11-08,Vacciné 2 doses,0,0-9 ans
2021-11-08,Non-vacciné,0,10-19 ans
2021-11-08,Vacciné 1 dose,0,10-19 ans
2021-11-08,Vacciné 2 doses,0,10-19 ans
2021-11-08,Non-vacciné,2,20-29 ans
2021-11-08,Vacciné 1 dose,0,20-29 ans
2021-11-08,Vacciné 2 doses,1,20-29 ans
2021-11-08,Non-vacciné,1,30-39 ans
2021-11-08,Vacciné 1 dose,0,30-39 ans
2021-11-08,Vacciné 2 doses,0,30-39 ans
2021-11-08,Non-vacciné,1,40-49 ans
2021-11-08,Vacciné 1 dose,0,40-49 ans
2021-11-08,Vacciné 2 doses,0,40-49 ans
2021-11-08,Non-vacciné,0,50-59 ans
2021-11-08,Vacciné 1 dose,0,50-59 ans
2021-11-08,Vacciné 2 doses,1,50-59 ans
2021-11-08,Non-vacciné,1,60-69 ans
2021-11-08,Vacciné 1 dose,0,60-69 ans
2021-11-08,Vacciné 2 doses,2,60-69 ans
2021-11-08,Non-vacciné,1,70-79 ans
2021-11-08,Vacciné 1 dose,0,70-79 ans
2021-11-08,Vacciné 2 doses,4,70-79 ans
2021-11-08,Non-vacciné,1,80-89 ans
2021-11-08,Vacciné 1 dose,0,80-89 ans
2021-11-08,Vacciné 2 doses,9,80-89 ans
2021-11-08,Non-vacciné,0,90 ans et plus
2021-11-08,Vacciné 1 dose,0,90 ans et plus
2021-11-08,Vacciné 2 doses,2,90 ans et plus
2021-11-09,0 à 4 ans,0,0-9 ans
2021-11-09,Non-vacciné,0,0-9 ans
2021-11-09,Vacciné 1 dose,0,0-9 ans
2021-11-09,Vacciné 2 doses,0,0-9 ans
2021-11-09,Non-vacciné,0,10-19 ans
2021-11-09,Vacciné 1 dose,0,10-19 ans
2021-11-09,Vacciné 2 doses,0,10-19 ans
2021-11-09,Non-vacciné,1,20-29 ans
2021-11-09,Vacciné 1 dose,0,20-29 ans
2021-11-09,Vacciné 2 doses,0,20-29 ans
2021-11-09,Non-vacciné,3,30-39 ans
2021-11-09,Vacciné 1 dose,0,30-39 ans
2021-11-09,Vacciné 2 doses,1,30-39 ans
2021-11-09,Non-vacciné,2,40-49 ans
2021-11-09,Vacciné 1 dose,0,40-49 ans
2021-11-09,Vacciné 2 doses,1,40-49 ans
2021-11-09,Non-vacciné,2,50-59 ans
2021-11-09,Vacciné 1 dose,1,50-59 ans
2021-11-09,Vacciné 2 doses,1,50-59 ans
2021-11-09,Non-vacciné,2,60-69 ans
2021-11-09,Vacciné 1 dose,0,60-69 ans
2021-11-09,Vacciné 2 doses,3,60-69 ans
2021-11-09,Non-vacciné,2,70-79 ans
2021-11-09,Vacciné 1 dose,0,70-79 ans
2021-11-09,Vacciné 2 doses,7,70-79 ans
2021-11-09,Non-vacciné,0,80-89 ans
2021-11-09,Vacciné 1 dose,0,80-89 ans
2021-11-09,Vacciné 2 doses,2,80-89 ans
2021-11-09,Non-vacciné,1,90 ans et plus
2021-11-09,Vacciné 1 dose,0,90 ans et plus
2021-11-09,Vacciné 2 doses,0,90 ans et plus
2021-11-10,0 à 4 ans,0,0-9 ans
2021-11-10,Non-vacciné,0,0-9 ans
2021-11-10,Vacciné 1 dose,0,0-9 ans
2021-11-10,Vacciné 2 doses,0,0-9 ans
2021-11-10,Non-vacciné,0,10-19 ans
2021-11-10,Vacciné 1 dose,0,10-19 ans
2021-11-10,Vacciné 2 doses,0,10-19 ans
2021-11-10,Non-vacciné,0,20-29 ans
2021-11-10,Vacciné 1 dose,1,20-29 ans
2021-11-10,Vacciné 2 doses,2,20-29 ans
2021-11-10,Non-vacciné,0,30-39 ans
2021-11-10,Vacciné 1 dose,0,30-39 ans
2021-11-10,Vacciné 2 doses,0,30-39 ans
2021-11-10,Non-vacciné,0,40-49 ans
2021-11-10,Vacciné 1 dose,0,40-49 ans
2021-11-10,Vacciné 2 doses,0,40-49 ans
2021-11-10,Non-vacciné,2,50-59 ans
2021-11-10,Vacciné 1 dose,0,50-59 ans
2021-11-10,Vacciné 2 doses,0,50-59 ans
2021-11-10,Non-vacciné,0,60-69 ans
2021-11-10,Vacciné 1 dose,0,60-69 ans
2021-11-10,Vacciné 2 doses,3,60-69 ans
2021-11-10,Non-vacciné,1,70-79 ans
2021-11-10,Vacciné 1 dose,0,70-79 ans
2021-11-10,Vacciné 2 doses,0,70-79 ans
2021-11-10,Non-vacciné,0,80-89 ans
2021-11-10,Vacciné 1 dose,0,80-89 ans
2021-11-10,Vacciné 2 doses,4,80-89 ans
2021-11-10,Non-vacciné,0,90 ans et plus
2021-11-10,Vacciné 1 dose,0,90 ans et plus
2021-11-10,Vacciné 2 doses,2,90 ans et plus
2021-11-11,0 à 4 ans,0,0-9 ans
2021-11-11,Non-vacciné,0,0-9 ans
2021-11-11,Vacciné 1 dose,0,0-9 ans
2021-11-11,Vacciné 2 doses,0,0-9 ans
2021-11-11,Non-vacciné,0,10-19 ans
2021-11-11,Vacciné 1 dose,0,10-19 ans
