Date,GrAge_Declaration,Statut_Vaccinal,Nb_Nvx_Cas
2021-10-25,Inconnu,Non-vacciné,0
2021-10-25,Inconnu,Vacciné 1 dose,0
2021-10-25,Inconnu,Vacciné 2 doses,0
2021-10-26,0-9 ans,0 à 4 ans,24
2021-10-26,0-9 ans,Non-vacciné,70
2021-10-26,0-9 ans,Vacciné 1 dose,0
2021-10-26,0-9 ans,Vacciné 2 doses,0
2021-10-26,10-19 ans,Non-vacciné,63
2021-10-26,10-19 ans,Vacciné 1 dose,4
2021-10-26,10-19 ans,Vacciné 2 doses,8
2021-10-26,20-29 ans,Non-vacciné,25
2021-10-26,20-29 ans,Vacciné 1 dose,0
2021-10-26,20-29 ans,Vacciné 2 doses,12
2021-10-26,30-39 ans,Non-vacciné,31
2021-10-26,30-39 ans,Vacciné 1 dose,5
2021-10-26,30-39 ans,Vacciné 2 doses,35
2021-10-26,40-49 ans,Non-vacciné,28
2021-10-26,40-49 ans,Vacciné 1 dose,4
2021-10-26,40-49 ans,Vacciné 2 doses,35
2021-10-26,50-59 ans,Non-vacciné,11
2021-10-26,50-59 ans,Vacciné 1 dose,3
2021-10-26,50-59 ans,Vacciné 2 doses,31
2021-10-26,60-69 ans,Non-vacciné,5
2021-10-26,60-69 ans,Vacciné 1 dose,2
2021-10-26,60-69 ans,Vacciné 2 doses,18
2021-10-26,70-79 ans,Non-vacciné,0
2021-10-26,70-79 ans,Vacciné 1 dose,0
2021-10-26,70-79 ans,Vacciné 2 doses,13
2021-10-26,80-89 ans,Non-vacciné,0
2021-10-26,80-89 ans,Vacciné 1 dose,1
2021-10-26,80-89 ans,Vacciné 2 doses,14
2021-10-26,90 ans et plus,Non-vacciné,0
2021-10-26,90 ans et plus,Vacciné 1 dose,0
2021-10-26,90 ans et plus,Vacciné 2 doses,4
2021-10-26,Inconnu,Non-vacciné,0
2021-10-26,Inconnu,Vacciné 1 dose,0
2021-10-26,Inconnu,Vacciné 2 doses,0
2021-10-27,0-9 ans,0 à 4 ans,20
2021-10-27,0-9 ans,Non-vacciné,69
2021-10-27,0-9 ans,Vacciné 1 dose,0
2021-10-27,0-9 ans,Vacciné 2 doses,0
2021-10-27,10-19 ans,Non-vacciné,82
2021-10-27,10-19 ans,Vacciné 1 dose,3
2021-10-27,10-19 ans,Vacciné 2 doses,7
2021-10-27,20-29 ans,Non-vacciné,29
2021-10-27,20-29 ans,Vacciné 1 dose,7
2021-10-27,20-29 ans,Vacciné 2 doses,17
2021-10-27,30-39 ans,Non-vacciné,20
2021-10-27,30-39 ans,Vacciné 1 dose,4
2021-10-27,30-39 ans,Vacciné 2 doses,41
2021-10-27,40-49 ans,Non-vacciné,33
2021-10-27,40-49 ans,Vacciné 1 dose,4
2021-10-27,40-49 ans,Vacciné 2 doses,40
2021-10-27,50-59 ans,Non-vacciné,13
2021-10-27,50-59 ans,Vacciné 1 dose,1
2021-10-27,50-59 ans,Vacciné 2 doses,14
2021-10-27,60-69 ans,Non-vacciné,11
2021-10-27,60-69 ans,Vacciné 1 dose,4
2021-10-27,60-69 ans,Vacciné 2 doses,15
2021-10-27,70-79 ans,Non-vacciné,5
2021-10-27,70-79 ans,Vacciné 1 dose,0
2021-10-27,70-79 ans,Vacciné 2 doses,11
2021-10-27,80-89 ans,Non-vacciné,1
2021-10-27,80-89 ans,Vacciné 1 dose,0
2021-10-27,80-89 ans,Vacciné 2 doses,7
2021-10-27,90 ans et plus,Non-vacciné,0
2021-10-27,90 ans et plus,Vacciné 1 dose,1
2021-10-27,90 ans et plus,Vacciné 2 doses,2
2021-10-27,Inconnu,Non-vacciné,0
2021-10-27,Inconnu,Vacciné 1 dose,0
2021-10-27,Inconnu,Vacciné 2 doses,0
2021-10-28,0-9 ans,0 à 4 ans,49
2021-10-28,0-9 ans,Non-vacciné,92
2021-10-28,0-9 ans,Vacciné 1 dose,0
2021-10-28,0-9 ans,Vacciné 2 doses,0
2021-10-28,10-19 ans,Non-vacciné,105
2021-10-28,10-19 ans,Vacciné 1 dose,5
2021-10-28,10-19 ans,Vacciné 2 doses,9
2021-10-28,20-29 ans,Non-vacciné,26
2021-10-28,20-29 ans,Vacciné 1 dose,7
2021-10-28,20-29 ans,Vacciné 2 doses,22
2021-10-28,30-39 ans,Non-vacciné,28
2021-10-28,30-39 ans,Vacciné 1 dose,4
2021-10-28,30-39 ans,Vacciné 2 doses,33
2021-10-28,40-49 ans,Non-vacciné,27
2021-10-28,40-49 ans,Vacciné 1 dose,1
2021-10-28,40-49 ans,Vacciné 2 doses,40
2021-10-28,50-59 ans,Non-vacciné,17
2021-10-28,50-59 ans,Vacciné 1 dose,3
2021-10-28,50-59 ans,Vacciné 2 doses,11
2021-10-28,60-69 ans,Non-vacciné,8
2021-10-28,60-69 ans,Vacciné 1 dose,1
2021-10-28,60-69 ans,Vacciné 2 doses,24
2021-10-28,70-79 ans,Non-vacciné,3
2021-10-28,70-79 ans,Vacciné 1 dose,0
2021-10-28,70-79 ans,Vacciné 2 doses,17
2021-10-28,80-89 ans,Non-vacciné,2
2021-10-28,80-89 ans,Vacciné 1 dose,2
2021-10-28,80-89 ans,Vacciné 2 doses,9
2021-10-28,90 ans et plus,Non-vacciné,1
2021-10-28,90 ans et plus,Vacciné 1 dose,0
2021-10-28,90 ans et plus,Vacciné 2 doses,9
2021-10-28,Inconnu,Non-vacciné,0
2021-10-28,Inconnu,Vacciné 1 dose,0
2021-10-28,Inconnu,Vacciné 2 doses,0
2021-10-29,0-9 ans,0 à 4 ans,42
2021-10-29,0-9 ans,Non-vacciné,95
2021-10-29,0-9 ans,Vacciné 1 dose,0
2021-10-29,0-9 ans,Vacciné 2 doses,0
2021-10-29,10-19 ans,Non-vacciné,108
2021-10-29,10-19 ans,Vacciné 1 dose,6
2021-10-29,10-19 ans,Vacciné 2 doses,11
2021-10-29,20-29 ans,Non-vacciné,30
2021-10-29,20-29 ans,Vacciné 1 dose,5
2021-10-29,20-29 ans,Vacciné 2 doses,17
2021-10-29,30-39 ans,Non-vacciné,39
2021-10-29,30-39 ans,Vacciné 1 dose,8
2021-10-29,30-39 ans,Vacciné 2 doses,54
2021-10-29,40-49 ans,Non-vacciné,19
2021-10-29,40-49 ans,Vacciné 1 dose,3
2021-10-29,40-49 ans,Vacciné 2 doses,43
2021-10-29,50-59 ans,Non-vacciné,14
2021-10-29,50-59 ans,Vacciné 1 dose,1
2021-10-29,50-59 ans,Vacciné 2 doses,21
2021-10-29,60-69 ans,Non-vacciné,4
2021-10-29,60-69 ans,Vacciné 1 dose,1
2021-10-29,60-69 ans,Vacciné 2 doses,18
2021-10-29,70-79 ans,Non-vacciné,6
2021-10-29,70-79 ans,Vacciné 1 dose,0
2021-10-29,70-79 ans,Vacciné 2 doses,31
2021-10-29,80-89 ans,Non-vacciné,1
2021-10-29,80-89 ans,Vacciné 1 dose,0
2021-10-29,80-89 ans,Vacciné 2 doses,26
2021-10-29,90 ans et plus,Non-vacciné,1
2021-10-29,90 ans et plus,Vacciné 1 dose,0
2021-10-29,90 ans et plus,Vacciné 2 doses,14
2021-10-29,Inconnu,Non-vacciné,0
2021-10-29,Inconnu,Vacciné 1 dose,0
2021-10-29,Inconnu,Vacciné 2 doses,0
2021-10-30,0-9 ans,0 à 4 ans,35
2021-10-30,0-9 ans,Non-vacciné,86
2021-10-30,0-9 ans,Vacciné 1 dose,0
2021-10-30,0-9 ans,Vacciné 2 doses,0
2021-10-30,10-19 ans,Non-vacciné,118
2021-10-30,10-19 ans,Vacciné 1 dose,0
2021-10-30,10-19 ans,Vacciné 2 doses,10
2021-10-30,20-29 ans,Non-vacciné,15
2021-10-30,20-29 ans,Vacciné 1 dose,3
2021-10-30,20-29 ans,Vacciné 2 doses,21
2021-10-30,30-39 ans,Non-vacciné,27
2021-10-30,30-39 ans,Vacciné 1 dose,1
2021-10-30,30-39 ans,Vacciné 2 doses,45
2021-10-30,40-49 ans,Non-vacciné,14
2021-10-30,40-49 ans,Vacciné 1 dose,2
2021-10-30,40-49 ans,Vacciné 2 doses,32
2021-10-30,50-59 ans,Non-vacciné,10
2021-10-30,50-59 ans,Vacciné 1 dose,0
2021-10-30,50-59 ans,Vacciné 2 doses,27
2021-10-30,60-69 ans,Non-vacciné,6
2021-10-30,60-69 ans,Vacciné 1 dose,1
2021-10-30,60-69 ans,Vacciné 2 doses,24
2021-10-30,70-79 ans,Non-vacciné,2
2021-10-30,70-79 ans,Vacciné 1 dose,1
2021-10-30,70-79 ans,Vacciné 2 doses,17
2021-10-30,80-89 ans,Non-vacciné,0
2021-10-30,80-89 ans,Vacciné 1 dose,0
2021-10-30,80-89 ans,Vacciné 2 doses,10
2021-10-30,90 ans et plus,Non-vacciné,1
2021-10-30,90 ans et plus,Vacciné 1 dose,1
2021-10-30,90 ans et plus,Vacciné 2 doses,2
2021-10-30,Inconnu,Non-vacciné,0
2021-10-30,Inconnu,Vacciné 1 dose,0
2021-10-30,Inconnu,Vacciné 2 doses,0
2021-10-31,0-9 ans,0 à 4 ans,29
2021-10-31,0-9 ans,Non-vacciné,84
2021-10-31,0-9 ans,Vacciné 1 dose,0
2021-10-31,0-9 ans,Vacciné 2 doses,0
2021-10-31,10-19 ans,Non-vacciné,95
2021-10-31,10-19 ans,Vacciné 1 dose,1
2021-10-31,10-19 ans,Vacciné 2 doses,6
2021-10-31,20-29 ans,Non-vacciné,19
2021-10-31,20-29 ans,Vacciné 1 dose,1
2021-10-31,20-29 ans,Vacciné 2 doses,27
2021-10-31,30-39 ans,Non-vacciné,34
2021-10-31,30-39 ans,Vacciné 1 dose,3
2021-10-31,30-39 ans,Vacciné 2 doses,38
2021-10-31,40-49 ans,Non-vacciné,21
2021-10-31,40-49 ans,Vacciné 1 dose,2
2021-10-31,40-49 ans,Vacciné 2 doses,54
2021-10-31,50-59 ans,Non-vacciné,6
2021-10-31,50-59 ans,Vacciné 1 dose,2
2021-10-31,50-59 ans,Vacciné 2 doses,31
2021-10-31,60-69 ans,Non-vacciné,8
2021-10-31,60-69 ans,Vacciné 1 dose,0
2021-10-31,60-69 ans,Vacciné 2 doses,20
2021-10-31,70-79 ans,Non-vacciné,2
2021-10-31,70-79 ans,Vacciné 1 dose,0
2021-10-31,70-79 ans,Vacciné 2 doses,6
2021-10-31,80-89 ans,Non-vacciné,0
2021-10-31,80-89 ans,Vacciné 1 dose,0
2021-10-31,80-89 ans,Vacciné 2 doses,8
2021-10-31,90 ans et plus,Non-vacciné,1
2021-10-31,90 ans et plus,Vacciné 1 dose,0
2021-10-31,90 ans et plus,Vacciné 2 doses,3
2021-10-31,Inconnu,Non-vacciné,0
2021-10-31,Inconnu,Vacciné 1 dose,0
2021-10-31,Inconnu,Vacciné 2 doses,0
2021-11-01,0-9 ans,0 à 4 ans,36
2021-11-01,0-9 ans,Non-vacciné,74
2021-11-01,0-9 ans,Vacciné 1 dose,0
2021-11-01,0-9 ans,Vacciné 2 doses,0
2021-11-01,10-19 ans,Non-vacciné,79
2021-11-01,10-19 ans,Vacciné 1 dose,3
2021-11-01,10-19 ans,Vacciné 2 doses,12
2021-11-01,20-29 ans,Non-vacciné,21
2021-11-01,20-29 ans,Vacciné 1 dose,3
2021-11-01,20-29 ans,Vacciné 2 doses,20
2021-11-01,30-39 ans,Non-vacciné,24
2021-11-01,30-39 ans,Vacciné 1 dose,4
2021-11-01,30-39 ans,Vacciné 2 doses,34
2021-11-01,40-49 ans,Non-vacciné,16
2021-11-01,40-49 ans,Vacciné 1 dose,4
2021-11-01,40-49 ans,Vacciné 2 doses,36
2021-11-01,50-59 ans,Non-vacciné,13
2021-11-01,50-59 ans,Vacciné 1 dose,1
2021-11-01,50-59 ans,Vacciné 2 doses,22
2021-11-01,60-69 ans,Non-vacciné,10
2021-11-01,60-69 ans,Vacciné 1 dose,1
2021-11-01,60-69 ans,Vacciné 2 doses,17
2021-11-01,70-79 ans,Non-vacciné,2
2021-11-01,70-79 ans,Vacciné 1 dose,0
2021-11-01,70-79 ans,Vacciné 2 doses,11
2021-11-01,80-89 ans,Non-vacciné,2
2021-11-01,80-89 ans,Vacciné 1 dose,0
2021-11-01,80-89 ans,Vacciné 2 doses,20
2021-11-01,90 ans et plus,Non-vacciné,0
2021-11-01,90 ans et plus,Vacciné 1 dose,0
2021-11-01,90 ans et plus,Vacciné 2 doses,8
2021-11-01,Inconnu,Non-vacciné,0
2021-11-01,Inconnu,Vacciné 1 dose,0
2021-11-01,Inconnu,Vacciné 2 doses,0
2021-11-02,0-9 ans,0 à 4 ans,30
2021-11-02,0-9 ans,Non-vacciné,86
2021-11-02,0-9 ans,Vacciné 1 dose,0
2021-11-02,0-9 ans,Vacciné 2 doses,0
2021-11-02,10-19 ans,Non-vacciné,99
2021-11-02,10-19 ans,Vacciné 1 dose,5
2021-11-02,10-19 ans,Vacciné 2 doses,9
2021-11-02,20-29 ans,Non-vacciné,30
2021-11-02,20-29 ans,Vacciné 1 dose,2
2021-11-02,20-29 ans,Vacciné 2 doses,19
2021-11-02,30-39 ans,Non-vacciné,42
2021-11-02,30-39 ans,Vacciné 1 dose,1
2021-11-02,30-39 ans,Vacciné 2 doses,41
2021-11-02,40-49 ans,Non-vacciné,29
2021-11-02,40-49 ans,Vacciné 1 dose,0
2021-11-02,40-49 ans,Vacciné 2 doses,44
2021-11-02,50-59 ans,Non-vacciné,5
2021-11-02,50-59 ans,Vacciné 1 dose,1
2021-11-02,50-59 ans,Vacciné 2 doses,20
2021-11-02,60-69 ans,Non-vacciné,8
2021-11-02,60-69 ans,Vacciné 1 dose,1
2021-11-02,60-69 ans,Vacciné 2 doses,20
2021-11-02,70-79 ans,Non-vacciné,4
2021-11-02,70-79 ans,Vacciné 1 dose,1
2021-11-02,70-79 ans,Vacciné 2 doses,15
2021-11-02,80-89 ans,Non-vacciné,2
2021-11-02,80-89 ans,Vacciné 1 dose,1
2021-11-02,80-89 ans,Vacciné 2 doses,10
2021-11-02,90 ans et plus,Non-vacciné,0
2021-11-02,90 ans et plus,Vacciné 1 dose,0
2021-11-02,90 ans et plus,Vacciné 2 doses,3
2021-11-02,Inconnu,Non-vacciné,0
2021-11-02,Inconnu,Vacciné 1 dose,0
2021-11-02,Inconnu,Vacciné 2 doses,0
2021-11-03,0-9 ans,0 à 4 ans,39
2021-11-03,0-9 ans,Non-vacciné,119
2021-11-03,0-9 ans,Vacciné 1 dose,0
2021-11-03,0-9 ans,Vacciné 2 doses,0
2021-11-03,10-19 ans,Non-vacciné,97
2021-11-03,10-19 ans,Vacciné 1 dose,4
2021-11-03,10-19 ans,Vacciné 2 doses,14
2021-11-03,20-29 ans,Non-vacciné,21
2021-11-03,20-29 ans,Vacciné 1 dose,3
2021-11-03,20-29 ans,Vacciné 2 doses,28
2021-11-03,30-39 ans,Non-vacciné,37
2021-11-03,30-39 ans,Vacciné 1 dose,8
2021-11-03,30-39 ans,Vacciné 2 doses,56
2021-11-03,40-49 ans,Non-vacciné,20
2021-11-03,40-49 ans,Vacciné 1 dose,3
2021-11-03,40-49 ans,Vacciné 2 doses,53
2021-11-03,50-59 ans,Non-vacciné,12
2021-11-03,50-59 ans,Vacciné 1 dose,5
2021-11-03,50-59 ans,Vacciné 2 doses,31
2021-11-03,60-69 ans,Non-vacciné,7
2021-11-03,60-69 ans,Vacciné 1 dose,3
2021-11-03,60-69 ans,Vacciné 2 doses,18
2021-11-03,70-79 ans,Non-vacciné,3
2021-11-03,70-79 ans,Vacciné 1 dose,0
2021-11-03,70-79 ans,Vacciné 2 doses,17
2021-11-03,80-89 ans,Non-vacciné,0
2021-11-03,80-89 ans,Vacciné 1 dose,0
2021-11-03,80-89 ans,Vacciné 2 doses,8
2021-11-03,90 ans et plus,Non-vacciné,0
2021-11-03,90 ans et plus,Vacciné 1 dose,1
2021-11-03,90 ans et plus,Vacciné 2 doses,4
2021-11-03,Inconnu,Non-vacciné,0
2021-11-03,Inconnu,Vacciné 1 dose,0
2021-11-03,Inconnu,Vacciné 2 doses,0
2021-11-04,0-9 ans,0 à 4 ans,44
2021-11-04,0-9 ans,Non-vacciné,122
2021-11-04,0-9 ans,Vacciné 1 dose,0
2021-11-04,0-9 ans,Vacciné 2 doses,0
2021-11-04,10-19 ans,Non-vacciné,107
2021-11-04,10-19 ans,Vacciné 1 dose,5
2021-11-04,10-19 ans,Vacciné 2 doses,14
2021-11-04,20-29 ans,Non-vacciné,26
2021-11-04,20-29 ans,Vacciné 1 dose,6
2021-11-04,20-29 ans,Vacciné 2 doses,26
2021-11-04,30-39 ans,Non-vacciné,40
2021-11-04,30-39 ans,Vacciné 1 dose,5
2021-11-04,30-39 ans,Vacciné 2 doses,54
2021-11-04,40-49 ans,Non-vacciné,27
2021-11-04,40-49 ans,Vacciné 1 dose,3
2021-11-04,40-49 ans,Vacciné 2 doses,51
2021-11-04,50-59 ans,Non-vacciné,13
2021-11-04,50-59 ans,Vacciné 1 dose,1
2021-11-04,50-59 ans,Vacciné 2 doses,31
2021-11-04,60-69 ans,Non-vacciné,10
2021-11-04,60-69 ans,Vacciné 1 dose,1
2021-11-04,60-69 ans,Vacciné 2 doses,29
2021-11-04,70-79 ans,Non-vacciné,1
2021-11-04,70-79 ans,Vacciné 1 dose,0
2021-11-04,70-79 ans,Vacciné 2 doses,10
2021-11-04,80-89 ans,Non-vacciné,0
2021-11-04,80-89 ans,Vacciné 1 dose,0
2021-11-04,80-89 ans,Vacciné 2 doses,10
2021-11-04,90 ans et plus,Non-vacciné,1
2021-11-04,90 ans et plus,Vacciné 1 dose,0
2021-11-04,90 ans et plus,Vacciné 2 doses,2
2021-11-04,Inconnu,Non-vacciné,0
2021-11-04,Inconnu,Vacciné 1 dose,0
2021-11-04,Inconnu,Vacciné 2 doses,0
2021-11-05,0-9 ans,0 à 4 ans,50
2021-11-05,0-9 ans,Non-vacciné,113
2021-11-05,0-9 ans,Vacciné 1 dose,0
2021-11-05,0-9 ans,Vacciné 2 doses,0
2021-11-05,10-19 ans,Non-vacciné,116
2021-11-05,10-19 ans,Vacciné 1 dose,1
2021-11-05,10-19 ans,Vacciné 2 doses,8
2021-11-05,20-29 ans,Non-vacciné,24
2021-11-05,20-29 ans,Vacciné 1 dose,7
2021-11-05,20-29 ans,Vacciné 2 doses,27
2021-11-05,30-39 ans,Non-vacciné,37
2021-11-05,30-39 ans,Vacciné 1 dose,6
2021-11-05,30-39 ans,Vacciné 2 doses,54
2021-11-05,40-49 ans,Non-vacciné,24
2021-11-05,40-49 ans,Vacciné 1 dose,3
2021-11-05,40-49 ans,Vacciné 2 doses,53
2021-11-05,50-59 ans,Non-vacciné,12
2021-11-05,50-59 ans,Vacciné 1 dose,1
2021-11-05,50-59 ans,Vacciné 2 doses,28
2021-11-05,60-69 ans,Non-vacciné,4
2021-11-05,60-69 ans,Vacciné 1 dose,0
2021-11-05,60-69 ans,Vacciné 2 doses,26
2021-11-05,70-79 ans,Non-vacciné,5
2021-11-05,70-79 ans,Vacciné 1 dose,0
2021-11-05,70-79 ans,Vacciné 2 doses,23
2021-11-05,80-89 ans,Non-vacciné,0
2021-11-05,80-89 ans,Vacciné 1 dose,0
2021-11-05,80-89 ans,Vacciné 2 doses,8
2021-11-05,90 ans et plus,Non-vacciné,1
2021-11-05,90 ans et plus,Vacciné 1 dose,0
2021-11-05,90 ans et plus,Vacciné 2 doses,4
2021-11-05,Inconnu,Non-vacciné,0
2021-11-05,Inconnu,Vacciné 1 dose,0
2021-11-05,Inconnu,Vacciné 2 doses,0
2021-11-06,0-9 ans,0 à 4 ans,39
2021-11-06,0-9 ans,Non-vacciné,119
2021-11-06,0-9 ans,Vacciné 1 dose,0
2021-11-06,0-9 ans,Vacciné 2 doses,0
2021-11-06,10-19 ans,Non-vacciné,98
2021-11-06,10-19 ans,Vacciné 1 dose,3
2021-11-06,10-19 ans,Vacciné 2 doses,15
2021-11-06,20-29 ans,Non-vacciné,37
2021-11-06,20-29 ans,Vacciné 1 dose,2
2021-11-06,20-29 ans,Vacciné 2 doses,23
2021-11-06,30-39 ans,Non-vacciné,35
2021-11-06,30-39 ans,Vacciné 1 dose,5
2021-11-06,30-39 ans,Vacciné 2 doses,38
2021-11-06,40-49 ans,Non-vacciné,19
2021-11-06,40-49 ans,Vacciné 1 dose,4
2021-11-06,40-49 ans,Vacciné 2 doses,62
2021-11-06,50-59 ans,Non-vacciné,16
2021-11-06,50-59 ans,Vacciné 1 dose,4
2021-11-06,50-59 ans,Vacciné 2 doses,39
2021-11-06,60-69 ans,Non-vacciné,5
2021-11-06,60-69 ans,Vacciné 1 dose,0
2021-11-06,60-69 ans,Vacciné 2 doses,31
2021-11-06,70-79 ans,Non-vacciné,2
2021-11-06,70-79 ans,Vacciné 1 dose,0
2021-11-06,70-79 ans,Vacciné 2 doses,10
2021-11-06,80-89 ans,Non-vacciné,0
2021-11-06,80-89 ans,Vacciné 1 dose,0
2021-11-06,80-89 ans,Vacciné 2 doses,6
2021-11-06,90 ans et plus,Non-vacciné,0
2021-11-06,90 ans et plus,Vacciné 1 dose,1
2021-11-06,90 ans et plus,Vacciné 2 doses,1
2021-11-06,Inconnu,Non-vacciné,0
2021-11-06,Inconnu,Vacciné 1 dose,0
2021-11-06,Inconnu,Vacciné 2 doses,0
2021-11-07,0-9 ans,0 à 4 ans,25
2021-11-07,0-9 ans,Non-vacciné,82
2021-11-07,0-9 ans,Vacciné 1 dose,0
2021-11-07,0-9 ans,Vacciné 2 doses,0
2021-11-07,10-19 ans,Non-vacciné,96
2021-11-07,10-19 ans,Vacciné 1 dose,3
2021-11-07,10-19 ans,Vacciné 2 doses,7
2021-11-07,20-29 ans,Non-vacciné,22
2021-11-07,20-29 ans,Vacciné 1 dose,5
2021-11-07,20-29 ans,Vacciné 2 doses,20
2021-11-07,30-39 ans,Non-vacciné,19
2021-11-07,30-39 ans,Vacciné 1 dose,3
2021-11-07,30-39 ans,Vacciné 2 doses,40
2021-11-07,40-49 ans,Non-vacciné,15
2021-11-07,40-49 ans,Vacciné 1 dose,3
2021-11-07,40-49 ans,Vacciné 2 doses,46
2021-11-07,50-59 ans,Non-vacciné,10
2021-11-07,50-59 ans,Vacciné 1 dose,2
2021-11-07,50-59 ans,Vacciné 2 doses,22
2021-11-07,60-69 ans,Non-vacciné,4
2021-11-07,60-69 ans,Vacciné 1 dose,0
2021-11-07,60-69 ans,Vacciné 2 doses,15
2021-11-07,70-79 ans,Non-vacciné,1
2021-11-07,70-79 ans,Vacciné 1 dose,0
2021-11-07,70-79 ans,Vacciné 2 doses,8
2021-11-07,80-89 ans,Non-vacciné,0
2021-11-07,80-89 ans,Vacciné 1 dose,0
2021-11-07,80-89 ans,Vacciné 2 doses,5
2021-11-07,90 ans et plus,Non-vacciné,0
2021-11-07,90 ans et plus,Vacciné 1 dose,0
2021-11-07,90 ans et plus,Vacciné 2 doses,1
2021-11-07,Inconnu,Non-vacciné,0
2021-11-07,Inconnu,Vacciné 1 dose,0
2021-11-07,Inconnu,Vacciné 2 doses,0
2021-11-08,0-9 ans,0 à 4 ans,22
2021-11-08,0-9 ans,Non-vacciné,113
2021-11-08,0-9 ans,Vacciné 1 dose,0
2021-11-08,0-9 ans,Vacciné 2 doses,0
2021-11-08,10-19 ans,Non-vacciné,92
2021-11-08,10-19 ans,Vacciné 1 dose,1
2021-11-08,10-19 ans,Vacciné 2 doses,10
2021-11-08,20-29 ans,Non-vacciné,24
2021-11-08,20-29 ans,Vacciné 1 dose,1
2021-11-08,20-29 ans,Vacciné 2 doses,25
2021-11-08,30-39 ans,Non-vacciné,21
2021-11-08,30-39 ans,Vacciné 1 dose,1
2021-11-08,30-39 ans,Vacciné 2 doses,49
2021-11-08,40-49 ans,Non-vacciné,22
2021-11-08,40-49 ans,Vacciné 1 dose,7
2021-11-08,40-49 ans,Vacciné 2 doses,51
2021-11-08,50-59 ans,Non-vacciné,9
2021-11-08,50-59 ans,Vacciné 1 dose,0
2021-11-08,50-59 ans,Vacciné 2 doses,28
2021-11-08,60-69 ans,Non-vacciné,7
2021-11-08,60-69 ans,Vacciné 1 dose,0
2021-11-08,60-69 ans,Vacciné 2 doses,18
2021-11-08,70-79 ans,Non-vacciné,3
2021-11-08,70-79 ans,Vacciné 1 dose,0
2021-11-08,70-79 ans,Vacciné 2 doses,7
2021-11-08,80-89 ans,Non-vacciné,2
2021-11-08,80-89 ans,Vacciné 1 dose,0
2021-11-08,80-89 ans,Vacciné 2 doses,6
2021-11-08,90 ans et plus,Non-vacciné,0
2021-11-08,90 ans et plus,Vacciné 1 dose,0
2021-11-08,90 ans et plus,Vacciné 2 doses,2
2021-11-08,Inconnu,Non-vacciné,0
2021-11-08,Inconnu,Vacciné 1 dose,0
2021-11-08,Inconnu,Vacciné 2 doses,0
2021-11-09,0-9 ans,0 à 4 ans,57
2021-11-09,0-9 ans,Non-vacciné,139
2021-11-09,0-9 ans,Vacciné 1 dose,0
2021-11-09,0-9 ans,Vacciné 2 doses,0
2021-11-09,10-19 ans,Non-vacciné,135
2021-11-09,10-19 ans,Vacciné 1 dose,7
2021-11-09,10-19 ans,Vacciné 2 doses,13
2021-11-09,20-29 ans,Non-vacciné,54
2021-11-09,20-29 ans,Vacciné 1 dose,5
2021-11-09,20-29 ans,Vacciné 2 doses,30
2021-11-09,30-39 ans,Non-vacciné,46
2021-11-09,30-39 ans,Vacciné 1 dose,7
2021-11-09,30-39 ans,Vacciné 2 doses,57
2021-11-09,40-49 ans,Non-vacciné,28
2021-11-09,40-49 ans,Vacciné 1 dose,6
2021-11-09,40-49 ans,Vacciné 2 doses,45
2021-11-09,50-59 ans,Non-vacciné,25
2021-11-09,50-59 ans,Vacciné 1 dose,2
2021-11-09,50-59 ans,Vacciné 2 doses,27
2021-11-09,60-69 ans,Non-vacciné,5
2021-11-09,60-69 ans,Vacciné 1 dose,0
2021-11-09,60-69 ans,Vacciné 2 doses,25
2021-11-09,70-79 ans,Non-vacciné,2
2021-11-09,70-79 ans,Vacciné 1 dose,0
2021-11-09,70-79 ans,Vacciné 2 doses,10
2021-11-09,80-89 ans,Non-vacciné,0
2021-11-09,80-89 ans,Vacciné 1 dose,0
2021-11-09,80-89 ans,Vacciné 2 doses,7
2021-11-09,90 ans et plus,Non-vacciné,1
2021-11-09,90 ans et plus,Vacciné 1 dose,0
2021-11-09,90 ans et plus,Vacciné 2 doses,4
2021-11-09,Inconnu,Non-vacciné,0
2021-11-09,Inconnu,Vacciné 1 dose,0
2021-11-09,Inconnu,Vacciné 2 doses,0
2021-11-10,0-9 ans,0 à 4 ans,35
2021-11-10,0-9 ans,Non-vacciné,132
2021-11-10,0-9 ans,Vacciné 1 dose,0
2021-11-10,0-9 ans,Vacciné 2 doses,0
2021-11-10,10-19 ans,Non-vacciné,116
2021-11-10,10-19 ans,Vacciné 1 dose,4
2021-11-10,10-19 ans,Vacciné 2 doses,10
2021-11-10,20-29 ans,Non-vacciné,45
2021-11-10,20-29 ans,Vacciné 1 dose,6
2021-11-10,20-29 ans,Vacciné 2 doses,32
2021-11-10,30-39 ans,Non-vacciné,46
2021-11-10,30-39 ans,Vacciné 1 dose,5
2021-11-10,30-39 ans,Vacciné 2 doses,61
2021-11-10,40-49 ans,Non-vacciné,25
2021-11-10,40-49 ans,Vacciné 1 dose,1
2021-11-10,40-49 ans,Vacciné 2 doses,42
2021-11-10,50-59 ans,Non-vacciné,12
2021-11-10,50-59 ans,Vacciné 1 dose,0
2021-11-10,50-59 ans,Vacciné 2 doses,34
2021-11-10,60-69 ans,Non-vacciné,9
2021-11-10,60-69 ans,Vacciné 1 dose,1
2021-11-10,60-69 ans,Vacciné 2 doses,32
2021-11-10,70-79 ans,Non-vacciné,5
2021-11-10,70-79 ans,Vacciné 1 dose,0
