Date,Regroupement,Croisement,Nom,vac_quo_tot_n,vac_cum_tot_n,cv_xbb_tot_n,pop_tot_n,cv_xbb_tot_p,vac_quo_tot_m
2022-02-06,Groupe d'âge 3,GR3_18_,18 ans et +,14718,16374268,,,,
2022-02-06,Groupe d'âge 3,GR3_60_,60 ans et +,2164,6415268,,,,
2022-02-07,Région,RSS00,Inconnue,4,5086,,,,
2022-02-07,Région,RSS01,01 - Bas-Saint-Laurent,693,451318,,,,
2022-02-07,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,370,631367,,,,
2022-02-07,Région,RSS03,03 - Capitale-Nationale,5708,1658276,,,,
2022-02-07,Région,RSS04,04 - Mauricie et Centre-du-Québec,2275,1122647,,,,
2022-02-07,Région,RSS05,05 - Estrie,2365,1069394,,,,
2022-02-07,Région,RSS06,06 - Montréal,6203,3934250,,,,
2022-02-07,Région,RSS07,07 - Outaouais,1063,819697,,,,
2022-02-07,Région,RSS08,08 - Abitibi-Témiscamingue,275,318588,,,,
2022-02-07,Région,RSS09,09 - Côte-Nord,127,196947,,,,
2022-02-07,Région,RSS10,10 - Nord-du-Québec,87,27860,,,,
2022-02-07,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,369,225643,,,,
2022-02-07,Région,RSS12,12 - Chaudière-Appalaches,495,933098,,,,
2022-02-07,Région,RSS13,13 - Laval,1402,887492,,,,
2022-02-07,Région,RSS14,14 - Lanaudière,1036,1150761,,,,
2022-02-07,Région,RSS15,15 - Laurentides,2188,1374307,,,,
2022-02-07,Région,RSS16,16 - Montérégie,8365,3143496,,,,
2022-02-07,Région,RSS17,17 - Nunavik,28,20073,,,,
2022-02-07,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,66,39269,,,,
2022-02-07,Région,RSS98,Hors Québec,7,12004,,,,
2022-02-07,Région,RSS99,Ensemble du Québec,33126,18021573,,,,34222
2022-02-07,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,6565,1320188,,,,
2022-02-07,Groupe d'âge 1,GR1_16_59,16 à 59 ans,20614,10280170,,,,
2022-02-07,Groupe d'âge 1,GR1_60_69,60 à 69 ans,3509,3093213,,,,
2022-02-07,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1673,2168556,,,,
2022-02-07,Groupe d'âge 1,GR1_80_,80 ans et plus,765,1159446,,,,
2022-02-07,Groupe d'âge 1,TOT,Total,33126,18021573,,,,34222
2022-02-07,Sexe,FEM,Féminin,15702,9285182,,,,
2022-02-07,Sexe,INC,Inconnu,6,3403,,,,
2022-02-07,Sexe,MASC,Masculin,17418,8732988,,,,
2022-02-07,Sexe,TOT,Total,33126,18021573,,,,34222
2022-02-07,Groupe prioritaire,GRP-Autres,Autres raisons,28875,14199716,,,,
2022-02-07,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,47,120498,,,,
2022-02-07,Groupe prioritaire,GRP-MC,Maladie chronique,3651,2251840,,,,
2022-02-07,Groupe prioritaire,GRP-RPA,Résident en RPA,67,409491,,,,
2022-02-07,Groupe prioritaire,GRP-TS,Travailleur de la santé,486,1040028,,,,
2022-02-07,Groupe prioritaire,TOT,Total,33126,18021573,,,,34222
2022-02-07,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,291,,,,
2022-02-07,Groupe d'âge 2,GR2_05_11,5 à 11 ans,6222,610949,,,,
2022-02-07,Groupe d'âge 2,GR2_12_17,12 à 17 ans,415,1009576,,,,
2022-02-07,Groupe d'âge 2,GR2_18_29,18 à 29 ans,4978,2350059,,,,
2022-02-07,Groupe d'âge 2,GR2_30_49,30 à 49 ans,10338,4844606,,,,
2022-02-07,Groupe d'âge 2,GR2_50_69,50 à 69 ans,8735,5878090,,,,
2022-02-07,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1673,2168556,,,,
2022-02-07,Groupe d'âge 2,GR2_80_,80 ans et plus,765,1159446,,,,
2022-02-07,Groupe d'âge 2,TOT,Total,33126,18021573,,,,34222
2022-02-07,Groupe d'âge 2,GR2_12_,12 ans et +,26904,17410333,,,,
2022-02-07,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,291,,,,
2022-02-07,Groupe d'âge 3,GR3_05_11,5 à 11 ans,6222,610949,,,,
2022-02-07,Groupe d'âge 3,GR3_12_17,12 à 17 ans,415,1009576,,,,
2022-02-07,Groupe d'âge 3,GR3_18_59,18 à 59 ans,20542,9979542,,,,
2022-02-07,Groupe d'âge 3,GR3_60_69,60 à 69 ans,3509,3093213,,,,
2022-02-07,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1673,2168556,,,,
2022-02-07,Groupe d'âge 3,GR3_80_,80 ans et +,765,1159446,,,,
2022-02-07,Groupe d'âge 3,TOT,Total,33126,18021573,,,,34222
2022-02-07,Groupe d'âge 3,GR3_18_,18 ans et +,26489,16400757,,,,
2022-02-07,Groupe d'âge 3,GR3_60_,60 ans et +,5947,6421215,,,,
2022-02-08,Région,RSS00,Inconnue,1,5087,,,,
2022-02-08,Région,RSS01,01 - Bas-Saint-Laurent,736,452054,,,,
2022-02-08,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,573,631940,,,,
2022-02-08,Région,RSS03,03 - Capitale-Nationale,5230,1663506,,,,
2022-02-08,Région,RSS04,04 - Mauricie et Centre-du-Québec,2581,1125228,,,,
2022-02-08,Région,RSS05,05 - Estrie,2900,1072294,,,,
2022-02-08,Région,RSS06,06 - Montréal,6340,3940590,,,,
2022-02-08,Région,RSS07,07 - Outaouais,1259,820956,,,,
2022-02-08,Région,RSS08,08 - Abitibi-Témiscamingue,443,319031,,,,
2022-02-08,Région,RSS09,09 - Côte-Nord,441,197388,,,,
2022-02-08,Région,RSS10,10 - Nord-du-Québec,18,27878,,,,
2022-02-08,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,224,225867,,,,
2022-02-08,Région,RSS12,12 - Chaudière-Appalaches,1047,934145,,,,
2022-02-08,Région,RSS13,13 - Laval,1213,888705,,,,
2022-02-08,Région,RSS14,14 - Lanaudière,1229,1151990,,,,
2022-02-08,Région,RSS15,15 - Laurentides,2255,1376562,,,,
2022-02-08,Région,RSS16,16 - Montérégie,8894,3152390,,,,
2022-02-08,Région,RSS17,17 - Nunavik,52,20125,,,,
2022-02-08,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,89,39358,,,,
2022-02-08,Région,RSS98,Hors Québec,11,12015,,,,
2022-02-08,Région,RSS99,Ensemble du Québec,35536,18057109,,,,32393
2022-02-08,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,7987,1328175,,,,
2022-02-08,Groupe d'âge 1,GR1_16_59,16 à 59 ans,20605,10300775,,,,
2022-02-08,Groupe d'âge 1,GR1_60_69,60 à 69 ans,4108,3097321,,,,
2022-02-08,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1910,2170466,,,,
2022-02-08,Groupe d'âge 1,GR1_80_,80 ans et plus,926,1160372,,,,
2022-02-08,Groupe d'âge 1,TOT,Total,35536,18057109,,,,32393
2022-02-08,Sexe,FEM,Féminin,17018,9302200,,,,
2022-02-08,Sexe,INC,Inconnu,11,3414,,,,
2022-02-08,Sexe,MASC,Masculin,18507,8751495,,,,
2022-02-08,Sexe,TOT,Total,35536,18057109,,,,32393
2022-02-08,Groupe prioritaire,GRP-Autres,Autres raisons,30443,14230159,,,,
2022-02-08,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,63,120561,,,,
2022-02-08,Groupe prioritaire,GRP-MC,Maladie chronique,4314,2256154,,,,
2022-02-08,Groupe prioritaire,GRP-RPA,Résident en RPA,170,409661,,,,
2022-02-08,Groupe prioritaire,GRP-TS,Travailleur de la santé,546,1040574,,,,
2022-02-08,Groupe prioritaire,TOT,Total,35536,18057109,,,,32393
2022-02-08,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,291,,,,
2022-02-08,Groupe d'âge 2,GR2_05_11,5 à 11 ans,7532,618481,,,,
2022-02-08,Groupe d'âge 2,GR2_12_17,12 à 17 ans,551,1010127,,,,
2022-02-08,Groupe d'âge 2,GR2_18_29,18 à 29 ans,5157,2355216,,,,
2022-02-08,Groupe d'âge 2,GR2_30_49,30 à 49 ans,10063,4854669,,,,
2022-02-08,Groupe d'âge 2,GR2_50_69,50 à 69 ans,9397,5887487,,,,
2022-02-08,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1910,2170466,,,,
2022-02-08,Groupe d'âge 2,GR2_80_,80 ans et plus,926,1160372,,,,
2022-02-08,Groupe d'âge 2,TOT,Total,35536,18057109,,,,32393
2022-02-08,Groupe d'âge 2,GR2_12_,12 ans et +,28004,17438337,,,,
2022-02-08,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,291,,,,
2022-02-08,Groupe d'âge 3,GR3_05_11,5 à 11 ans,7532,618481,,,,
2022-02-08,Groupe d'âge 3,GR3_12_17,12 à 17 ans,551,1010127,,,,
2022-02-08,Groupe d'âge 3,GR3_18_59,18 à 59 ans,20509,10000051,,,,
2022-02-08,Groupe d'âge 3,GR3_60_69,60 à 69 ans,4108,3097321,,,,
2022-02-08,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1910,2170466,,,,
2022-02-08,Groupe d'âge 3,GR3_80_,80 ans et +,926,1160372,,,,
2022-02-08,Groupe d'âge 3,TOT,Total,35536,18057109,,,,32393
2022-02-08,Groupe d'âge 3,GR3_18_,18 ans et +,27453,16428210,,,,
2022-02-08,Groupe d'âge 3,GR3_60_,60 ans et +,6944,6428159,,,,
2022-02-09,Région,RSS00,Inconnue,4,5091,,,,
2022-02-09,Région,RSS01,01 - Bas-Saint-Laurent,714,452768,,,,
2022-02-09,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,259,632199,,,,
2022-02-09,Région,RSS03,03 - Capitale-Nationale,4161,1667667,,,,
2022-02-09,Région,RSS04,04 - Mauricie et Centre-du-Québec,2647,1127875,,,,
2022-02-09,Région,RSS05,05 - Estrie,3164,1075458,,,,
2022-02-09,Région,RSS06,06 - Montréal,6214,3946804,,,,
2022-02-09,Région,RSS07,07 - Outaouais,1151,822107,,,,
2022-02-09,Région,RSS08,08 - Abitibi-Témiscamingue,294,319325,,,,
2022-02-09,Région,RSS09,09 - Côte-Nord,324,197712,,,,
2022-02-09,Région,RSS10,10 - Nord-du-Québec,112,27990,,,,
2022-02-09,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,233,226100,,,,
2022-02-09,Région,RSS12,12 - Chaudière-Appalaches,1198,935343,,,,
2022-02-09,Région,RSS13,13 - Laval,1190,889895,,,,
2022-02-09,Région,RSS14,14 - Lanaudière,986,1152976,,,,
2022-02-09,Région,RSS15,15 - Laurentides,1831,1378393,,,,
2022-02-09,Région,RSS16,16 - Montérégie,7776,3160166,,,,
2022-02-09,Région,RSS17,17 - Nunavik,29,20154,,,,
2022-02-09,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,85,39443,,,,
2022-02-09,Région,RSS98,Hors Québec,19,12034,,,,
2022-02-09,Région,RSS99,Ensemble du Québec,32391,18089500,,,,30625
2022-02-09,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,7987,1336162,,,,
2022-02-09,Groupe d'âge 1,GR1_16_59,16 à 59 ans,18295,10319070,,,,
2022-02-09,Groupe d'âge 1,GR1_60_69,60 à 69 ans,3441,3100762,,,,
2022-02-09,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1774,2172240,,,,
2022-02-09,Groupe d'âge 1,GR1_80_,80 ans et plus,894,1161266,,,,
2022-02-09,Groupe d'âge 1,TOT,Total,32391,18089500,,,,30625
2022-02-09,Sexe,FEM,Féminin,15723,9317923,,,,
2022-02-09,Sexe,INC,Inconnu,7,3421,,,,
2022-02-09,Sexe,MASC,Masculin,16661,8768156,,,,
2022-02-09,Sexe,TOT,Total,32391,18089500,,,,30625
2022-02-09,Groupe prioritaire,GRP-Autres,Autres raisons,28052,14258211,,,,
2022-02-09,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,238,120799,,,,
2022-02-09,Groupe prioritaire,GRP-MC,Maladie chronique,3496,2259650,,,,
2022-02-09,Groupe prioritaire,GRP-RPA,Résident en RPA,130,409791,,,,
2022-02-09,Groupe prioritaire,GRP-TS,Travailleur de la santé,475,1041049,,,,
2022-02-09,Groupe prioritaire,TOT,Total,32391,18089500,,,,30625
2022-02-09,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,1,292,,,,
2022-02-09,Groupe d'âge 2,GR2_05_11,5 à 11 ans,7528,626009,,,,
2022-02-09,Groupe d'âge 2,GR2_12_17,12 à 17 ans,528,1010655,,,,
2022-02-09,Groupe d'âge 2,GR2_18_29,18 à 29 ans,4582,2359798,,,,
2022-02-09,Groupe d'âge 2,GR2_30_49,30 à 49 ans,8890,4863559,,,,
2022-02-09,Groupe d'âge 2,GR2_50_69,50 à 69 ans,8194,5895681,,,,
2022-02-09,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1774,2172240,,,,
2022-02-09,Groupe d'âge 2,GR2_80_,80 ans et plus,894,1161266,,,,
2022-02-09,Groupe d'âge 2,TOT,Total,32391,18089500,,,,30625
2022-02-09,Groupe d'âge 2,GR2_12_,12 ans et +,24862,17463199,,,,
2022-02-09,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,1,292,,,,
2022-02-09,Groupe d'âge 3,GR3_05_11,5 à 11 ans,7528,626009,,,,
2022-02-09,Groupe d'âge 3,GR3_12_17,12 à 17 ans,528,1010655,,,,
2022-02-09,Groupe d'âge 3,GR3_18_59,18 à 59 ans,18225,10018276,,,,
2022-02-09,Groupe d'âge 3,GR3_60_69,60 à 69 ans,3441,3100762,,,,
2022-02-09,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1774,2172240,,,,
2022-02-09,Groupe d'âge 3,GR3_80_,80 ans et +,894,1161266,,,,
2022-02-09,Groupe d'âge 3,TOT,Total,32391,18089500,,,,30625
2022-02-09,Groupe d'âge 3,GR3_18_,18 ans et +,24334,16452544,,,,
2022-02-09,Groupe d'âge 3,GR3_60_,60 ans et +,6109,6434268,,,,
2022-02-10,Région,RSS00,Inconnue,6,5097,,,,
2022-02-10,Région,RSS01,01 - Bas-Saint-Laurent,645,453413,,,,
2022-02-10,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1079,633278,,,,
2022-02-10,Région,RSS03,03 - Capitale-Nationale,3730,1671397,,,,
2022-02-10,Région,RSS04,04 - Mauricie et Centre-du-Québec,2434,1130309,,,,
2022-02-10,Région,RSS05,05 - Estrie,3072,1078530,,,,
2022-02-10,Région,RSS06,06 - Montréal,5728,3952532,,,,
2022-02-10,Région,RSS07,07 - Outaouais,891,822998,,,,
2022-02-10,Région,RSS08,08 - Abitibi-Témiscamingue,313,319638,,,,
2022-02-10,Région,RSS09,09 - Côte-Nord,202,197914,,,,
2022-02-10,Région,RSS10,10 - Nord-du-Québec,61,28051,,,,
2022-02-10,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,323,226423,,,,
2022-02-10,Région,RSS12,12 - Chaudière-Appalaches,1432,936775,,,,
2022-02-10,Région,RSS13,13 - Laval,1163,891058,,,,
2022-02-10,Région,RSS14,14 - Lanaudière,1262,1154238,,,,
2022-02-10,Région,RSS15,15 - Laurentides,2035,1380428,,,,
2022-02-10,Région,RSS16,16 - Montérégie,6657,3166823,,,,
2022-02-10,Région,RSS17,17 - Nunavik,143,20297,,,,
2022-02-10,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,112,39555,,,,
2022-02-10,Région,RSS98,Hors Québec,13,12047,,,,
2022-02-10,Région,RSS99,Ensemble du Québec,31301,18120801,,,,29248
2022-02-10,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,7982,1344144,,,,
2022-02-10,Groupe d'âge 1,GR1_16_59,16 à 59 ans,18109,10337179,,,,
2022-02-10,Groupe d'âge 1,GR1_60_69,60 à 69 ans,3117,3103879,,,,
2022-02-10,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1389,2173629,,,,
2022-02-10,Groupe d'âge 1,GR1_80_,80 ans et plus,704,1161970,,,,
2022-02-10,Groupe d'âge 1,TOT,Total,31301,18120801,,,,29248
2022-02-10,Sexe,FEM,Féminin,15133,9333056,,,,
2022-02-10,Sexe,INC,Inconnu,9,3430,,,,
2022-02-10,Sexe,MASC,Masculin,16159,8784315,,,,
2022-02-10,Sexe,TOT,Total,31301,18120801,,,,29248
2022-02-10,Groupe prioritaire,GRP-Autres,Autres raisons,27539,14285750,,,,
2022-02-10,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,88,120887,,,,
2022-02-10,Groupe prioritaire,GRP-MC,Maladie chronique,2969,2262619,,,,
2022-02-10,Groupe prioritaire,GRP-RPA,Résident en RPA,173,409964,,,,
2022-02-10,Groupe prioritaire,GRP-TS,Travailleur de la santé,532,1041581,,,,
2022-02-10,Groupe prioritaire,TOT,Total,31301,18120801,,,,29248
2022-02-10,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,1,293,,,,
2022-02-10,Groupe d'âge 2,GR2_05_11,5 à 11 ans,7447,633456,,,,
2022-02-10,Groupe d'âge 2,GR2_12_17,12 à 17 ans,626,1011281,,,,
2022-02-10,Groupe d'âge 2,GR2_18_29,18 à 29 ans,4658,2364456,,,,
2022-02-10,Groupe d'âge 2,GR2_30_49,30 à 49 ans,9053,4872612,,,,
2022-02-10,Groupe d'âge 2,GR2_50_69,50 à 69 ans,7423,5903104,,,,
2022-02-10,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1389,2173629,,,,
2022-02-10,Groupe d'âge 2,GR2_80_,80 ans et plus,704,1161970,,,,
2022-02-10,Groupe d'âge 2,TOT,Total,31301,18120801,,,,29248
2022-02-10,Groupe d'âge 2,GR2_12_,12 ans et +,23853,17487052,,,,
2022-02-10,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,1,293,,,,
2022-02-10,Groupe d'âge 3,GR3_05_11,5 à 11 ans,7447,633456,,,,
2022-02-10,Groupe d'âge 3,GR3_12_17,12 à 17 ans,626,1011281,,,,
2022-02-10,Groupe d'âge 3,GR3_18_59,18 à 59 ans,18017,10036293,,,,
2022-02-10,Groupe d'âge 3,GR3_60_69,60 à 69 ans,3117,3103879,,,,
2022-02-10,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1389,2173629,,,,
2022-02-10,Groupe d'âge 3,GR3_80_,80 ans et +,704,1161970,,,,
2022-02-10,Groupe d'âge 3,TOT,Total,31301,18120801,,,,29248
2022-02-10,Groupe d'âge 3,GR3_18_,18 ans et +,23227,16475771,,,,
2022-02-10,Groupe d'âge 3,GR3_60_,60 ans et +,5210,6439478,,,,
2022-02-11,Région,RSS00,Inconnue,3,5100,,,,
2022-02-11,Région,RSS01,01 - Bas-Saint-Laurent,417,453830,,,,
2022-02-11,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,1328,634606,,,,
2022-02-11,Région,RSS03,03 - Capitale-Nationale,4774,1676171,,,,
2022-02-11,Région,RSS04,04 - Mauricie et Centre-du-Québec,2244,1132553,,,,
2022-02-11,Région,RSS05,05 - Estrie,3391,1081921,,,,
2022-02-11,Région,RSS06,06 - Montréal,6514,3959046,,,,
2022-02-11,Région,RSS07,07 - Outaouais,1142,824140,,,,
2022-02-11,Région,RSS08,08 - Abitibi-Témiscamingue,228,319866,,,,
2022-02-11,Région,RSS09,09 - Côte-Nord,409,198323,,,,
2022-02-11,Région,RSS10,10 - Nord-du-Québec,18,28069,,,,
2022-02-11,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,226,226649,,,,
2022-02-11,Région,RSS12,12 - Chaudière-Appalaches,1355,938130,,,,
2022-02-11,Région,RSS13,13 - Laval,1604,892662,,,,
2022-02-11,Région,RSS14,14 - Lanaudière,1408,1155646,,,,
2022-02-11,Région,RSS15,15 - Laurentides,2753,1383181,,,,
2022-02-11,Région,RSS16,16 - Montérégie,6612,3173435,,,,
2022-02-11,Région,RSS17,17 - Nunavik,90,20387,,,,
2022-02-11,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,82,39637,,,,
2022-02-11,Région,RSS98,Hors Québec,18,12065,,,,
2022-02-11,Région,RSS99,Ensemble du Québec,34616,18155417,,,,27356
2022-02-11,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,7424,1351568,,,,
2022-02-11,Groupe d'âge 1,GR1_16_59,16 à 59 ans,21931,10359110,,,,
2022-02-11,Groupe d'âge 1,GR1_60_69,60 à 69 ans,3269,3107148,,,,
2022-02-11,Groupe d'âge 1,GR1_70_79,70 à 79 ans,1263,2174892,,,,
2022-02-11,Groupe d'âge 1,GR1_80_,80 ans et plus,729,1162699,,,,
2022-02-11,Groupe d'âge 1,TOT,Total,34616,18155417,,,,27356
2022-02-11,Sexe,FEM,Féminin,16971,9350027,,,,
2022-02-11,Sexe,INC,Inconnu,7,3437,,,,
2022-02-11,Sexe,MASC,Masculin,17638,8801953,,,,
2022-02-11,Sexe,TOT,Total,34616,18155417,,,,27356
2022-02-11,Groupe prioritaire,GRP-Autres,Autres raisons,30266,14316016,,,,
2022-02-11,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,241,121128,,,,
2022-02-11,Groupe prioritaire,GRP-MC,Maladie chronique,3350,2265969,,,,
2022-02-11,Groupe prioritaire,GRP-RPA,Résident en RPA,159,410123,,,,
2022-02-11,Groupe prioritaire,GRP-TS,Travailleur de la santé,600,1042181,,,,
2022-02-11,Groupe prioritaire,TOT,Total,34616,18155417,,,,27356
2022-02-11,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,0,293,,,,
2022-02-11,Groupe d'âge 2,GR2_05_11,5 à 11 ans,6891,640347,,,,
2022-02-11,Groupe d'âge 2,GR2_12_17,12 à 17 ans,651,1011932,,,,
2022-02-11,Groupe d'âge 2,GR2_18_29,18 à 29 ans,5574,2370030,,,,
2022-02-11,Groupe d'âge 2,GR2_30_49,30 à 49 ans,10838,4883450,,,,
2022-02-11,Groupe d'âge 2,GR2_50_69,50 à 69 ans,8670,5911774,,,,
2022-02-11,Groupe d'âge 2,GR2_70_79,70 à 79 ans,1263,2174892,,,,
2022-02-11,Groupe d'âge 2,GR2_80_,80 ans et plus,729,1162699,,,,
2022-02-11,Groupe d'âge 2,TOT,Total,34616,18155417,,,,27356
2022-02-11,Groupe d'âge 2,GR2_12_,12 ans et +,27725,17514777,,,,
2022-02-11,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,0,293,,,,
2022-02-11,Groupe d'âge 3,GR3_05_11,5 à 11 ans,6891,640347,,,,
2022-02-11,Groupe d'âge 3,GR3_12_17,12 à 17 ans,651,1011932,,,,
2022-02-11,Groupe d'âge 3,GR3_18_59,18 à 59 ans,21813,10058106,,,,
2022-02-11,Groupe d'âge 3,GR3_60_69,60 à 69 ans,3269,3107148,,,,
2022-02-11,Groupe d'âge 3,GR3_70_79,70 à 79 ans,1263,2174892,,,,
2022-02-11,Groupe d'âge 3,GR3_80_,80 ans et +,729,1162699,,,,
2022-02-11,Groupe d'âge 3,TOT,Total,34616,18155417,,,,27356
2022-02-11,Groupe d'âge 3,GR3_18_,18 ans et +,27074,16502845,,,,
2022-02-11,Groupe d'âge 3,GR3_60_,60 ans et +,5261,6444739,,,,
2022-02-12,Région,RSS00,Inconnue,3,5103,,,,
2022-02-12,Région,RSS01,01 - Bas-Saint-Laurent,594,454424,,,,
2022-02-12,Région,RSS02,02 - Saguenay - Lac-Saint-Jean,781,635387,,,,
2022-02-12,Région,RSS03,03 - Capitale-Nationale,3564,1679735,,,,
2022-02-12,Région,RSS04,04 - Mauricie et Centre-du-Québec,1506,1134059,,,,
2022-02-12,Région,RSS05,05 - Estrie,1975,1083896,,,,
2022-02-12,Région,RSS06,06 - Montréal,4966,3964012,,,,
2022-02-12,Région,RSS07,07 - Outaouais,1022,825162,,,,
2022-02-12,Région,RSS08,08 - Abitibi-Témiscamingue,382,320248,,,,
2022-02-12,Région,RSS09,09 - Côte-Nord,21,198344,,,,
2022-02-12,Région,RSS10,10 - Nord-du-Québec,46,28115,,,,
2022-02-12,Région,RSS11,11 - Gaspésie - Îles-de-la-Madeleine,35,226684,,,,
2022-02-12,Région,RSS12,12 - Chaudière-Appalaches,1465,939595,,,,
2022-02-12,Région,RSS13,13 - Laval,953,893615,,,,
2022-02-12,Région,RSS14,14 - Lanaudière,1297,1156943,,,,
2022-02-12,Région,RSS15,15 - Laurentides,1405,1384586,,,,
2022-02-12,Région,RSS16,16 - Montérégie,5466,3178901,,,,
2022-02-12,Région,RSS17,17 - Nunavik,2,20389,,,,
2022-02-12,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,2,39639,,,,
2022-02-12,Région,RSS98,Hors Québec,12,12077,,,,
2022-02-12,Région,RSS99,Ensemble du Québec,25497,18180914,,,,25281
2022-02-12,Groupe d'âge 1,GR1_0_15,Moins de 16 ans,8121,1359689,,,,
2022-02-12,Groupe d'âge 1,GR1_16_59,16 à 59 ans,14864,10373974,,,,
2022-02-12,Groupe d'âge 1,GR1_60_69,60 à 69 ans,1702,3108850,,,,
2022-02-12,Groupe d'âge 1,GR1_70_79,70 à 79 ans,526,2175418,,,,
2022-02-12,Groupe d'âge 1,GR1_80_,80 ans et plus,284,1162983,,,,
2022-02-12,Groupe d'âge 1,TOT,Total,25497,18180914,,,,25281
2022-02-12,Sexe,FEM,Féminin,12356,9362383,,,,
2022-02-12,Sexe,INC,Inconnu,6,3443,,,,
2022-02-12,Sexe,MASC,Masculin,13135,8815088,,,,
2022-02-12,Sexe,TOT,Total,25497,18180914,,,,25281
2022-02-12,Groupe prioritaire,GRP-Autres,Autres raisons,23118,14339134,,,,
2022-02-12,Groupe prioritaire,GRP-CHSLD,Résident en CHSLD,45,121173,,,,
2022-02-12,Groupe prioritaire,GRP-MC,Maladie chronique,2001,2267970,,,,
2022-02-12,Groupe prioritaire,GRP-RPA,Résident en RPA,29,410152,,,,
2022-02-12,Groupe prioritaire,GRP-TS,Travailleur de la santé,304,1042485,,,,
2022-02-12,Groupe prioritaire,TOT,Total,25497,18180914,,,,25281
2022-02-12,Groupe d'âge 2,GR2_00_4,Moins de 5 ans,1,294,,,,
2022-02-12,Groupe d'âge 2,GR2_05_11,5 à 11 ans,7442,647789,,,,
2022-02-12,Groupe d'âge 2,GR2_12_17,12 à 17 ans,760,1012692,,,,
2022-02-12,Groupe d'âge 2,GR2_18_29,18 à 29 ans,4183,2374213,,,,
2022-02-12,Groupe d'âge 2,GR2_30_49,30 à 49 ans,7236,4890686,,,,
2022-02-12,Groupe d'âge 2,GR2_50_69,50 à 69 ans,5065,5916839,,,,
2022-02-12,Groupe d'âge 2,GR2_70_79,70 à 79 ans,526,2175418,,,,
2022-02-12,Groupe d'âge 2,GR2_80_,80 ans et plus,284,1162983,,,,
2022-02-12,Groupe d'âge 2,TOT,Total,25497,18180914,,,,25281
2022-02-12,Groupe d'âge 2,GR2_12_,12 ans et +,18054,17532831,,,,
2022-02-12,Groupe d'âge 3,GR3_00_4,Moins de 5 ans,1,294,,,,
2022-02-12,Groupe d'âge 3,GR3_05_11,5 à 11 ans,7442,647789,,,,
2022-02-12,Groupe d'âge 3,GR3_12_17,12 à 17 ans,760,1012692,,,,
2022-02-12,Groupe d'âge 3,GR3_18_59,18 à 59 ans,14782,10072888,,,,
2022-02-12,Groupe d'âge 3,GR3_60_69,60 à 69 ans,1702,3108850,,,,
2022-02-12,Groupe d'âge 3,GR3_70_79,70 à 79 ans,526,2175418,,,,
2022-02-12,Groupe d'âge 3,GR3_80_,80 ans et +,284,1162983,,,,
2022-02-12,Groupe d'âge 3,TOT,Total,25497,18180914,,,,25281
