Date,GrAge_Declaration,Statut_Vaccinal,Nb_Nvx_Cas
2021-12-06,Inconnu,Vacciné 2 doses,0
2021-12-06,Inconnu,Vacciné 3 doses,0
2021-12-07,0-9 ans,0 à 4 ans,98
2021-12-07,0-9 ans,Inconnu,5
2021-12-07,0-9 ans,Non-vacciné,267
2021-12-07,0-9 ans,Vacciné 1 dose,0
2021-12-07,0-9 ans,Vacciné 2 doses,0
2021-12-07,0-9 ans,Vacciné 3 doses,0
2021-12-07,10-19 ans,Inconnu,4
2021-12-07,10-19 ans,Non-vacciné,209
2021-12-07,10-19 ans,Vacciné 1 dose,5
2021-12-07,10-19 ans,Vacciné 2 doses,54
2021-12-07,10-19 ans,Vacciné 3 doses,0
2021-12-07,20-29 ans,Inconnu,7
2021-12-07,20-29 ans,Non-vacciné,47
2021-12-07,20-29 ans,Vacciné 1 dose,5
2021-12-07,20-29 ans,Vacciné 2 doses,83
2021-12-07,20-29 ans,Vacciné 3 doses,0
2021-12-07,30-39 ans,Inconnu,5
2021-12-07,30-39 ans,Non-vacciné,71
2021-12-07,30-39 ans,Vacciné 1 dose,6
2021-12-07,30-39 ans,Vacciné 2 doses,148
2021-12-07,30-39 ans,Vacciné 3 doses,2
2021-12-07,40-49 ans,Inconnu,2
2021-12-07,40-49 ans,Non-vacciné,62
2021-12-07,40-49 ans,Vacciné 1 dose,5
2021-12-07,40-49 ans,Vacciné 2 doses,166
2021-12-07,40-49 ans,Vacciné 3 doses,1
2021-12-07,50-59 ans,Inconnu,1
2021-12-07,50-59 ans,Non-vacciné,31
2021-12-07,50-59 ans,Vacciné 1 dose,3
2021-12-07,50-59 ans,Vacciné 2 doses,96
2021-12-07,50-59 ans,Vacciné 3 doses,0
2021-12-07,60-69 ans,Inconnu,1
2021-12-07,60-69 ans,Non-vacciné,10
2021-12-07,60-69 ans,Vacciné 1 dose,0
2021-12-07,60-69 ans,Vacciné 2 doses,82
2021-12-07,60-69 ans,Vacciné 3 doses,2
2021-12-07,70-79 ans,Inconnu,2
2021-12-07,70-79 ans,Non-vacciné,4
2021-12-07,70-79 ans,Vacciné 1 dose,0
2021-12-07,70-79 ans,Vacciné 2 doses,39
2021-12-07,70-79 ans,Vacciné 3 doses,4
2021-12-07,80-89 ans,Inconnu,1
2021-12-07,80-89 ans,Non-vacciné,1
2021-12-07,80-89 ans,Vacciné 1 dose,0
2021-12-07,80-89 ans,Vacciné 2 doses,11
2021-12-07,80-89 ans,Vacciné 3 doses,6
2021-12-07,90 ans et plus,Inconnu,0
2021-12-07,90 ans et plus,Non-vacciné,1
2021-12-07,90 ans et plus,Vacciné 1 dose,0
2021-12-07,90 ans et plus,Vacciné 2 doses,3
2021-12-07,90 ans et plus,Vacciné 3 doses,1
2021-12-07,Inconnu,Inconnu,0
2021-12-07,Inconnu,Non-vacciné,0
2021-12-07,Inconnu,Vacciné 1 dose,0
2021-12-07,Inconnu,Vacciné 2 doses,0
2021-12-07,Inconnu,Vacciné 3 doses,0
2021-12-08,0-9 ans,0 à 4 ans,85
2021-12-08,0-9 ans,Inconnu,2
2021-12-08,0-9 ans,Non-vacciné,336
2021-12-08,0-9 ans,Vacciné 1 dose,0
2021-12-08,0-9 ans,Vacciné 2 doses,0
2021-12-08,0-9 ans,Vacciné 3 doses,0
2021-12-08,10-19 ans,Inconnu,7
2021-12-08,10-19 ans,Non-vacciné,232
2021-12-08,10-19 ans,Vacciné 1 dose,5
2021-12-08,10-19 ans,Vacciné 2 doses,66
2021-12-08,10-19 ans,Vacciné 3 doses,0
2021-12-08,20-29 ans,Inconnu,10
2021-12-08,20-29 ans,Non-vacciné,65
2021-12-08,20-29 ans,Vacciné 1 dose,6
2021-12-08,20-29 ans,Vacciné 2 doses,114
2021-12-08,20-29 ans,Vacciné 3 doses,0
2021-12-08,30-39 ans,Inconnu,11
2021-12-08,30-39 ans,Non-vacciné,80
2021-12-08,30-39 ans,Vacciné 1 dose,7
2021-12-08,30-39 ans,Vacciné 2 doses,199
2021-12-08,30-39 ans,Vacciné 3 doses,1
2021-12-08,40-49 ans,Inconnu,5
2021-12-08,40-49 ans,Non-vacciné,44
2021-12-08,40-49 ans,Vacciné 1 dose,5
2021-12-08,40-49 ans,Vacciné 2 doses,221
2021-12-08,40-49 ans,Vacciné 3 doses,2
2021-12-08,50-59 ans,Inconnu,2
2021-12-08,50-59 ans,Non-vacciné,32
2021-12-08,50-59 ans,Vacciné 1 dose,5
2021-12-08,50-59 ans,Vacciné 2 doses,130
2021-12-08,50-59 ans,Vacciné 3 doses,2
2021-12-08,60-69 ans,Inconnu,3
2021-12-08,60-69 ans,Non-vacciné,10
2021-12-08,60-69 ans,Vacciné 1 dose,3
2021-12-08,60-69 ans,Vacciné 2 doses,120
2021-12-08,60-69 ans,Vacciné 3 doses,3
2021-12-08,70-79 ans,Inconnu,3
2021-12-08,70-79 ans,Non-vacciné,8
2021-12-08,70-79 ans,Vacciné 1 dose,0
2021-12-08,70-79 ans,Vacciné 2 doses,47
2021-12-08,70-79 ans,Vacciné 3 doses,5
2021-12-08,80-89 ans,Inconnu,1
2021-12-08,80-89 ans,Non-vacciné,3
2021-12-08,80-89 ans,Vacciné 1 dose,2
2021-12-08,80-89 ans,Vacciné 2 doses,14
2021-12-08,80-89 ans,Vacciné 3 doses,2
2021-12-08,90 ans et plus,Inconnu,0
2021-12-08,90 ans et plus,Non-vacciné,1
2021-12-08,90 ans et plus,Vacciné 1 dose,0
2021-12-08,90 ans et plus,Vacciné 2 doses,2
2021-12-08,90 ans et plus,Vacciné 3 doses,1
2021-12-08,Inconnu,Inconnu,0
2021-12-08,Inconnu,Non-vacciné,0
2021-12-08,Inconnu,Vacciné 1 dose,0
2021-12-08,Inconnu,Vacciné 2 doses,0
2021-12-08,Inconnu,Vacciné 3 doses,0
2021-12-09,0-9 ans,0 à 4 ans,103
2021-12-09,0-9 ans,Inconnu,6
2021-12-09,0-9 ans,Non-vacciné,344
2021-12-09,0-9 ans,Vacciné 1 dose,2
2021-12-09,0-9 ans,Vacciné 2 doses,0
2021-12-09,0-9 ans,Vacciné 3 doses,0
2021-12-09,10-19 ans,Inconnu,5
2021-12-09,10-19 ans,Non-vacciné,269
2021-12-09,10-19 ans,Vacciné 1 dose,7
2021-12-09,10-19 ans,Vacciné 2 doses,80
2021-12-09,10-19 ans,Vacciné 3 doses,1
2021-12-09,20-29 ans,Inconnu,12
2021-12-09,20-29 ans,Non-vacciné,59
2021-12-09,20-29 ans,Vacciné 1 dose,4
2021-12-09,20-29 ans,Vacciné 2 doses,114
2021-12-09,20-29 ans,Vacciné 3 doses,2
2021-12-09,30-39 ans,Inconnu,9
2021-12-09,30-39 ans,Non-vacciné,80
2021-12-09,30-39 ans,Vacciné 1 dose,12
2021-12-09,30-39 ans,Vacciné 2 doses,219
2021-12-09,30-39 ans,Vacciné 3 doses,0
2021-12-09,40-49 ans,Inconnu,5
2021-12-09,40-49 ans,Non-vacciné,55
2021-12-09,40-49 ans,Vacciné 1 dose,7
2021-12-09,40-49 ans,Vacciné 2 doses,220
2021-12-09,40-49 ans,Vacciné 3 doses,2
2021-12-09,50-59 ans,Inconnu,1
2021-12-09,50-59 ans,Non-vacciné,32
2021-12-09,50-59 ans,Vacciné 1 dose,3
2021-12-09,50-59 ans,Vacciné 2 doses,119
2021-12-09,50-59 ans,Vacciné 3 doses,2
2021-12-09,60-69 ans,Inconnu,5
2021-12-09,60-69 ans,Non-vacciné,13
2021-12-09,60-69 ans,Vacciné 1 dose,1
2021-12-09,60-69 ans,Vacciné 2 doses,88
2021-12-09,60-69 ans,Vacciné 3 doses,4
2021-12-09,70-79 ans,Inconnu,1
2021-12-09,70-79 ans,Non-vacciné,2
2021-12-09,70-79 ans,Vacciné 1 dose,0
2021-12-09,70-79 ans,Vacciné 2 doses,50
2021-12-09,70-79 ans,Vacciné 3 doses,2
2021-12-09,80-89 ans,Inconnu,0
2021-12-09,80-89 ans,Non-vacciné,2
2021-12-09,80-89 ans,Vacciné 1 dose,0
2021-12-09,80-89 ans,Vacciné 2 doses,19
2021-12-09,80-89 ans,Vacciné 3 doses,4
2021-12-09,90 ans et plus,Inconnu,0
2021-12-09,90 ans et plus,Non-vacciné,1
2021-12-09,90 ans et plus,Vacciné 1 dose,0
2021-12-09,90 ans et plus,Vacciné 2 doses,2
2021-12-09,90 ans et plus,Vacciné 3 doses,3
2021-12-09,Inconnu,Inconnu,0
2021-12-09,Inconnu,Non-vacciné,0
2021-12-09,Inconnu,Vacciné 1 dose,0
2021-12-09,Inconnu,Vacciné 2 doses,0
2021-12-09,Inconnu,Vacciné 3 doses,0
2021-12-10,0-9 ans,0 à 4 ans,141
2021-12-10,0-9 ans,Inconnu,2
2021-12-10,0-9 ans,Non-vacciné,352
2021-12-10,0-9 ans,Vacciné 1 dose,9
2021-12-10,0-9 ans,Vacciné 2 doses,0
2021-12-10,0-9 ans,Vacciné 3 doses,0
2021-12-10,10-19 ans,Inconnu,3
2021-12-10,10-19 ans,Non-vacciné,245
2021-12-10,10-19 ans,Vacciné 1 dose,9
2021-12-10,10-19 ans,Vacciné 2 doses,102
2021-12-10,10-19 ans,Vacciné 3 doses,0
2021-12-10,20-29 ans,Inconnu,11
2021-12-10,20-29 ans,Non-vacciné,50
2021-12-10,20-29 ans,Vacciné 1 dose,12
2021-12-10,20-29 ans,Vacciné 2 doses,121
2021-12-10,20-29 ans,Vacciné 3 doses,2
2021-12-10,30-39 ans,Inconnu,3
2021-12-10,30-39 ans,Non-vacciné,72
2021-12-10,30-39 ans,Vacciné 1 dose,8
2021-12-10,30-39 ans,Vacciné 2 doses,235
2021-12-10,30-39 ans,Vacciné 3 doses,0
2021-12-10,40-49 ans,Inconnu,3
2021-12-10,40-49 ans,Non-vacciné,69
2021-12-10,40-49 ans,Vacciné 1 dose,9
2021-12-10,40-49 ans,Vacciné 2 doses,255
2021-12-10,40-49 ans,Vacciné 3 doses,1
2021-12-10,50-59 ans,Inconnu,2
2021-12-10,50-59 ans,Non-vacciné,42
2021-12-10,50-59 ans,Vacciné 1 dose,1
2021-12-10,50-59 ans,Vacciné 2 doses,128
2021-12-10,50-59 ans,Vacciné 3 doses,3
2021-12-10,60-69 ans,Inconnu,4
2021-12-10,60-69 ans,Non-vacciné,15
2021-12-10,60-69 ans,Vacciné 1 dose,1
2021-12-10,60-69 ans,Vacciné 2 doses,107
2021-12-10,60-69 ans,Vacciné 3 doses,1
2021-12-10,70-79 ans,Inconnu,0
2021-12-10,70-79 ans,Non-vacciné,3
2021-12-10,70-79 ans,Vacciné 1 dose,0
2021-12-10,70-79 ans,Vacciné 2 doses,62
2021-12-10,70-79 ans,Vacciné 3 doses,2
2021-12-10,80-89 ans,Inconnu,0
2021-12-10,80-89 ans,Non-vacciné,5
2021-12-10,80-89 ans,Vacciné 1 dose,0
2021-12-10,80-89 ans,Vacciné 2 doses,20
2021-12-10,80-89 ans,Vacciné 3 doses,7
2021-12-10,90 ans et plus,Inconnu,0
2021-12-10,90 ans et plus,Non-vacciné,3
2021-12-10,90 ans et plus,Vacciné 1 dose,0
2021-12-10,90 ans et plus,Vacciné 2 doses,3
2021-12-10,90 ans et plus,Vacciné 3 doses,0
2021-12-10,Inconnu,Inconnu,0
2021-12-10,Inconnu,Non-vacciné,0
2021-12-10,Inconnu,Vacciné 1 dose,0
2021-12-10,Inconnu,Vacciné 2 doses,0
2021-12-10,Inconnu,Vacciné 3 doses,0
2021-12-11,0-9 ans,0 à 4 ans,99
2021-12-11,0-9 ans,Inconnu,2
2021-12-11,0-9 ans,Non-vacciné,280
2021-12-11,0-9 ans,Vacciné 1 dose,6
2021-12-11,0-9 ans,Vacciné 2 doses,1
2021-12-11,0-9 ans,Vacciné 3 doses,0
2021-12-11,10-19 ans,Inconnu,4
2021-12-11,10-19 ans,Non-vacciné,200
2021-12-11,10-19 ans,Vacciné 1 dose,12
2021-12-11,10-19 ans,Vacciné 2 doses,101
2021-12-11,10-19 ans,Vacciné 3 doses,1
2021-12-11,20-29 ans,Inconnu,10
2021-12-11,20-29 ans,Non-vacciné,42
2021-12-11,20-29 ans,Vacciné 1 dose,1
2021-12-11,20-29 ans,Vacciné 2 doses,94
2021-12-11,20-29 ans,Vacciné 3 doses,0
2021-12-11,30-39 ans,Inconnu,11
2021-12-11,30-39 ans,Non-vacciné,60
2021-12-11,30-39 ans,Vacciné 1 dose,2
2021-12-11,30-39 ans,Vacciné 2 doses,186
2021-12-11,30-39 ans,Vacciné 3 doses,0
2021-12-11,40-49 ans,Inconnu,5
2021-12-11,40-49 ans,Non-vacciné,45
2021-12-11,40-49 ans,Vacciné 1 dose,5
2021-12-11,40-49 ans,Vacciné 2 doses,188
2021-12-11,40-49 ans,Vacciné 3 doses,1
2021-12-11,50-59 ans,Inconnu,2
2021-12-11,50-59 ans,Non-vacciné,36
2021-12-11,50-59 ans,Vacciné 1 dose,1
2021-12-11,50-59 ans,Vacciné 2 doses,101
2021-12-11,50-59 ans,Vacciné 3 doses,4
2021-12-11,60-69 ans,Inconnu,3
2021-12-11,60-69 ans,Non-vacciné,9
2021-12-11,60-69 ans,Vacciné 1 dose,0
2021-12-11,60-69 ans,Vacciné 2 doses,93
2021-12-11,60-69 ans,Vacciné 3 doses,2
2021-12-11,70-79 ans,Inconnu,2
2021-12-11,70-79 ans,Non-vacciné,6
2021-12-11,70-79 ans,Vacciné 1 dose,0
2021-12-11,70-79 ans,Vacciné 2 doses,43
2021-12-11,70-79 ans,Vacciné 3 doses,3
2021-12-11,80-89 ans,Inconnu,0
2021-12-11,80-89 ans,Non-vacciné,2
2021-12-11,80-89 ans,Vacciné 1 dose,0
2021-12-11,80-89 ans,Vacciné 2 doses,10
2021-12-11,80-89 ans,Vacciné 3 doses,5
2021-12-11,90 ans et plus,Inconnu,0
2021-12-11,90 ans et plus,Non-vacciné,1
2021-12-11,90 ans et plus,Vacciné 1 dose,1
2021-12-11,90 ans et plus,Vacciné 2 doses,4
2021-12-11,90 ans et plus,Vacciné 3 doses,3
2021-12-11,Inconnu,Inconnu,0
2021-12-11,Inconnu,Non-vacciné,0
2021-12-11,Inconnu,Vacciné 1 dose,0
2021-12-11,Inconnu,Vacciné 2 doses,0
2021-12-11,Inconnu,Vacciné 3 doses,0
2021-12-12,0-9 ans,0 à 4 ans,109
2021-12-12,0-9 ans,Inconnu,5
2021-12-12,0-9 ans,Non-vacciné,241
2021-12-12,0-9 ans,Vacciné 1 dose,10
2021-12-12,0-9 ans,Vacciné 2 doses,0
2021-12-12,0-9 ans,Vacciné 3 doses,0
2021-12-12,10-19 ans,Inconnu,2
2021-12-12,10-19 ans,Non-vacciné,179
2021-12-12,10-19 ans,Vacciné 1 dose,17
2021-12-12,10-19 ans,Vacciné 2 doses,96
2021-12-12,10-19 ans,Vacciné 3 doses,0
2021-12-12,20-29 ans,Inconnu,11
2021-12-12,20-29 ans,Non-vacciné,35
2021-12-12,20-29 ans,Vacciné 1 dose,5
2021-12-12,20-29 ans,Vacciné 2 doses,77
2021-12-12,20-29 ans,Vacciné 3 doses,1
2021-12-12,30-39 ans,Inconnu,7
2021-12-12,30-39 ans,Non-vacciné,61
2021-12-12,30-39 ans,Vacciné 1 dose,4
2021-12-12,30-39 ans,Vacciné 2 doses,184
2021-12-12,30-39 ans,Vacciné 3 doses,0
2021-12-12,40-49 ans,Inconnu,5
2021-12-12,40-49 ans,Non-vacciné,42
2021-12-12,40-49 ans,Vacciné 1 dose,5
2021-12-12,40-49 ans,Vacciné 2 doses,182
2021-12-12,40-49 ans,Vacciné 3 doses,5
2021-12-12,50-59 ans,Inconnu,1
2021-12-12,50-59 ans,Non-vacciné,23
2021-12-12,50-59 ans,Vacciné 1 dose,2
2021-12-12,50-59 ans,Vacciné 2 doses,104
2021-12-12,50-59 ans,Vacciné 3 doses,3
2021-12-12,60-69 ans,Inconnu,0
2021-12-12,60-69 ans,Non-vacciné,11
2021-12-12,60-69 ans,Vacciné 1 dose,2
2021-12-12,60-69 ans,Vacciné 2 doses,80
2021-12-12,60-69 ans,Vacciné 3 doses,2
2021-12-12,70-79 ans,Inconnu,0
2021-12-12,70-79 ans,Non-vacciné,2
2021-12-12,70-79 ans,Vacciné 1 dose,0
2021-12-12,70-79 ans,Vacciné 2 doses,37
2021-12-12,70-79 ans,Vacciné 3 doses,4
2021-12-12,80-89 ans,Inconnu,0
2021-12-12,80-89 ans,Non-vacciné,2
2021-12-12,80-89 ans,Vacciné 1 dose,0
2021-12-12,80-89 ans,Vacciné 2 doses,8
2021-12-12,80-89 ans,Vacciné 3 doses,1
2021-12-12,90 ans et plus,Inconnu,0
2021-12-12,90 ans et plus,Non-vacciné,1
2021-12-12,90 ans et plus,Vacciné 1 dose,0
2021-12-12,90 ans et plus,Vacciné 2 doses,3
2021-12-12,90 ans et plus,Vacciné 3 doses,0
2021-12-12,Inconnu,Inconnu,0
2021-12-12,Inconnu,Non-vacciné,0
2021-12-12,Inconnu,Vacciné 1 dose,0
2021-12-12,Inconnu,Vacciné 2 doses,0
2021-12-12,Inconnu,Vacciné 3 doses,0
2021-12-13,0-9 ans,0 à 4 ans,121
2021-12-13,0-9 ans,Inconnu,2
2021-12-13,0-9 ans,Non-vacciné,294
2021-12-13,0-9 ans,Vacciné 1 dose,24
2021-12-13,0-9 ans,Vacciné 2 doses,0
2021-12-13,0-9 ans,Vacciné 3 doses,0
2021-12-13,10-19 ans,Inconnu,12
2021-12-13,10-19 ans,Non-vacciné,188
2021-12-13,10-19 ans,Vacciné 1 dose,17
2021-12-13,10-19 ans,Vacciné 2 doses,114
2021-12-13,10-19 ans,Vacciné 3 doses,0
2021-12-13,20-29 ans,Inconnu,30
2021-12-13,20-29 ans,Non-vacciné,50
2021-12-13,20-29 ans,Vacciné 1 dose,7
2021-12-13,20-29 ans,Vacciné 2 doses,180
2021-12-13,20-29 ans,Vacciné 3 doses,1
2021-12-13,30-39 ans,Inconnu,10
2021-12-13,30-39 ans,Non-vacciné,64
2021-12-13,30-39 ans,Vacciné 1 dose,12
2021-12-13,30-39 ans,Vacciné 2 doses,297
2021-12-13,30-39 ans,Vacciné 3 doses,1
2021-12-13,40-49 ans,Inconnu,5
2021-12-13,40-49 ans,Non-vacciné,65
2021-12-13,40-49 ans,Vacciné 1 dose,6
2021-12-13,40-49 ans,Vacciné 2 doses,266
2021-12-13,40-49 ans,Vacciné 3 doses,3
2021-12-13,50-59 ans,Inconnu,5
2021-12-13,50-59 ans,Non-vacciné,27
2021-12-13,50-59 ans,Vacciné 1 dose,3
2021-12-13,50-59 ans,Vacciné 2 doses,147
2021-12-13,50-59 ans,Vacciné 3 doses,7
2021-12-13,60-69 ans,Inconnu,3
2021-12-13,60-69 ans,Non-vacciné,12
2021-12-13,60-69 ans,Vacciné 1 dose,3
2021-12-13,60-69 ans,Vacciné 2 doses,115
2021-12-13,60-69 ans,Vacciné 3 doses,5
2021-12-13,70-79 ans,Inconnu,2
2021-12-13,70-79 ans,Non-vacciné,9
2021-12-13,70-79 ans,Vacciné 1 dose,1
2021-12-13,70-79 ans,Vacciné 2 doses,39
2021-12-13,70-79 ans,Vacciné 3 doses,4
2021-12-13,80-89 ans,Inconnu,0
2021-12-13,80-89 ans,Non-vacciné,1
2021-12-13,80-89 ans,Vacciné 1 dose,0
2021-12-13,80-89 ans,Vacciné 2 doses,22
2021-12-13,80-89 ans,Vacciné 3 doses,2
2021-12-13,90 ans et plus,Inconnu,0
2021-12-13,90 ans et plus,Non-vacciné,1
2021-12-13,90 ans et plus,Vacciné 1 dose,0
2021-12-13,90 ans et plus,Vacciné 2 doses,2
2021-12-13,90 ans et plus,Vacciné 3 doses,1
2021-12-13,Inconnu,Inconnu,0
2021-12-13,Inconnu,Non-vacciné,0
2021-12-13,Inconnu,Vacciné 1 dose,0
2021-12-13,Inconnu,Vacciné 2 doses,0
2021-12-13,Inconnu,Vacciné 3 doses,0
2021-12-14,0-9 ans,0 à 4 ans,116
2021-12-14,0-9 ans,Inconnu,4
2021-12-14,0-9 ans,Non-vacciné,310
2021-12-14,0-9 ans,Vacciné 1 dose,26
2021-12-14,0-9 ans,Vacciné 2 doses,0
2021-12-14,0-9 ans,Vacciné 3 doses,0
2021-12-14,10-19 ans,Inconnu,10
2021-12-14,10-19 ans,Non-vacciné,268
2021-12-14,10-19 ans,Vacciné 1 dose,25
2021-12-14,10-19 ans,Vacciné 2 doses,121
2021-12-14,10-19 ans,Vacciné 3 doses,0
2021-12-14,20-29 ans,Inconnu,48
2021-12-14,20-29 ans,Non-vacciné,64
2021-12-14,20-29 ans,Vacciné 1 dose,6
2021-12-14,20-29 ans,Vacciné 2 doses,247
2021-12-14,20-29 ans,Vacciné 3 doses,1
2021-12-14,30-39 ans,Inconnu,15
2021-12-14,30-39 ans,Non-vacciné,79
2021-12-14,30-39 ans,Vacciné 1 dose,13
2021-12-14,30-39 ans,Vacciné 2 doses,360
2021-12-14,30-39 ans,Vacciné 3 doses,0
2021-12-14,40-49 ans,Inconnu,5
2021-12-14,40-49 ans,Non-vacciné,86
2021-12-14,40-49 ans,Vacciné 1 dose,6
2021-12-14,40-49 ans,Vacciné 2 doses,386
2021-12-14,40-49 ans,Vacciné 3 doses,5
2021-12-14,50-59 ans,Inconnu,2
2021-12-14,50-59 ans,Non-vacciné,30
2021-12-14,50-59 ans,Vacciné 1 dose,1
2021-12-14,50-59 ans,Vacciné 2 doses,208
2021-12-14,50-59 ans,Vacciné 3 doses,7
2021-12-14,60-69 ans,Inconnu,2
2021-12-14,60-69 ans,Non-vacciné,23
2021-12-14,60-69 ans,Vacciné 1 dose,1
2021-12-14,60-69 ans,Vacciné 2 doses,148
2021-12-14,60-69 ans,Vacciné 3 doses,2
2021-12-14,70-79 ans,Inconnu,1
2021-12-14,70-79 ans,Non-vacciné,5
2021-12-14,70-79 ans,Vacciné 1 dose,1
2021-12-14,70-79 ans,Vacciné 2 doses,68
2021-12-14,70-79 ans,Vacciné 3 doses,11
2021-12-14,80-89 ans,Inconnu,0
2021-12-14,80-89 ans,Non-vacciné,1
2021-12-14,80-89 ans,Vacciné 1 dose,0
2021-12-14,80-89 ans,Vacciné 2 doses,23
2021-12-14,80-89 ans,Vacciné 3 doses,4
2021-12-14,90 ans et plus,Inconnu,0
2021-12-14,90 ans et plus,Non-vacciné,0
2021-12-14,90 ans et plus,Vacciné 1 dose,0
2021-12-14,90 ans et plus,Vacciné 2 doses,2
2021-12-14,90 ans et plus,Vacciné 3 doses,2
2021-12-14,Inconnu,Inconnu,0
2021-12-14,Inconnu,Non-vacciné,0
2021-12-14,Inconnu,Vacciné 1 dose,0
2021-12-14,Inconnu,Vacciné 2 doses,0
2021-12-14,Inconnu,Vacciné 3 doses,0
2021-12-15,0-9 ans,0 à 4 ans,138
2021-12-15,0-9 ans,Inconnu,3
2021-12-15,0-9 ans,Non-vacciné,379
2021-12-15,0-9 ans,Vacciné 1 dose,40
2021-12-15,0-9 ans,Vacciné 2 doses,0
2021-12-15,0-9 ans,Vacciné 3 doses,0
2021-12-15,10-19 ans,Inconnu,9
2021-12-15,10-19 ans,Non-vacciné,279
2021-12-15,10-19 ans,Vacciné 1 dose,45
2021-12-15,10-19 ans,Vacciné 2 doses,153
2021-12-15,10-19 ans,Vacciné 3 doses,1
2021-12-15,20-29 ans,Inconnu,44
2021-12-15,20-29 ans,Non-vacciné,66
2021-12-15,20-29 ans,Vacciné 1 dose,7
2021-12-15,20-29 ans,Vacciné 2 doses,419
2021-12-15,20-29 ans,Vacciné 3 doses,1
2021-12-15,30-39 ans,Inconnu,17
2021-12-15,30-39 ans,Non-vacciné,87
2021-12-15,30-39 ans,Vacciné 1 dose,12
2021-12-15,30-39 ans,Vacciné 2 doses,502
2021-12-15,30-39 ans,Vacciné 3 doses,4
2021-12-15,40-49 ans,Inconnu,6
2021-12-15,40-49 ans,Non-vacciné,92
2021-12-15,40-49 ans,Vacciné 1 dose,8
2021-12-15,40-49 ans,Vacciné 2 doses,455
2021-12-15,40-49 ans,Vacciné 3 doses,9
2021-12-15,50-59 ans,Inconnu,4
2021-12-15,50-59 ans,Non-vacciné,43
2021-12-15,50-59 ans,Vacciné 1 dose,2
2021-12-15,50-59 ans,Vacciné 2 doses,250
2021-12-15,50-59 ans,Vacciné 3 doses,12
2021-12-15,60-69 ans,Inconnu,1
2021-12-15,60-69 ans,Non-vacciné,20
2021-12-15,60-69 ans,Vacciné 1 dose,2
2021-12-15,60-69 ans,Vacciné 2 doses,159
2021-12-15,60-69 ans,Vacciné 3 doses,6
2021-12-15,70-79 ans,Inconnu,1
2021-12-15,70-79 ans,Non-vacciné,3
2021-12-15,70-79 ans,Vacciné 1 dose,0
2021-12-15,70-79 ans,Vacciné 2 doses,78
2021-12-15,70-79 ans,Vacciné 3 doses,9
2021-12-15,80-89 ans,Inconnu,0
2021-12-15,80-89 ans,Non-vacciné,1
2021-12-15,80-89 ans,Vacciné 1 dose,0
2021-12-15,80-89 ans,Vacciné 2 doses,28
2021-12-15,80-89 ans,Vacciné 3 doses,5
2021-12-15,90 ans et plus,Inconnu,0
2021-12-15,90 ans et plus,Non-vacciné,0
2021-12-15,90 ans et plus,Vacciné 1 dose,1
2021-12-15,90 ans et plus,Vacciné 2 doses,2
2021-12-15,90 ans et plus,Vacciné 3 doses,1
2021-12-15,Inconnu,Inconnu,0
2021-12-15,Inconnu,Non-vacciné,0
2021-12-15,Inconnu,Vacciné 1 dose,0
2021-12-15,Inconnu,Vacciné 2 doses,0
2021-12-15,Inconnu,Vacciné 3 doses,0
2021-12-16,0-9 ans,0 à 4 ans,154
2021-12-16,0-9 ans,Inconnu,5
2021-12-16,0-9 ans,Non-vacciné,372
2021-12-16,0-9 ans,Vacciné 1 dose,35
2021-12-16,0-9 ans,Vacciné 2 doses,0
2021-12-16,0-9 ans,Vacciné 3 doses,0
2021-12-16,10-19 ans,Inconnu,16
2021-12-16,10-19 ans,Non-vacciné,263
2021-12-16,10-19 ans,Vacciné 1 dose,49
2021-12-16,10-19 ans,Vacciné 2 doses,182
2021-12-16,10-19 ans,Vacciné 3 doses,0
2021-12-16,20-29 ans,Inconnu,61
2021-12-16,20-29 ans,Non-vacciné,91
2021-12-16,20-29 ans,Vacciné 1 dose,11
2021-12-16,20-29 ans,Vacciné 2 doses,534
2021-12-16,20-29 ans,Vacciné 3 doses,2
2021-12-16,30-39 ans,Inconnu,21
2021-12-16,30-39 ans,Non-vacciné,107
2021-12-16,30-39 ans,Vacciné 1 dose,21
2021-12-16,30-39 ans,Vacciné 2 doses,632
2021-12-16,30-39 ans,Vacciné 3 doses,1
2021-12-16,40-49 ans,Inconnu,11
2021-12-16,40-49 ans,Non-vacciné,62
2021-12-16,40-49 ans,Vacciné 1 dose,10
2021-12-16,40-49 ans,Vacciné 2 doses,551
2021-12-16,40-49 ans,Vacciné 3 doses,8
2021-12-16,50-59 ans,Inconnu,6
2021-12-16,50-59 ans,Non-vacciné,48
2021-12-16,50-59 ans,Vacciné 1 dose,4
2021-12-16,50-59 ans,Vacciné 2 doses,352
2021-12-16,50-59 ans,Vacciné 3 doses,9
2021-12-16,60-69 ans,Inconnu,2
2021-12-16,60-69 ans,Non-vacciné,6
2021-12-16,60-69 ans,Vacciné 1 dose,1
2021-12-16,60-69 ans,Vacciné 2 doses,213
2021-12-16,60-69 ans,Vacciné 3 doses,4
2021-12-16,70-79 ans,Inconnu,0
2021-12-16,70-79 ans,Non-vacciné,7
2021-12-16,70-79 ans,Vacciné 1 dose,2
2021-12-16,70-79 ans,Vacciné 2 doses,93
2021-12-16,70-79 ans,Vacciné 3 doses,13
2021-12-16,80-89 ans,Inconnu,1
2021-12-16,80-89 ans,Non-vacciné,2
