Date,GrAge_Declaration,Statut_Vaccinal,Nb_Nvx_Cas
2021-09-30,70-79 ans,Vacciné 2 doses,16
2021-09-30,80-89 ans,Non-vacciné,1
2021-09-30,80-89 ans,Vacciné 1 dose,0
2021-09-30,80-89 ans,Vacciné 2 doses,14
2021-09-30,90 ans et plus,Non-vacciné,0
2021-09-30,90 ans et plus,Vacciné 1 dose,1
2021-09-30,90 ans et plus,Vacciné 2 doses,7
2021-09-30,Inconnu,Non-vacciné,0
2021-09-30,Inconnu,Vacciné 1 dose,0
2021-09-30,Inconnu,Vacciné 2 doses,0
2021-10-01,0-9 ans,Non-vacciné,147
2021-10-01,0-9 ans,Vacciné 1 dose,0
2021-10-01,0-9 ans,Vacciné 2 doses,0
2021-10-01,10-19 ans,Non-vacciné,82
2021-10-01,10-19 ans,Vacciné 1 dose,8
2021-10-01,10-19 ans,Vacciné 2 doses,6
2021-10-01,20-29 ans,Non-vacciné,39
2021-10-01,20-29 ans,Vacciné 1 dose,5
2021-10-01,20-29 ans,Vacciné 2 doses,12
2021-10-01,30-39 ans,Non-vacciné,44
2021-10-01,30-39 ans,Vacciné 1 dose,10
2021-10-01,30-39 ans,Vacciné 2 doses,25
2021-10-01,40-49 ans,Non-vacciné,35
2021-10-01,40-49 ans,Vacciné 1 dose,3
2021-10-01,40-49 ans,Vacciné 2 doses,40
2021-10-01,50-59 ans,Non-vacciné,12
2021-10-01,50-59 ans,Vacciné 1 dose,5
2021-10-01,50-59 ans,Vacciné 2 doses,21
2021-10-01,60-69 ans,Non-vacciné,18
2021-10-01,60-69 ans,Vacciné 1 dose,0
2021-10-01,60-69 ans,Vacciné 2 doses,23
2021-10-01,70-79 ans,Non-vacciné,4
2021-10-01,70-79 ans,Vacciné 1 dose,0
2021-10-01,70-79 ans,Vacciné 2 doses,20
2021-10-01,80-89 ans,Non-vacciné,1
2021-10-01,80-89 ans,Vacciné 1 dose,0
2021-10-01,80-89 ans,Vacciné 2 doses,13
2021-10-01,90 ans et plus,Non-vacciné,0
2021-10-01,90 ans et plus,Vacciné 1 dose,1
2021-10-01,90 ans et plus,Vacciné 2 doses,8
2021-10-01,Inconnu,Non-vacciné,0
2021-10-01,Inconnu,Vacciné 1 dose,0
2021-10-01,Inconnu,Vacciné 2 doses,0
2021-10-02,0-9 ans,Non-vacciné,117
2021-10-02,0-9 ans,Vacciné 1 dose,0
2021-10-02,0-9 ans,Vacciné 2 doses,0
2021-10-02,10-19 ans,Non-vacciné,58
2021-10-02,10-19 ans,Vacciné 1 dose,8
2021-10-02,10-19 ans,Vacciné 2 doses,7
2021-10-02,20-29 ans,Non-vacciné,21
2021-10-02,20-29 ans,Vacciné 1 dose,4
2021-10-02,20-29 ans,Vacciné 2 doses,9
2021-10-02,30-39 ans,Non-vacciné,41
2021-10-02,30-39 ans,Vacciné 1 dose,4
2021-10-02,30-39 ans,Vacciné 2 doses,35
2021-10-02,40-49 ans,Non-vacciné,29
2021-10-02,40-49 ans,Vacciné 1 dose,2
2021-10-02,40-49 ans,Vacciné 2 doses,22
2021-10-02,50-59 ans,Non-vacciné,15
2021-10-02,50-59 ans,Vacciné 1 dose,4
2021-10-02,50-59 ans,Vacciné 2 doses,17
2021-10-02,60-69 ans,Non-vacciné,8
2021-10-02,60-69 ans,Vacciné 1 dose,3
2021-10-02,60-69 ans,Vacciné 2 doses,14
2021-10-02,70-79 ans,Non-vacciné,2
2021-10-02,70-79 ans,Vacciné 1 dose,0
2021-10-02,70-79 ans,Vacciné 2 doses,9
2021-10-02,80-89 ans,Non-vacciné,0
2021-10-02,80-89 ans,Vacciné 1 dose,0
2021-10-02,80-89 ans,Vacciné 2 doses,3
2021-10-02,90 ans et plus,Non-vacciné,0
2021-10-02,90 ans et plus,Vacciné 1 dose,0
2021-10-02,90 ans et plus,Vacciné 2 doses,2
2021-10-02,Inconnu,Non-vacciné,0
2021-10-02,Inconnu,Vacciné 1 dose,0
2021-10-02,Inconnu,Vacciné 2 doses,0
2021-10-03,0-9 ans,Non-vacciné,104
2021-10-03,0-9 ans,Vacciné 1 dose,0
2021-10-03,0-9 ans,Vacciné 2 doses,0
2021-10-03,10-19 ans,Non-vacciné,57
2021-10-03,10-19 ans,Vacciné 1 dose,2
2021-10-03,10-19 ans,Vacciné 2 doses,7
2021-10-03,20-29 ans,Non-vacciné,29
2021-10-03,20-29 ans,Vacciné 1 dose,2
2021-10-03,20-29 ans,Vacciné 2 doses,4
2021-10-03,30-39 ans,Non-vacciné,29
2021-10-03,30-39 ans,Vacciné 1 dose,4
2021-10-03,30-39 ans,Vacciné 2 doses,28
2021-10-03,40-49 ans,Non-vacciné,20
2021-10-03,40-49 ans,Vacciné 1 dose,3
2021-10-03,40-49 ans,Vacciné 2 doses,31
2021-10-03,50-59 ans,Non-vacciné,11
2021-10-03,50-59 ans,Vacciné 1 dose,1
2021-10-03,50-59 ans,Vacciné 2 doses,14
2021-10-03,60-69 ans,Non-vacciné,9
2021-10-03,60-69 ans,Vacciné 1 dose,3
2021-10-03,60-69 ans,Vacciné 2 doses,18
2021-10-03,70-79 ans,Non-vacciné,3
2021-10-03,70-79 ans,Vacciné 1 dose,1
2021-10-03,70-79 ans,Vacciné 2 doses,11
2021-10-03,80-89 ans,Non-vacciné,1
2021-10-03,80-89 ans,Vacciné 1 dose,0
2021-10-03,80-89 ans,Vacciné 2 doses,11
2021-10-03,90 ans et plus,Non-vacciné,1
2021-10-03,90 ans et plus,Vacciné 1 dose,0
2021-10-03,90 ans et plus,Vacciné 2 doses,9
2021-10-03,Inconnu,Non-vacciné,0
2021-10-03,Inconnu,Vacciné 1 dose,0
2021-10-03,Inconnu,Vacciné 2 doses,0
2021-10-04,0-9 ans,Non-vacciné,111
2021-10-04,0-9 ans,Vacciné 1 dose,0
2021-10-04,0-9 ans,Vacciné 2 doses,0
2021-10-04,10-19 ans,Non-vacciné,75
2021-10-04,10-19 ans,Vacciné 1 dose,3
2021-10-04,10-19 ans,Vacciné 2 doses,4
2021-10-04,20-29 ans,Non-vacciné,23
2021-10-04,20-29 ans,Vacciné 1 dose,2
2021-10-04,20-29 ans,Vacciné 2 doses,12
2021-10-04,30-39 ans,Non-vacciné,39
2021-10-04,30-39 ans,Vacciné 1 dose,3
2021-10-04,30-39 ans,Vacciné 2 doses,26
2021-10-04,40-49 ans,Non-vacciné,14
2021-10-04,40-49 ans,Vacciné 1 dose,7
2021-10-04,40-49 ans,Vacciné 2 doses,28
2021-10-04,50-59 ans,Non-vacciné,20
2021-10-04,50-59 ans,Vacciné 1 dose,2
2021-10-04,50-59 ans,Vacciné 2 doses,20
2021-10-04,60-69 ans,Non-vacciné,14
2021-10-04,60-69 ans,Vacciné 1 dose,1
2021-10-04,60-69 ans,Vacciné 2 doses,14
2021-10-04,70-79 ans,Non-vacciné,6
2021-10-04,70-79 ans,Vacciné 1 dose,0
2021-10-04,70-79 ans,Vacciné 2 doses,7
2021-10-04,80-89 ans,Non-vacciné,1
2021-10-04,80-89 ans,Vacciné 1 dose,1
2021-10-04,80-89 ans,Vacciné 2 doses,5
2021-10-04,90 ans et plus,Non-vacciné,1
2021-10-04,90 ans et plus,Vacciné 1 dose,0
2021-10-04,90 ans et plus,Vacciné 2 doses,4
2021-10-04,Inconnu,Non-vacciné,0
2021-10-04,Inconnu,Vacciné 1 dose,0
2021-10-04,Inconnu,Vacciné 2 doses,0
2021-10-05,0-9 ans,Non-vacciné,115
2021-10-05,0-9 ans,Vacciné 1 dose,0
2021-10-05,0-9 ans,Vacciné 2 doses,0
2021-10-05,10-19 ans,Non-vacciné,65
2021-10-05,10-19 ans,Vacciné 1 dose,1
2021-10-05,10-19 ans,Vacciné 2 doses,3
2021-10-05,20-29 ans,Non-vacciné,46
2021-10-05,20-29 ans,Vacciné 1 dose,3
2021-10-05,20-29 ans,Vacciné 2 doses,11
2021-10-05,30-39 ans,Non-vacciné,35
2021-10-05,30-39 ans,Vacciné 1 dose,5
2021-10-05,30-39 ans,Vacciné 2 doses,31
2021-10-05,40-49 ans,Non-vacciné,33
2021-10-05,40-49 ans,Vacciné 1 dose,6
2021-10-05,40-49 ans,Vacciné 2 doses,42
2021-10-05,50-59 ans,Non-vacciné,14
2021-10-05,50-59 ans,Vacciné 1 dose,0
2021-10-05,50-59 ans,Vacciné 2 doses,23
2021-10-05,60-69 ans,Non-vacciné,10
2021-10-05,60-69 ans,Vacciné 1 dose,2
2021-10-05,60-69 ans,Vacciné 2 doses,18
2021-10-05,70-79 ans,Non-vacciné,5
2021-10-05,70-79 ans,Vacciné 1 dose,2
2021-10-05,70-79 ans,Vacciné 2 doses,18
2021-10-05,80-89 ans,Non-vacciné,4
2021-10-05,80-89 ans,Vacciné 1 dose,0
2021-10-05,80-89 ans,Vacciné 2 doses,7
2021-10-05,90 ans et plus,Non-vacciné,1
2021-10-05,90 ans et plus,Vacciné 1 dose,1
2021-10-05,90 ans et plus,Vacciné 2 doses,1
2021-10-05,Inconnu,Non-vacciné,0
2021-10-05,Inconnu,Vacciné 1 dose,0
2021-10-05,Inconnu,Vacciné 2 doses,0
2021-10-06,0-9 ans,Non-vacciné,131
2021-10-06,0-9 ans,Vacciné 1 dose,0
2021-10-06,0-9 ans,Vacciné 2 doses,0
2021-10-06,10-19 ans,Non-vacciné,89
2021-10-06,10-19 ans,Vacciné 1 dose,6
2021-10-06,10-19 ans,Vacciné 2 doses,4
2021-10-06,20-29 ans,Non-vacciné,36
2021-10-06,20-29 ans,Vacciné 1 dose,4
2021-10-06,20-29 ans,Vacciné 2 doses,20
2021-10-06,30-39 ans,Non-vacciné,41
2021-10-06,30-39 ans,Vacciné 1 dose,4
2021-10-06,30-39 ans,Vacciné 2 doses,36
2021-10-06,40-49 ans,Non-vacciné,29
2021-10-06,40-49 ans,Vacciné 1 dose,5
2021-10-06,40-49 ans,Vacciné 2 doses,38
2021-10-06,50-59 ans,Non-vacciné,26
2021-10-06,50-59 ans,Vacciné 1 dose,1
2021-10-06,50-59 ans,Vacciné 2 doses,29
2021-10-06,60-69 ans,Non-vacciné,9
2021-10-06,60-69 ans,Vacciné 1 dose,1
2021-10-06,60-69 ans,Vacciné 2 doses,21
2021-10-06,70-79 ans,Non-vacciné,8
2021-10-06,70-79 ans,Vacciné 1 dose,0
2021-10-06,70-79 ans,Vacciné 2 doses,16
2021-10-06,80-89 ans,Non-vacciné,1
2021-10-06,80-89 ans,Vacciné 1 dose,1
2021-10-06,80-89 ans,Vacciné 2 doses,14
2021-10-06,90 ans et plus,Non-vacciné,0
2021-10-06,90 ans et plus,Vacciné 1 dose,0
2021-10-06,90 ans et plus,Vacciné 2 doses,3
2021-10-06,Inconnu,Non-vacciné,0
2021-10-06,Inconnu,Vacciné 1 dose,0
2021-10-06,Inconnu,Vacciné 2 doses,0
2021-10-07,0-9 ans,Non-vacciné,141
2021-10-07,0-9 ans,Vacciné 1 dose,0
2021-10-07,0-9 ans,Vacciné 2 doses,0
2021-10-07,10-19 ans,Non-vacciné,116
2021-10-07,10-19 ans,Vacciné 1 dose,4
2021-10-07,10-19 ans,Vacciné 2 doses,6
2021-10-07,20-29 ans,Non-vacciné,40
2021-10-07,20-29 ans,Vacciné 1 dose,3
2021-10-07,20-29 ans,Vacciné 2 doses,28
2021-10-07,30-39 ans,Non-vacciné,58
2021-10-07,30-39 ans,Vacciné 1 dose,6
2021-10-07,30-39 ans,Vacciné 2 doses,39
2021-10-07,40-49 ans,Non-vacciné,48
2021-10-07,40-49 ans,Vacciné 1 dose,4
2021-10-07,40-49 ans,Vacciné 2 doses,34
2021-10-07,50-59 ans,Non-vacciné,18
2021-10-07,50-59 ans,Vacciné 1 dose,3
2021-10-07,50-59 ans,Vacciné 2 doses,29
2021-10-07,60-69 ans,Non-vacciné,15
2021-10-07,60-69 ans,Vacciné 1 dose,2
2021-10-07,60-69 ans,Vacciné 2 doses,22
2021-10-07,70-79 ans,Non-vacciné,2
2021-10-07,70-79 ans,Vacciné 1 dose,1
2021-10-07,70-79 ans,Vacciné 2 doses,11
2021-10-07,80-89 ans,Non-vacciné,1
2021-10-07,80-89 ans,Vacciné 1 dose,0
2021-10-07,80-89 ans,Vacciné 2 doses,12
2021-10-07,90 ans et plus,Non-vacciné,2
2021-10-07,90 ans et plus,Vacciné 1 dose,0
2021-10-07,90 ans et plus,Vacciné 2 doses,2
2021-10-07,Inconnu,Non-vacciné,0
2021-10-07,Inconnu,Vacciné 1 dose,0
2021-10-07,Inconnu,Vacciné 2 doses,0
2021-10-08,0-9 ans,Non-vacciné,124
2021-10-08,0-9 ans,Vacciné 1 dose,0
2021-10-08,0-9 ans,Vacciné 2 doses,0
2021-10-08,10-19 ans,Non-vacciné,82
2021-10-08,10-19 ans,Vacciné 1 dose,3
2021-10-08,10-19 ans,Vacciné 2 doses,5
2021-10-08,20-29 ans,Non-vacciné,43
2021-10-08,20-29 ans,Vacciné 1 dose,3
2021-10-08,20-29 ans,Vacciné 2 doses,29
2021-10-08,30-39 ans,Non-vacciné,45
2021-10-08,30-39 ans,Vacciné 1 dose,8
2021-10-08,30-39 ans,Vacciné 2 doses,32
2021-10-08,40-49 ans,Non-vacciné,31
2021-10-08,40-49 ans,Vacciné 1 dose,4
2021-10-08,40-49 ans,Vacciné 2 doses,39
2021-10-08,50-59 ans,Non-vacciné,32
2021-10-08,50-59 ans,Vacciné 1 dose,2
2021-10-08,50-59 ans,Vacciné 2 doses,28
2021-10-08,60-69 ans,Non-vacciné,12
2021-10-08,60-69 ans,Vacciné 1 dose,1
2021-10-08,60-69 ans,Vacciné 2 doses,25
2021-10-08,70-79 ans,Non-vacciné,9
2021-10-08,70-79 ans,Vacciné 1 dose,0
2021-10-08,70-79 ans,Vacciné 2 doses,16
2021-10-08,80-89 ans,Non-vacciné,1
2021-10-08,80-89 ans,Vacciné 1 dose,1
2021-10-08,80-89 ans,Vacciné 2 doses,11
2021-10-08,90 ans et plus,Non-vacciné,0
2021-10-08,90 ans et plus,Vacciné 1 dose,0
2021-10-08,90 ans et plus,Vacciné 2 doses,3
2021-10-08,Inconnu,Non-vacciné,0
2021-10-08,Inconnu,Vacciné 1 dose,0
2021-10-08,Inconnu,Vacciné 2 doses,0
2021-10-09,0-9 ans,Non-vacciné,131
2021-10-09,0-9 ans,Vacciné 1 dose,0
2021-10-09,0-9 ans,Vacciné 2 doses,0
2021-10-09,10-19 ans,Non-vacciné,87
2021-10-09,10-19 ans,Vacciné 1 dose,5
2021-10-09,10-19 ans,Vacciné 2 doses,6
2021-10-09,20-29 ans,Non-vacciné,39
2021-10-09,20-29 ans,Vacciné 1 dose,4
2021-10-09,20-29 ans,Vacciné 2 doses,13
2021-10-09,30-39 ans,Non-vacciné,24
2021-10-09,30-39 ans,Vacciné 1 dose,4
2021-10-09,30-39 ans,Vacciné 2 doses,33
2021-10-09,40-49 ans,Non-vacciné,51
2021-10-09,40-49 ans,Vacciné 1 dose,5
2021-10-09,40-49 ans,Vacciné 2 doses,34
2021-10-09,50-59 ans,Non-vacciné,17
2021-10-09,50-59 ans,Vacciné 1 dose,3
2021-10-09,50-59 ans,Vacciné 2 doses,18
2021-10-09,60-69 ans,Non-vacciné,11
2021-10-09,60-69 ans,Vacciné 1 dose,0
2021-10-09,60-69 ans,Vacciné 2 doses,21
2021-10-09,70-79 ans,Non-vacciné,1
2021-10-09,70-79 ans,Vacciné 1 dose,2
2021-10-09,70-79 ans,Vacciné 2 doses,11
2021-10-09,80-89 ans,Non-vacciné,1
2021-10-09,80-89 ans,Vacciné 1 dose,2
2021-10-09,80-89 ans,Vacciné 2 doses,7
2021-10-09,90 ans et plus,Non-vacciné,0
2021-10-09,90 ans et plus,Vacciné 1 dose,0
2021-10-09,90 ans et plus,Vacciné 2 doses,5
2021-10-09,Inconnu,Non-vacciné,0
2021-10-09,Inconnu,Vacciné 1 dose,0
2021-10-09,Inconnu,Vacciné 2 doses,0
2021-10-10,0-9 ans,Non-vacciné,101
2021-10-10,0-9 ans,Vacciné 1 dose,0
2021-10-10,0-9 ans,Vacciné 2 doses,0
2021-10-10,10-19 ans,Non-vacciné,76
2021-10-10,10-19 ans,Vacciné 1 dose,3
2021-10-10,10-19 ans,Vacciné 2 doses,4
2021-10-10,20-29 ans,Non-vacciné,21
2021-10-10,20-29 ans,Vacciné 1 dose,0
2021-10-10,20-29 ans,Vacciné 2 doses,16
2021-10-10,30-39 ans,Non-vacciné,32
2021-10-10,30-39 ans,Vacciné 1 dose,2
2021-10-10,30-39 ans,Vacciné 2 doses,28
2021-10-10,40-49 ans,Non-vacciné,27
2021-10-10,40-49 ans,Vacciné 1 dose,1
2021-10-10,40-49 ans,Vacciné 2 doses,35
2021-10-10,50-59 ans,Non-vacciné,7
2021-10-10,50-59 ans,Vacciné 1 dose,0
2021-10-10,50-59 ans,Vacciné 2 doses,14
2021-10-10,60-69 ans,Non-vacciné,5
2021-10-10,60-69 ans,Vacciné 1 dose,2
2021-10-10,60-69 ans,Vacciné 2 doses,13
2021-10-10,70-79 ans,Non-vacciné,3
2021-10-10,70-79 ans,Vacciné 1 dose,0
2021-10-10,70-79 ans,Vacciné 2 doses,5
2021-10-10,80-89 ans,Non-vacciné,1
2021-10-10,80-89 ans,Vacciné 1 dose,2
2021-10-10,80-89 ans,Vacciné 2 doses,5
2021-10-10,90 ans et plus,Non-vacciné,0
2021-10-10,90 ans et plus,Vacciné 1 dose,0
2021-10-10,90 ans et plus,Vacciné 2 doses,3
2021-10-10,Inconnu,Non-vacciné,0
2021-10-10,Inconnu,Vacciné 1 dose,0
2021-10-10,Inconnu,Vacciné 2 doses,0
2021-10-11,0-9 ans,Non-vacciné,71
2021-10-11,0-9 ans,Vacciné 1 dose,0
2021-10-11,0-9 ans,Vacciné 2 doses,0
2021-10-11,10-19 ans,Non-vacciné,74
2021-10-11,10-19 ans,Vacciné 1 dose,3
2021-10-11,10-19 ans,Vacciné 2 doses,4
2021-10-11,20-29 ans,Non-vacciné,24
2021-10-11,20-29 ans,Vacciné 1 dose,8
2021-10-11,20-29 ans,Vacciné 2 doses,8
2021-10-11,30-39 ans,Non-vacciné,39
2021-10-11,30-39 ans,Vacciné 1 dose,4
2021-10-11,30-39 ans,Vacciné 2 doses,28
2021-10-11,40-49 ans,Non-vacciné,31
2021-10-11,40-49 ans,Vacciné 1 dose,1
2021-10-11,40-49 ans,Vacciné 2 doses,31
2021-10-11,50-59 ans,Non-vacciné,12
2021-10-11,50-59 ans,Vacciné 1 dose,2
2021-10-11,50-59 ans,Vacciné 2 doses,29
2021-10-11,60-69 ans,Non-vacciné,11
2021-10-11,60-69 ans,Vacciné 1 dose,0
2021-10-11,60-69 ans,Vacciné 2 doses,22
2021-10-11,70-79 ans,Non-vacciné,4
2021-10-11,70-79 ans,Vacciné 1 dose,0
2021-10-11,70-79 ans,Vacciné 2 doses,14
2021-10-11,80-89 ans,Non-vacciné,0
2021-10-11,80-89 ans,Vacciné 1 dose,0
2021-10-11,80-89 ans,Vacciné 2 doses,11
2021-10-11,90 ans et plus,Non-vacciné,1
2021-10-11,90 ans et plus,Vacciné 1 dose,0
2021-10-11,90 ans et plus,Vacciné 2 doses,3
2021-10-11,Inconnu,Non-vacciné,0
2021-10-11,Inconnu,Vacciné 1 dose,0
2021-10-11,Inconnu,Vacciné 2 doses,0
2021-10-12,0-9 ans,Non-vacciné,132
2021-10-12,0-9 ans,Vacciné 1 dose,0
2021-10-12,0-9 ans,Vacciné 2 doses,0
2021-10-12,10-19 ans,Non-vacciné,86
2021-10-12,10-19 ans,Vacciné 1 dose,4
2021-10-12,10-19 ans,Vacciné 2 doses,9
2021-10-12,20-29 ans,Non-vacciné,37
2021-10-12,20-29 ans,Vacciné 1 dose,7
2021-10-12,20-29 ans,Vacciné 2 doses,13
2021-10-12,30-39 ans,Non-vacciné,50
2021-10-12,30-39 ans,Vacciné 1 dose,6
2021-10-12,30-39 ans,Vacciné 2 doses,34
2021-10-12,40-49 ans,Non-vacciné,23
2021-10-12,40-49 ans,Vacciné 1 dose,4
2021-10-12,40-49 ans,Vacciné 2 doses,37
2021-10-12,50-59 ans,Non-vacciné,21
2021-10-12,50-59 ans,Vacciné 1 dose,4
2021-10-12,50-59 ans,Vacciné 2 doses,23
2021-10-12,60-69 ans,Non-vacciné,7
2021-10-12,60-69 ans,Vacciné 1 dose,1
2021-10-12,60-69 ans,Vacciné 2 doses,14
2021-10-12,70-79 ans,Non-vacciné,7
2021-10-12,70-79 ans,Vacciné 1 dose,0
2021-10-12,70-79 ans,Vacciné 2 doses,20
2021-10-12,80-89 ans,Non-vacciné,2
2021-10-12,80-89 ans,Vacciné 1 dose,0
2021-10-12,80-89 ans,Vacciné 2 doses,9
2021-10-12,90 ans et plus,Non-vacciné,1
2021-10-12,90 ans et plus,Vacciné 1 dose,0
2021-10-12,90 ans et plus,Vacciné 2 doses,6
2021-10-12,Inconnu,Non-vacciné,0
2021-10-12,Inconnu,Vacciné 1 dose,0
2021-10-12,Inconnu,Vacciné 2 doses,0
2021-10-13,0-9 ans,Non-vacciné,150
2021-10-13,0-9 ans,Vacciné 1 dose,0
2021-10-13,0-9 ans,Vacciné 2 doses,0
2021-10-13,10-19 ans,Non-vacciné,115
2021-10-13,10-19 ans,Vacciné 1 dose,3
2021-10-13,10-19 ans,Vacciné 2 doses,5
2021-10-13,20-29 ans,Non-vacciné,42
2021-10-13,20-29 ans,Vacciné 1 dose,1
2021-10-13,20-29 ans,Vacciné 2 doses,11
2021-10-13,30-39 ans,Non-vacciné,41
2021-10-13,30-39 ans,Vacciné 1 dose,2
2021-10-13,30-39 ans,Vacciné 2 doses,36
2021-10-13,40-49 ans,Non-vacciné,26
2021-10-13,40-49 ans,Vacciné 1 dose,4
2021-10-13,40-49 ans,Vacciné 2 doses,47
2021-10-13,50-59 ans,Non-vacciné,18
2021-10-13,50-59 ans,Vacciné 1 dose,1
2021-10-13,50-59 ans,Vacciné 2 doses,27
2021-10-13,60-69 ans,Non-vacciné,6
2021-10-13,60-69 ans,Vacciné 1 dose,1
2021-10-13,60-69 ans,Vacciné 2 doses,20
2021-10-13,70-79 ans,Non-vacciné,4
2021-10-13,70-79 ans,Vacciné 1 dose,1
2021-10-13,70-79 ans,Vacciné 2 doses,18
2021-10-13,80-89 ans,Non-vacciné,2
2021-10-13,80-89 ans,Vacciné 1 dose,0
2021-10-13,80-89 ans,Vacciné 2 doses,13
2021-10-13,90 ans et plus,Non-vacciné,1
2021-10-13,90 ans et plus,Vacciné 1 dose,0
2021-10-13,90 ans et plus,Vacciné 2 doses,1
2021-10-13,Inconnu,Non-vacciné,0
2021-10-13,Inconnu,Vacciné 1 dose,0
2021-10-13,Inconnu,Vacciné 2 doses,0
2021-10-14,0-9 ans,Non-vacciné,145
2021-10-14,0-9 ans,Vacciné 1 dose,0
2021-10-14,0-9 ans,Vacciné 2 doses,0
2021-10-14,10-19 ans,Non-vacciné,146
2021-10-14,10-19 ans,Vacciné 1 dose,5
2021-10-14,10-19 ans,Vacciné 2 doses,8
2021-10-14,20-29 ans,Non-vacciné,41
2021-10-14,20-29 ans,Vacciné 1 dose,2
2021-10-14,20-29 ans,Vacciné 2 doses,19
2021-10-14,30-39 ans,Non-vacciné,42
2021-10-14,30-39 ans,Vacciné 1 dose,4
2021-10-14,30-39 ans,Vacciné 2 doses,44
2021-10-14,40-49 ans,Non-vacciné,36
2021-10-14,40-49 ans,Vacciné 1 dose,5
2021-10-14,40-49 ans,Vacciné 2 doses,55
2021-10-14,50-59 ans,Non-vacciné,13
2021-10-14,50-59 ans,Vacciné 1 dose,4
2021-10-14,50-59 ans,Vacciné 2 doses,30
2021-10-14,60-69 ans,Non-vacciné,13
2021-10-14,60-69 ans,Vacciné 1 dose,2
2021-10-14,60-69 ans,Vacciné 2 doses,25
2021-10-14,70-79 ans,Non-vacciné,7
2021-10-14,70-79 ans,Vacciné 1 dose,0
2021-10-14,70-79 ans,Vacciné 2 doses,27
2021-10-14,80-89 ans,Non-vacciné,0
2021-10-14,80-89 ans,Vacciné 1 dose,0
2021-10-14,80-89 ans,Vacciné 2 doses,10
2021-10-14,90 ans et plus,Non-vacciné,0
2021-10-14,90 ans et plus,Vacciné 1 dose,1
2021-10-14,90 ans et plus,Vacciné 2 doses,4
2021-10-14,Inconnu,Non-vacciné,0
2021-10-14,Inconnu,Vacciné 1 dose,0
2021-10-14,Inconnu,Vacciné 2 doses,0
2021-10-15,0-9 ans,Non-vacciné,175
2021-10-15,0-9 ans,Vacciné 1 dose,0
2021-10-15,0-9 ans,Vacciné 2 doses,0
2021-10-15,10-19 ans,Non-vacciné,77
2021-10-15,10-19 ans,Vacciné 1 dose,1
2021-10-15,10-19 ans,Vacciné 2 doses,11
2021-10-15,20-29 ans,Non-vacciné,52
2021-10-15,20-29 ans,Vacciné 1 dose,8
2021-10-15,20-29 ans,Vacciné 2 doses,16
2021-10-15,30-39 ans,Non-vacciné,44
2021-10-15,30-39 ans,Vacciné 1 dose,5
2021-10-15,30-39 ans,Vacciné 2 doses,48
2021-10-15,40-49 ans,Non-vacciné,31
2021-10-15,40-49 ans,Vacciné 1 dose,6
2021-10-15,40-49 ans,Vacciné 2 doses,41
2021-10-15,50-59 ans,Non-vacciné,32
2021-10-15,50-59 ans,Vacciné 1 dose,2
2021-10-15,50-59 ans,Vacciné 2 doses,43
2021-10-15,60-69 ans,Non-vacciné,10
2021-10-15,60-69 ans,Vacciné 1 dose,3
2021-10-15,60-69 ans,Vacciné 2 doses,24
2021-10-15,70-79 ans,Non-vacciné,4
2021-10-15,70-79 ans,Vacciné 1 dose,0
2021-10-15,70-79 ans,Vacciné 2 doses,15
2021-10-15,80-89 ans,Non-vacciné,1
2021-10-15,80-89 ans,Vacciné 1 dose,0
2021-10-15,80-89 ans,Vacciné 2 doses,12
2021-10-15,90 ans et plus,Non-vacciné,2
2021-10-15,90 ans et plus,Vacciné 1 dose,0
2021-10-15,90 ans et plus,Vacciné 2 doses,2
2021-10-15,Inconnu,Non-vacciné,0
2021-10-15,Inconnu,Vacciné 1 dose,0
2021-10-15,Inconnu,Vacciné 2 doses,0
2021-10-16,0-9 ans,Non-vacciné,113
2021-10-16,0-9 ans,Vacciné 1 dose,0
2021-10-16,0-9 ans,Vacciné 2 doses,0
2021-10-16,10-19 ans,Non-vacciné,65
2021-10-16,10-19 ans,Vacciné 1 dose,3
2021-10-16,10-19 ans,Vacciné 2 doses,8
2021-10-16,20-29 ans,Non-vacciné,26
2021-10-16,20-29 ans,Vacciné 1 dose,1
2021-10-16,20-29 ans,Vacciné 2 doses,21
2021-10-16,30-39 ans,Non-vacciné,25
2021-10-16,30-39 ans,Vacciné 1 dose,5
2021-10-16,30-39 ans,Vacciné 2 doses,33
2021-10-16,40-49 ans,Non-vacciné,27
2021-10-16,40-49 ans,Vacciné 1 dose,4
2021-10-16,40-49 ans,Vacciné 2 doses,42
2021-10-16,50-59 ans,Non-vacciné,13
2021-10-16,50-59 ans,Vacciné 1 dose,4
2021-10-16,50-59 ans,Vacciné 2 doses,26
2021-10-16,60-69 ans,Non-vacciné,7
2021-10-16,60-69 ans,Vacciné 1 dose,0
2021-10-16,60-69 ans,Vacciné 2 doses,19
2021-10-16,70-79 ans,Non-vacciné,5
2021-10-16,70-79 ans,Vacciné 1 dose,1
2021-10-16,70-79 ans,Vacciné 2 doses,14
2021-10-16,80-89 ans,Non-vacciné,4
2021-10-16,80-89 ans,Vacciné 1 dose,0
2021-10-16,80-89 ans,Vacciné 2 doses,2
2021-10-16,90 ans et plus,Non-vacciné,0
2021-10-16,90 ans et plus,Vacciné 1 dose,0
2021-10-16,90 ans et plus,Vacciné 2 doses,0
2021-10-16,Inconnu,Non-vacciné,0
2021-10-16,Inconnu,Vacciné 1 dose,0
